pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
B1GuZVwsi-,4-20200812190023788,4,20200812T190023,68105,4-20200812190023788,20200812T190023,20220812T190023,5,Sfilab16,22.00,4-20200812190023788
B1GuZVwsi-,4-20200812185455873,4,20200812T185455,68104,4-20200812185455873,20200812T185455,20220812T185455,5,Sfilab16,21.90,4-20200812185455873
B1GuZVwsi-,4-20200812185023442,4,20200812T185023,68103,4-20200812185023441,20200812T185023,20220812T185023,5,Sfilab16,21.90,4-20200812185023442
B1GuZVwsi-,4-20200812184504253,4,20200812T184504,68102,4-20200812184504253,20200812T184504,20220812T184504,5,Sfilab16,21.80,4-20200812184504253
B1GuZVwsi-,4-20200812183944339,4,20200812T183944,68101,4-20200812183944339,20200812T183944,20220812T183944,5,Sfilab16,21.80,4-20200812183944339
B1GuZVwsi-,4-20200812183506905,4,20200812T183506,68100,4-20200812183506905,20200812T183506,20220812T183506,5,Sfilab16,21.70,4-20200812183506905
B1GuZVwsi-,4-20200812182938985,4,20200812T182938,68099,4-20200812182938985,20200812T182938,20220812T182938,5,Sfilab16,21.70,4-20200812182938985
B1GuZVwsi-,4-20200812182538573,4,20200812T182538,68098,4-20200812182538573,20200812T182538,20220812T182538,5,Sfilab16,21.60,4-20200812182538573
B1GuZVwsi-,4-20200812181926628,4,20200812T181926,68097,4-20200812181926628,20200812T181926,20220812T181926,5,Sfilab16,21.50,4-20200812181926628
B1GuZVwsi-,4-20200812181445190,4,20200812T181445,68096,4-20200812181445190,20200812T181445,20220812T181445,5,Sfilab16,21.50,4-20200812181445190
B1GuZVwsi-,4-20200812180926004,4,20200812T180926,68095,4-20200812180926004,20200812T180926,20220812T180926,5,Sfilab16,21.40,4-20200812180926004
B1GuZVwsi-,4-20200812180452847,4,20200812T180452,68094,4-20200812180452846,20200812T180452,20220812T180452,5,Sfilab16,21.30,4-20200812180452847
B1GuZVwsi-,4-20200812175933658,4,20200812T175933,68093,4-20200812175933658,20200812T175933,20220812T175933,5,Sfilab16,21.20,4-20200812175933658
B1GuZVwsi-,4-20200812175501501,4,20200812T175501,68092,4-20200812175501501,20200812T175501,20220812T175501,5,Sfilab16,21.20,4-20200812175501501
B1GuZVwsi-,4-20200812174942315,4,20200812T174942,68091,4-20200812174942315,20200812T174942,20220812T174942,5,Sfilab16,21.10,4-20200812174942315
B1GuZVwsi-,4-20200812174511159,4,20200812T174511,68090,4-20200812174511159,20200812T174511,20220812T174511,5,Sfilab16,20.90,4-20200812174511159
B1GuZVwsi-,4-20200812173953246,4,20200812T173953,68089,4-20200812173953246,20200812T173953,20220812T173953,5,Sfilab16,20.80,4-20200812173953246
B1GuZVwsi-,4-20200812173433061,4,20200812T173433,68088,4-20200812173433061,20200812T173433,20220812T173433,5,Sfilab16,20.60,4-20200812173433061
B1GuZVwsi-,4-20200812172959901,4,20200812T172959,68087,4-20200812172959900,20200812T172959,20220812T172959,5,Sfilab16,20.50,4-20200812172959901
B1GuZVwsi-,4-20200812172439712,4,20200812T172439,68086,4-20200812172439712,20200812T172439,20220812T172439,5,Sfilab16,20.30,4-20200812172439712
B1GuZVwsi-,4-20200812171915525,4,20200812T171915,68085,4-20200812171915525,20200812T171915,20220812T171915,5,Sfilab16,20.00,4-20200812171915525
B1GuZVwsi-,4-20200812171436359,4,20200812T171436,68084,4-20200812171436359,20200812T171436,20220812T171436,5,Sfilab16,19.60,4-20200812171436359
B1GuZVwsi-,4-20200812170920177,4,20200812T170920,68083,4-20200812170920177,20200812T170920,20220812T170920,5,Sfilab16,19.10,4-20200812170920177
B1GuZVwsi-,4-20200812170400993,4,20200812T170400,68082,4-20200812170400993,20200812T170400,20220812T170400,5,Sfilab16,18.40,4-20200812170400993
B1GuZVwsi-,4-20200812165922833,4,20200812T165922,68081,4-20200812165922833,20200812T165922,20220812T165922,5,Sfilab16,18.60,4-20200812165922833
B1GuZVwsi-,4-20200812165406646,4,20200812T165406,68080,4-20200812165406646,20200812T165406,20220812T165406,5,Sfilab16,18.60,4-20200812165406646
B1GuZVwsi-,4-20200812164845187,4,20200812T164845,68079,4-20200812164845187,20200812T164845,20220812T164845,5,Sfilab16,18.50,4-20200812164845187
B1GuZVwsi-,4-20200812164405296,4,20200812T164405,68078,4-20200812164405295,20200812T164405,20220812T164405,5,Sfilab16,18.50,4-20200812164405296
B1GuZVwsi-,4-20200812163837833,4,20200812T163837,68077,4-20200812163837833,20200812T163837,20220812T163837,5,Sfilab16,18.50,4-20200812163837833
B1GuZVwsi-,4-20200812163401943,4,20200812T163401,68076,4-20200812163401943,20200812T163401,20220812T163401,5,Sfilab16,18.50,4-20200812163401943
B1GuZVwsi-,4-20200812162845758,4,20200812T162845,68075,4-20200812162845758,20200812T162845,20220812T162845,5,Sfilab16,18.50,4-20200812162845758
B1GuZVwsi-,4-20200812162330304,4,20200812T162330,68074,4-20200812162330303,20200812T162330,20220812T162330,5,Sfilab16,18.40,4-20200812162330304
B1GuZVwsi-,4-20200812161850411,4,20200812T161850,68073,4-20200812161850411,20200812T161850,20220812T161850,5,Sfilab16,18.40,4-20200812161850411
B1GuZVwsi-,4-20200812161322952,4,20200812T161322,68072,4-20200812161322951,20200812T161322,20220812T161322,5,Sfilab16,18.40,4-20200812161322952
B1GuZVwsi-,4-20200812160850064,4,20200812T160850,68071,4-20200812160850063,20200812T160850,20220812T160850,5,Sfilab16,18.50,4-20200812160850064
B1GuZVwsi-,4-20200812160327875,4,20200812T160327,68070,4-20200812160327875,20200812T160327,20220812T160327,5,Sfilab16,18.40,4-20200812160327875
B1GuZVwsi-,4-20200812155805416,4,20200812T155805,68069,4-20200812155805416,20200812T155805,20220812T155805,5,Sfilab16,18.30,4-20200812155805416
B1GuZVwsi-,4-20200812155331527,4,20200812T155331,68068,4-20200812155331527,20200812T155331,20220812T155331,5,Sfilab16,18.30,4-20200812155331527
B1GuZVwsi-,4-20200812154807342,4,20200812T154807,68067,4-20200812154807340,20200812T154807,20220812T154807,5,Sfilab16,18.40,4-20200812154807342
B1GuZVwsi-,4-20200812154251885,4,20200812T154251,68066,4-20200812154251885,20200812T154251,20220812T154251,5,Sfilab16,18.50,4-20200812154251885
B1GuZVwsi-,4-20200812153814996,4,20200812T153814,68065,4-20200812153814996,20200812T153814,20220812T153814,5,Sfilab16,18.50,4-20200812153814996
B1GuZVwsi-,4-20200812153249533,4,20200812T153249,68064,4-20200812153249533,20200812T153249,20220812T153249,5,Sfilab16,18.40,4-20200812153249533
B1GuZVwsi-,4-20200812152805641,4,20200812T152805,68063,4-20200812152805641,20200812T152805,20220812T152805,5,Sfilab16,18.30,4-20200812152805641
B1GuZVwsi-,4-20200812152244184,4,20200812T152244,68062,4-20200812152244183,20200812T152244,20220812T152244,5,Sfilab16,18.50,4-20200812152244184
B1GuZVwsi-,4-20200812151759289,4,20200812T151759,68061,4-20200812151759289,20200812T151759,20220812T151759,5,Sfilab16,18.50,4-20200812151759289
B1GuZVwsi-,4-20200812151240106,4,20200812T151240,68060,4-20200812151240106,20200812T151240,20220812T151240,5,Sfilab16,18.40,4-20200812151240106
B1GuZVwsi-,4-20200812150724934,4,20200812T150724,68059,4-20200812150724933,20200812T150724,20220812T150724,5,Sfilab16,18.50,4-20200812150724934
B1GuZVwsi-,4-20200812150253765,4,20200812T150253,68058,4-20200812150253765,20200812T150253,20220812T150253,5,Sfilab16,18.40,4-20200812150253765
B1GuZVwsi-,4-20200812145736252,4,20200812T145736,68057,4-20200812145736252,20200812T145736,20220812T145736,5,Sfilab16,18.50,4-20200812145736252
B1GuZVwsi-,4-20200812145215394,4,20200812T145215,68056,4-20200812145215394,20200812T145215,20220812T145215,5,Sfilab16,18.40,4-20200812145215394
B1GuZVwsi-,4-20200812144738232,4,20200812T144738,68055,4-20200812144738231,20200812T144738,20220812T144738,5,Sfilab16,18.50,4-20200812144738232
B1GuZVwsi-,4-20200812144219046,4,20200812T144219,68054,4-20200812144219046,20200812T144219,20220812T144219,5,Sfilab16,18.40,4-20200812144219046
B1GuZVwsi-,4-20200812143700863,4,20200812T143700,68053,4-20200812143700863,20200812T143700,20220812T143700,5,Sfilab16,18.50,4-20200812143700863
B1GuZVwsi-,4-20200812143228703,4,20200812T143228,68052,4-20200812143228703,20200812T143228,20220812T143228,5,Sfilab16,18.50,4-20200812143228703
B1GuZVwsi-,4-20200812142705515,4,20200812T142705,68051,4-20200812142705514,20200812T142705,20220812T142705,5,Sfilab16,18.40,4-20200812142705515
B1GuZVwsi-,4-20200812142150332,4,20200812T142150,68050,4-20200812142150331,20200812T142150,20220812T142150,5,Sfilab16,18.50,4-20200812142150332
B1GuZVwsi-,4-20200812141713169,4,20200812T141713,68049,4-20200812141713169,20200812T141713,20220812T141713,5,Sfilab16,18.60,4-20200812141713169
B1GuZVwsi-,4-20200812141153987,4,20200812T141153,68048,4-20200812141153987,20200812T141153,20220812T141153,5,Sfilab16,18.60,4-20200812141153987
B1GuZVwsi-,4-20200812140633525,4,20200812T140633,68047,4-20200812140633524,20200812T140633,20220812T140633,5,Sfilab16,18.60,4-20200812140633525
B1GuZVwsi-,4-20200812140153635,4,20200812T140153,68046,4-20200812140153634,20200812T140153,20220812T140153,5,Sfilab16,18.60,4-20200812140153635
B1GuZVwsi-,4-20200812135624177,4,20200812T135624,68045,4-20200812135624176,20200812T135624,20220812T135624,5,Sfilab16,18.60,4-20200812135624177
B1GuZVwsi-,4-20200812135144279,4,20200812T135144,68044,4-20200812135144279,20200812T135144,20220812T135144,5,Sfilab16,18.50,4-20200812135144279
B1GuZVwsi-,4-20200812134615816,4,20200812T134615,68043,4-20200812134615816,20200812T134615,20220812T134615,5,Sfilab16,18.60,4-20200812134615816
B1GuZVwsi-,4-20200812134133924,4,20200812T134133,68042,4-20200812134133922,20200812T134133,20220812T134133,5,Sfilab16,18.60,4-20200812134133924
B1GuZVwsi-,4-20200812133524709,4,20200812T133524,68041,4-20200812133524709,20200812T133524,20220812T133524,5,Sfilab16,18.70,4-20200812133524709
B1GuZVwsi-,4-20200812133125569,4,20200812T133125,68040,4-20200812133125569,20200812T133125,20220812T133125,5,Sfilab16,18.70,4-20200812133125569
B1GuZVwsi-,4-20200812132601107,4,20200812T132601,68039,4-20200812132601107,20200812T132601,20220812T132601,5,Sfilab16,18.70,4-20200812132601107
B1GuZVwsi-,4-20200812132119213,4,20200812T132119,68038,4-20200812132119213,20200812T132119,20220812T132119,5,Sfilab16,18.70,4-20200812132119213
B1GuZVwsi-,4-20200812131555025,4,20200812T131555,68037,4-20200812131555024,20200812T131555,20220812T131555,5,Sfilab16,18.70,4-20200812131555025
B1GuZVwsi-,4-20200812131038569,4,20200812T131038,68036,4-20200812131038569,20200812T131038,20220812T131038,5,Sfilab16,18.60,4-20200812131038569
B1GuZVwsi-,4-20200812130552676,4,20200812T130552,68035,4-20200812130552676,20200812T130552,20220812T130552,5,Sfilab16,18.70,4-20200812130552676
B1GuZVwsi-,4-20200812130035489,4,20200812T130035,68034,4-20200812130035488,20200812T130035,20220812T130035,5,Sfilab16,18.70,4-20200812130035489
B1GuZVwsi-,4-20200812125520032,4,20200812T125520,68033,4-20200812125520032,20200812T125520,20220812T125520,5,Sfilab16,18.70,4-20200812125520032
B1GuZVwsi-,4-20200812125046148,4,20200812T125046,68032,4-20200812125046148,20200812T125046,20220812T125046,5,Sfilab16,18.60,4-20200812125046148
B1GuZVwsi-,4-20200812124528962,4,20200812T124528,68031,4-20200812124528962,20200812T124528,20220812T124528,5,Sfilab16,18.60,4-20200812124528962
B1GuZVwsi-,4-20200812124009778,4,20200812T124009,68030,4-20200812124009778,20200812T124009,20220812T124009,5,Sfilab16,18.70,4-20200812124009778
B1GuZVwsi-,4-20200812123539618,4,20200812T123539,68029,4-20200812123539618,20200812T123539,20220812T123539,5,Sfilab16,18.70,4-20200812123539618
B1GuZVwsi-,4-20200812123018431,4,20200812T123018,68028,4-20200812123018431,20200812T123018,20220812T123018,5,Sfilab16,18.70,4-20200812123018431
B1GuZVwsi-,4-20200812122502247,4,20200812T122502,68027,4-20200812122502247,20200812T122502,20220812T122502,5,Sfilab16,18.80,4-20200812122502247
B1GuZVwsi-,4-20200812122029088,4,20200812T122029,68026,4-20200812122029088,20200812T122029,20220812T122029,5,Sfilab16,18.80,4-20200812122029088
B1GuZVwsi-,4-20200812121553659,4,20200812T121553,68025,4-20200812121553658,20200812T121553,20220812T121553,5,Sfilab16,18.80,4-20200812121553659
B1GuZVwsi-,4-20200812121032477,4,20200812T121032,68024,4-20200812121032476,20200812T121032,20220812T121032,5,Sfilab16,18.70,4-20200812121032477
B1GuZVwsi-,4-20200812120558317,4,20200812T120558,68023,4-20200812120558316,20200812T120558,20220812T120558,5,Sfilab16,18.80,4-20200812120558317
B1GuZVwsi-,4-20200812120038399,4,20200812T120038,68022,4-20200812120038398,20200812T120038,20220812T120038,5,Sfilab16,18.70,4-20200812120038399
B1GuZVwsi-,4-20200812115516211,4,20200812T115516,68021,4-20200812115516211,20200812T115516,20220812T115516,5,Sfilab16,18.90,4-20200812115516211
B1GuZVwsi-,4-20200812115045053,4,20200812T115045,68020,4-20200812115045053,20200812T115045,20220812T115045,5,Sfilab16,18.80,4-20200812115045053
B1GuZVwsi-,4-20200812114523868,4,20200812T114523,68019,4-20200812114523868,20200812T114523,20220812T114523,5,Sfilab16,18.80,4-20200812114523868
B1GuZVwsi-,4-20200812114006685,4,20200812T114006,68018,4-20200812114006685,20200812T114006,20220812T114006,5,Sfilab16,18.80,4-20200812114006685
B1GuZVwsi-,4-20200812113530523,4,20200812T113530,68017,4-20200812113530522,20200812T113530,20220812T113530,5,Sfilab16,18.80,4-20200812113530523
B1GuZVwsi-,4-20200812113012352,4,20200812T113012,68016,4-20200812113012349,20200812T113012,20220812T113012,5,Sfilab16,18.90,4-20200812113012352
B1GuZVwsi-,4-20200812112453156,4,20200812T112453,68015,4-20200812112453155,20200812T112453,20220812T112453,5,Sfilab16,18.90,4-20200812112453156
B1GuZVwsi-,4-20200812112018993,4,20200812T112018,68014,4-20200812112018993,20200812T112018,20220812T112018,5,Sfilab16,18.90,4-20200812112018993
B1GuZVwsi-,4-20200812111459810,4,20200812T111459,68013,4-20200812111459809,20200812T111459,20220812T111459,5,Sfilab16,19.00,4-20200812111459810
B1GuZVwsi-,4-20200812110936621,4,20200812T110936,68012,4-20200812110936620,20200812T110936,20220812T110936,5,Sfilab16,19.00,4-20200812110936621
B1GuZVwsi-,4-20200812110457457,4,20200812T110457,68011,4-20200812110457457,20200812T110457,20220812T110457,5,Sfilab16,19.10,4-20200812110457457
B1GuZVwsi-,4-20200812105936271,4,20200812T105936,68010,4-20200812105936271,20200812T105936,20220812T105936,5,Sfilab16,19.10,4-20200812105936271
B1GuZVwsi-,4-20200812105416085,4,20200812T105416,68009,4-20200812105416085,20200812T105416,20220812T105416,5,Sfilab16,19.10,4-20200812105416085
B1GuZVwsi-,4-20200812104936924,4,20200812T104936,68008,4-20200812104936924,20200812T104936,20220812T104936,5,Sfilab16,19.20,4-20200812104936924
B1GuZVwsi-,4-20200812104415736,4,20200812T104415,68007,4-20200812104415736,20200812T104415,20220812T104415,5,Sfilab16,19.10,4-20200812104415736
B1GuZVwsi-,4-20200812103854569,4,20200812T103854,68006,4-20200812103854569,20200812T103854,20220812T103854,5,Sfilab16,19.20,4-20200812103854569
B1GuZVwsi-,4-20200812103419424,4,20200812T103419,68005,4-20200812103419424,20200812T103419,20220812T103419,5,Sfilab16,19.20,4-20200812103419424
B1GuZVwsi-,4-20200812102857205,4,20200812T102857,68004,4-20200812102857205,20200812T102857,20220812T102857,5,Sfilab16,19.20,4-20200812102857205
B1GuZVwsi-,4-20200812102338747,4,20200812T102338,68003,4-20200812102338747,20200812T102338,20220812T102338,5,Sfilab16,19.20,4-20200812102338747
B1GuZVwsi-,4-20200812101857863,4,20200812T101857,68002,4-20200812101857863,20200812T101857,20220812T101857,5,Sfilab16,19.30,4-20200812101857863
B1GuZVwsi-,4-20200812101333394,4,20200812T101333,68001,4-20200812101333394,20200812T101333,20220812T101333,5,Sfilab16,19.40,4-20200812101333394
B1GuZVwsi-,4-20200812100852504,4,20200812T100852,68000,4-20200812100852503,20200812T100852,20220812T100852,5,Sfilab16,19.40,4-20200812100852504
B1GuZVwsi-,4-20200812100323038,4,20200812T100323,67999,4-20200812100323038,20200812T100323,20220812T100323,5,Sfilab16,19.30,4-20200812100323038
B1GuZVwsi-,4-20200812095837142,4,20200812T095837,67998,4-20200812095837142,20200812T095837,20220812T095837,5,Sfilab16,19.40,4-20200812095837142
B1GuZVwsi-,4-20200812095317685,4,20200812T095317,67997,4-20200812095317685,20200812T095317,20220812T095317,5,Sfilab16,19.60,4-20200812095317685
B1GuZVwsi-,4-20200812094828793,4,20200812T094828,67996,4-20200812094828792,20200812T094828,20220812T094828,5,Sfilab16,19.70,4-20200812094828793
B1GuZVwsi-,4-20200812094259875,4,20200812T094259,67995,4-20200812094259875,20200812T094259,20220812T094259,5,Sfilab16,19.90,4-20200812094259875
B1GuZVwsi-,4-20200812093822440,4,20200812T093822,67994,4-20200812093822440,20200812T093822,20220812T093822,5,Sfilab16,20.00,4-20200812093822440
B1GuZVwsi-,4-20200812093254978,4,20200812T093254,67993,4-20200812093254978,20200812T093254,20220812T093254,5,Sfilab16,20.10,4-20200812093254978
B1GuZVwsi-,4-20200812092802808,4,20200812T092802,67992,4-20200812092802808,20200812T092802,20220812T092802,5,Sfilab16,19.80,4-20200812092802808
B1GuZVwsi-,4-20200812092244625,4,20200812T092244,67991,4-20200812092244625,20200812T092244,20220812T092244,5,Sfilab16,19.90,4-20200812092244625
B1GuZVwsi-,4-20200812091809734,4,20200812T091809,67990,4-20200812091809734,20200812T091809,20220812T091809,5,Sfilab16,20.20,4-20200812091809734
B1GuZVwsi-,4-20200812091244274,4,20200812T091244,67989,4-20200812091244274,20200812T091244,20220812T091244,5,Sfilab16,20.40,4-20200812091244274
B1GuZVwsi-,4-20200812090802874,4,20200812T090802,67988,4-20200812090802873,20200812T090802,20220812T090802,5,Sfilab16,20.50,4-20200812090802874
B1GuZVwsi-,4-20200812090231917,4,20200812T090231,67987,4-20200812090231916,20200812T090231,20220812T090231,5,Sfilab16,20.70,4-20200812090231917
B1GuZVwsi-,4-20200812085752030,4,20200812T085752,67986,4-20200812085752029,20200812T085752,20220812T085752,5,Sfilab16,20.60,4-20200812085752030
B1GuZVwsi-,4-20200812085233576,4,20200812T085233,67985,4-20200812085233575,20200812T085233,20220812T085233,5,Sfilab16,20.70,4-20200812085233576
B1GuZVwsi-,4-20200812084703893,4,20200812T084703,67984,4-20200812084703892,20200812T084703,20220812T084703,5,Sfilab16,20.60,4-20200812084703893
B1GuZVwsi-,4-20200812084223219,4,20200812T084223,67983,4-20200812084223217,20200812T084223,20220812T084223,5,Sfilab16,20.60,4-20200812084223219
B1GuZVwsi-,4-20200812083658303,4,20200812T083658,67982,4-20200812083658303,20200812T083658,20220812T083658,5,Sfilab16,20.50,4-20200812083658303
B1GuZVwsi-,4-20200812083129842,4,20200812T083129,67981,4-20200812083129842,20200812T083129,20220812T083129,5,Sfilab16,20.60,4-20200812083129842
B1GuZVwsi-,4-20200812082650948,4,20200812T082650,67980,4-20200812082650948,20200812T082650,20220812T082650,5,Sfilab16,20.60,4-20200812082650948
B1GuZVwsi-,4-20200812082128486,4,20200812T082128,67979,4-20200812082128485,20200812T082128,20220812T082128,5,Sfilab16,20.70,4-20200812082128486
B1GuZVwsi-,4-20200812081609301,4,20200812T081609,67978,4-20200812081609301,20200812T081609,20220812T081609,5,Sfilab16,20.80,4-20200812081609301
B1GuZVwsi-,4-20200812081126405,4,20200812T081126,67977,4-20200812081126405,20200812T081126,20220812T081126,5,Sfilab16,20.80,4-20200812081126405
B1GuZVwsi-,4-20200812080604078,4,20200812T080604,67976,4-20200812080604076,20200812T080604,20220812T080604,5,Sfilab16,20.80,4-20200812080604078
B1GuZVwsi-,4-20200812080114047,4,20200812T080114,67975,4-20200812080114046,20200812T080114,20220812T080114,5,Sfilab16,20.80,4-20200812080114047
B1GuZVwsi-,4-20200812075552587,4,20200812T075552,67974,4-20200812075552587,20200812T075552,20220812T075552,5,Sfilab16,20.70,4-20200812075552587
