pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
SyL4fEPsjZ,4-20200812104708621,4,20200812T104708,69242,4-20200812104708620,20200812T104708,20220812T104708,6,Sfilab07,215.77,4-20200812104708621
SyL4fEPsjZ,4-20200812104210884,4,20200812T104210,69241,4-20200812104210884,20200812T104210,20220812T104210,6,Sfilab07,230.82,4-20200812104210884
SyL4fEPsjZ,4-20200812103736135,4,20200812T103736,69240,4-20200812103736135,20200812T103736,20220812T103736,6,Sfilab07,213.35,4-20200812103736135
SyL4fEPsjZ,4-20200812103240201,4,20200812T103240,69239,4-20200812103240201,20200812T103240,20220812T103240,6,Sfilab07,223.17,4-20200812103240201
SyL4fEPsjZ,4-20200812102736261,4,20200812T102736,69238,4-20200812102736261,20200812T102736,20220812T102736,6,Sfilab07,213.35,4-20200812102736261
SyL4fEPsjZ,4-20200812102231191,4,20200812T102231,69237,4-20200812102231191,20200812T102231,20220812T102231,6,Sfilab07,218.21,4-20200812102231191
SyL4fEPsjZ,4-20200812101706567,4,20200812T101706,69236,4-20200812101706567,20200812T101706,20220812T101706,6,Sfilab07,213.35,4-20200812101706567
SyL4fEPsjZ,4-20200812101221832,4,20200812T101221,69235,4-20200812101221832,20200812T101221,20220812T101221,6,Sfilab07,225.69,4-20200812101221832
SyL4fEPsjZ,4-20200812100706297,4,20200812T100706,69234,4-20200812100706297,20200812T100706,20220812T100706,6,Sfilab07,203.97,4-20200812100706297
SyL4fEPsjZ,4-20200812100218482,4,20200812T100218,69233,4-20200812100218481,20200812T100218,20220812T100218,6,Sfilab07,238.74,4-20200812100218482
SyL4fEPsjZ,4-20200812095657938,4,20200812T095657,69232,4-20200812095657937,20200812T095657,20220812T095657,6,Sfilab07,238.74,4-20200812095657938
SyL4fEPsjZ,4-20200812095208119,4,20200812T095208,69231,4-20200812095208118,20200812T095208,20220812T095208,6,Sfilab07,233.43,4-20200812095208119
SyL4fEPsjZ,4-20200812094650931,4,20200812T094650,69230,4-20200812094650931,20200812T094650,20220812T094650,6,Sfilab07,199.44,4-20200812094650931
SyL4fEPsjZ,4-20200812094201761,4,20200812T094201,69229,4-20200812094201761,20200812T094201,20220812T094201,6,Sfilab07,236.07,4-20200812094201761
SyL4fEPsjZ,4-20200812093638580,4,20200812T093638,69228,4-20200812093638579,20200812T093638,20220812T093638,6,Sfilab07,228.24,4-20200812093638580
SyL4fEPsjZ,4-20200812093152403,4,20200812T093152,69227,4-20200812093152403,20200812T093152,20220812T093152,6,Sfilab07,233.43,4-20200812093152403
SyL4fEPsjZ,4-20200812092637218,4,20200812T092637,69226,4-20200812092637217,20200812T092637,20220812T092637,6,Sfilab07,215.77,4-20200812092637218
SyL4fEPsjZ,4-20200812092122032,4,20200812T092122,69225,4-20200812092122032,20200812T092122,20220812T092122,6,Sfilab07,218.21,4-20200812092122032
SyL4fEPsjZ,4-20200812091642870,4,20200812T091642,69224,4-20200812091642870,20200812T091642,20220812T091642,6,Sfilab07,236.07,4-20200812091642870
SyL4fEPsjZ,4-20200812091123680,4,20200812T091123,69223,4-20200812091123680,20200812T091123,20220812T091123,6,Sfilab07,199.44,4-20200812091123680
SyL4fEPsjZ,4-20200812090608153,4,20200812T090608,69222,4-20200812090608153,20200812T090608,20220812T090608,6,Sfilab07,190.67,4-20200812090608153
SyL4fEPsjZ,4-20200812090130332,4,20200812T090130,69221,4-20200812090130332,20200812T090130,20220812T090130,6,Sfilab07,199.44,4-20200812090130332
SyL4fEPsjZ,4-20200812085613144,4,20200812T085613,69220,4-20200812085613144,20200812T085613,20220812T085613,6,Sfilab07,230.82,4-20200812085613144
SyL4fEPsjZ,4-20200812085057958,4,20200812T085057,69219,4-20200812085057958,20200812T085057,20220812T085057,6,Sfilab07,218.21,4-20200812085057958
SyL4fEPsjZ,4-20200812084619794,4,20200812T084619,69218,4-20200812084619794,20200812T084619,20220812T084619,6,Sfilab07,225.69,4-20200812084619794
SyL4fEPsjZ,4-20200812084058615,4,20200812T084058,69217,4-20200812084058615,20200812T084058,20220812T084058,6,Sfilab07,267.15,4-20200812084058615
SyL4fEPsjZ,4-20200812083540046,4,20200812T083540,69216,4-20200812083540046,20200812T083540,20220812T083540,6,Sfilab07,282.60,4-20200812083540046
SyL4fEPsjZ,4-20200812083102041,4,20200812T083102,69215,4-20200812083102041,20200812T083102,20220812T083102,6,Sfilab07,279.44,4-20200812083102041
SyL4fEPsjZ,4-20200812082537994,4,20200812T082537,69214,4-20200812082537994,20200812T082537,20220812T082537,6,Sfilab07,267.15,4-20200812082537994
SyL4fEPsjZ,4-20200812082020487,4,20200812T082020,69213,4-20200812082020486,20200812T082020,20220812T082020,6,Sfilab07,252.55,4-20200812082020487
SyL4fEPsjZ,4-20200812081545719,4,20200812T081545,69212,4-20200812081545718,20200812T081545,20220812T081545,6,Sfilab07,246.93,4-20200812081545719
SyL4fEPsjZ,4-20200812081024531,4,20200812T081024,69211,4-20200812081024531,20200812T081024,20220812T081024,6,Sfilab07,246.93,4-20200812081024531
SyL4fEPsjZ,4-20200812080504958,4,20200812T080504,69210,4-20200812080504958,20200812T080504,20220812T080504,6,Sfilab07,220.67,4-20200812080504958
SyL4fEPsjZ,4-20200812080033185,4,20200812T080033,69209,4-20200812080033184,20200812T080033,20220812T080033,6,Sfilab07,236.07,4-20200812080033185
SyL4fEPsjZ,4-20200812075515000,4,20200812T075515,69208,4-20200812075515000,20200812T075515,20220812T075515,6,Sfilab07,233.43,4-20200812075515000
SyL4fEPsjZ,4-20200812074953812,4,20200812T074953,69207,4-20200812074953812,20200812T074953,20220812T074953,6,Sfilab07,225.69,4-20200812074953812
SyL4fEPsjZ,4-20200812074518659,4,20200812T074518,69206,4-20200812074518658,20200812T074518,20220812T074518,6,Sfilab07,215.77,4-20200812074518659
SyL4fEPsjZ,4-20200812073955459,4,20200812T073955,69205,4-20200812073955459,20200812T073955,20220812T073955,6,Sfilab07,230.82,4-20200812073955459
SyL4fEPsjZ,4-20200812073436273,4,20200812T073436,69204,4-20200812073436272,20200812T073436,20220812T073436,6,Sfilab07,228.24,4-20200812073436273
SyL4fEPsjZ,4-20200812073001889,4,20200812T073001,69203,4-20200812073001888,20200812T073001,20220812T073001,6,Sfilab07,225.69,4-20200812073001889
SyL4fEPsjZ,4-20200812072442897,4,20200812T072442,69202,4-20200812072442896,20200812T072442,20220812T072442,6,Sfilab07,258.29,4-20200812072442897
