pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
SJMWmNwij-,4-20200812235237075,4,20200812T235237,71449,4-20200812235237074,20200812T235237,20220812T235237,1,Sfilab12,0,4-20200812235237075
SJMWmNwij-,4-20200812234736496,4,20200812T234736,71448,4-20200812234736495,20200812T234736,20220812T234736,1,Sfilab12,0,4-20200812234736496
SJMWmNwij-,4-20200812234232726,4,20200812T234232,71447,4-20200812234232726,20200812T234232,20220812T234232,1,Sfilab12,0,4-20200812234232726
SJMWmNwij-,4-20200812233735582,4,20200812T233735,71446,4-20200812233735580,20200812T233735,20220812T233735,1,Sfilab12,0,4-20200812233735582
SJMWmNwij-,4-20200812233241399,4,20200812T233241,71445,4-20200812233241398,20200812T233241,20220812T233241,1,Sfilab12,0,4-20200812233241399
SJMWmNwij-,4-20200812232754223,4,20200812T232754,71444,4-20200812232754223,20200812T232754,20220812T232754,1,Sfilab12,0,4-20200812232754223
SJMWmNwij-,4-20200812232215031,4,20200812T232215,71443,4-20200812232215031,20200812T232215,20220812T232215,1,Sfilab12,0,4-20200812232215031
SJMWmNwij-,4-20200812231714859,4,20200812T231714,71442,4-20200812231714859,20200812T231714,20220812T231714,1,Sfilab12,0,4-20200812231714859
SJMWmNwij-,4-20200812231242678,4,20200812T231242,71441,4-20200812231242678,20200812T231242,20220812T231242,1,Sfilab12,0,4-20200812231242678
SJMWmNwij-,4-20200812230705513,4,20200812T230705,71440,4-20200812230705513,20200812T230705,20220812T230705,1,Sfilab12,0,4-20200812230705513
SJMWmNwij-,4-20200812230204340,4,20200812T230204,71439,4-20200812230204340,20200812T230204,20220812T230204,1,Sfilab12,0,4-20200812230204340
SJMWmNwij-,4-20200812225655163,4,20200812T225655,71438,4-20200812225655163,20200812T225655,20220812T225655,1,Sfilab12,0,4-20200812225655163
SJMWmNwij-,4-20200812225219016,4,20200812T225219,71437,4-20200812225219016,20200812T225219,20220812T225219,1,Sfilab12,0,4-20200812225219016
SJMWmNwij-,4-20200812224646817,4,20200812T224646,71436,4-20200812224646817,20200812T224646,20220812T224646,1,Sfilab12,0,4-20200812224646817
SJMWmNwij-,4-20200812224151646,4,20200812T224151,71435,4-20200812224151646,20200812T224151,20220812T224151,1,Sfilab12,0,4-20200812224151646
SJMWmNwij-,4-20200812223659489,4,20200812T223659,71434,4-20200812223659489,20200812T223659,20220812T223659,1,Sfilab12,0,4-20200812223659489
SJMWmNwij-,4-20200812223132295,4,20200812T223132,71433,4-20200812223132295,20200812T223132,20220812T223132,6,Sfilab12,838063,4-20200812223132295
SJMWmNwij-,4-20200812222624120,4,20200812T222624,71432,4-20200812222624120,20200812T222624,20220812T222624,1,Sfilab12,0,4-20200812222624120
SJMWmNwij-,4-20200812222126950,4,20200812T222126,71431,4-20200812222126950,20200812T222126,20220812T222126,1,Sfilab12,0,4-20200812222126950
SJMWmNwij-,4-20200812221609772,4,20200812T221609,71430,4-20200812221609771,20200812T221609,20220812T221609,1,Sfilab12,0,4-20200812221609772
SJMWmNwij-,4-20200812221106600,4,20200812T221106,71429,4-20200812221106599,20200812T221106,20220812T221106,1,Sfilab12,0,4-20200812221106600
SJMWmNwij-,4-20200812220603424,4,20200812T220603,71428,4-20200812220603424,20200812T220603,20220812T220603,1,Sfilab12,0,4-20200812220603424
SJMWmNwij-,4-20200812220055248,4,20200812T220055,71427,4-20200812220055247,20200812T220055,20220812T220055,1,Sfilab12,0,4-20200812220055248
SJMWmNwij-,4-20200812215606082,4,20200812T215606,71426,4-20200812215606082,20200812T215606,20220812T215606,1,Sfilab12,0,4-20200812215606082
SJMWmNwij-,4-20200812215116916,4,20200812T215116,71425,4-20200812215116915,20200812T215116,20220812T215116,1,Sfilab12,0,4-20200812215116916
SJMWmNwij-,4-20200812214542724,4,20200812T214542,71424,4-20200812214542723,20200812T214542,20220812T214542,1,Sfilab12,0,4-20200812214542724
SJMWmNwij-,4-20200812214042553,4,20200812T214042,71423,4-20200812214042552,20200812T214042,20220812T214042,1,Sfilab12,0,4-20200812214042553
SJMWmNwij-,4-20200812213553385,4,20200812T213553,71422,4-20200812213553385,20200812T213553,20220812T213553,1,Sfilab12,0,4-20200812213553385
SJMWmNwij-,4-20200812213106220,4,20200812T213106,71421,4-20200812213106219,20200812T213106,20220812T213106,1,Sfilab12,0,4-20200812213106220
SJMWmNwij-,4-20200812212529029,4,20200812T212529,71420,4-20200812212529028,20200812T212529,20220812T212529,1,Sfilab12,0,4-20200812212529029
SJMWmNwij-,4-20200812212027852,4,20200812T212027,71419,4-20200812212027852,20200812T212027,20220812T212027,1,Sfilab12,0,4-20200812212027852
SJMWmNwij-,4-20200812211521677,4,20200812T211521,71418,4-20200812211521677,20200812T211521,20220812T211521,1,Sfilab12,0,4-20200812211521677
SJMWmNwij-,4-20200812211034513,4,20200812T211034,71417,4-20200812211034512,20200812T211034,20220812T211034,1,Sfilab12,0,4-20200812211034513
SJMWmNwij-,4-20200812210511327,4,20200812T210511,71416,4-20200812210511327,20200812T210511,20220812T210511,1,Sfilab12,0,4-20200812210511327
SJMWmNwij-,4-20200812210039169,4,20200812T210039,71415,4-20200812210039169,20200812T210039,20220812T210039,1,Sfilab12,0,4-20200812210039169
SJMWmNwij-,4-20200812205503978,4,20200812T205503,71414,4-20200812205503977,20200812T205503,20220812T205503,1,Sfilab12,0,4-20200812205503978
SJMWmNwij-,4-20200812205030819,4,20200812T205030,71413,4-20200812205030818,20200812T205030,20220812T205030,1,Sfilab12,0,4-20200812205030819
SJMWmNwij-,4-20200812204457630,4,20200812T204457,71412,4-20200812204457629,20200812T204457,20220812T204457,1,Sfilab12,0,4-20200812204457630
SJMWmNwij-,4-20200812204023474,4,20200812T204023,71411,4-20200812204023473,20200812T204023,20220812T204023,1,Sfilab12,0,4-20200812204023474
SJMWmNwij-,4-20200812203448279,4,20200812T203448,71410,4-20200812203448278,20200812T203448,20220812T203448,1,Sfilab12,0,4-20200812203448279
SJMWmNwij-,4-20200812203017124,4,20200812T203017,71409,4-20200812203017124,20200812T203017,20220812T203017,1,Sfilab12,0,4-20200812203017124
SJMWmNwij-,4-20200812202441933,4,20200812T202441,71408,4-20200812202441933,20200812T202441,20220812T202441,1,Sfilab12,0,4-20200812202441933
SJMWmNwij-,4-20200812202010777,4,20200812T202010,71407,4-20200812202010776,20200812T202010,20220812T202010,1,Sfilab12,0,4-20200812202010777
SJMWmNwij-,4-20200812201424579,4,20200812T201424,71406,4-20200812201424579,20200812T201424,20220812T201424,1,Sfilab12,0,4-20200812201424579
SJMWmNwij-,4-20200812200916402,4,20200812T200916,71405,4-20200812200916402,20200812T200916,20220812T200916,1,Sfilab12,0,4-20200812200916402
SJMWmNwij-,4-20200812200408224,4,20200812T200408,71404,4-20200812200408224,20200812T200408,20220812T200408,5,Sfilab12,83356,4-20200812200408224
SJMWmNwij-,4-20200812195902049,4,20200812T195902,71403,4-20200812195902049,20200812T195902,20220812T195902,1,Sfilab12,0,4-20200812195902049
SJMWmNwij-,4-20200812195352870,4,20200812T195352,71402,4-20200812195352870,20200812T195352,20220812T195352,1,Sfilab12,0,4-20200812195352870
SJMWmNwij-,4-20200812194848696,4,20200812T194848,71401,4-20200812194848696,20200812T194848,20220812T194848,1,Sfilab12,0,4-20200812194848696
SJMWmNwij-,4-20200812194344521,4,20200812T194344,71400,4-20200812194344520,20200812T194344,20220812T194344,1,Sfilab12,0,4-20200812194344521
SJMWmNwij-,4-20200812193844350,4,20200812T193844,71399,4-20200812193844349,20200812T193844,20220812T193844,1,Sfilab12,0,4-20200812193844350
SJMWmNwij-,4-20200812193342175,4,20200812T193342,71398,4-20200812193342175,20200812T193342,20220812T193342,1,Sfilab12,0,4-20200812193342175
SJMWmNwij-,4-20200812192840002,4,20200812T192840,71397,4-20200812192840002,20200812T192840,20220812T192840,1,Sfilab12,0,4-20200812192840002
SJMWmNwij-,4-20200812192332743,4,20200812T192332,71396,4-20200812192332742,20200812T192332,20220812T192332,1,Sfilab12,0,4-20200812192332743
SJMWmNwij-,4-20200812191839658,4,20200812T191839,71395,4-20200812191839658,20200812T191839,20220812T191839,1,Sfilab12,0,4-20200812191839658
SJMWmNwij-,4-20200812191315473,4,20200812T191315,71394,4-20200812191315473,20200812T191315,20220812T191315,1,Sfilab12,0,4-20200812191315473
SJMWmNwij-,4-20200812190811299,4,20200812T190811,71393,4-20200812190811299,20200812T190811,20220812T190811,5,Sfilab12,83800,4-20200812190811299
SJMWmNwij-,4-20200812190307125,4,20200812T190307,71392,4-20200812190307125,20200812T190307,20220812T190307,1,Sfilab12,0,4-20200812190307125
SJMWmNwij-,4-20200812185801951,4,20200812T185801,71391,4-20200812185801951,20200812T185801,20220812T185801,1,Sfilab12,0,4-20200812185801951
SJMWmNwij-,4-20200812185259789,4,20200812T185259,71390,4-20200812185259789,20200812T185259,20220812T185259,1,Sfilab12,0,4-20200812185259789
SJMWmNwij-,4-20200812184758605,4,20200812T184758,71389,4-20200812184758605,20200812T184758,20220812T184758,1,Sfilab12,0,4-20200812184758605
SJMWmNwij-,4-20200812184250429,4,20200812T184250,71388,4-20200812184250429,20200812T184250,20220812T184250,1,Sfilab12,0,4-20200812184250429
SJMWmNwij-,4-20200812183747255,4,20200812T183747,71387,4-20200812183747255,20200812T183747,20220812T183747,1,Sfilab12,0,4-20200812183747255
SJMWmNwij-,4-20200812183244081,4,20200812T183244,71386,4-20200812183244081,20200812T183244,20220812T183244,1,Sfilab12,0,4-20200812183244081
SJMWmNwij-,4-20200812182736906,4,20200812T182736,71385,4-20200812182736906,20200812T182736,20220812T182736,1,Sfilab12,0,4-20200812182736906
SJMWmNwij-,4-20200812182233734,4,20200812T182233,71384,4-20200812182233734,20200812T182233,20220812T182233,1,Sfilab12,0,4-20200812182233734
SJMWmNwij-,4-20200812181727561,4,20200812T181727,71383,4-20200812181727559,20200812T181727,20220812T181727,1,Sfilab12,0,4-20200812181727561
SJMWmNwij-,4-20200812181227607,4,20200812T181227,71382,4-20200812181227607,20200812T181227,20220812T181227,1,Sfilab12,0,4-20200812181227607
SJMWmNwij-,4-20200812180724215,4,20200812T180724,71381,4-20200812180724215,20200812T180724,20220812T180724,1,Sfilab12,0,4-20200812180724215
SJMWmNwij-,4-20200812180222044,4,20200812T180222,71380,4-20200812180222044,20200812T180222,20220812T180222,1,Sfilab12,0,4-20200812180222044
SJMWmNwij-,4-20200812175712867,4,20200812T175712,71379,4-20200812175712866,20200812T175712,20220812T175712,1,Sfilab12,0,4-20200812175712867
SJMWmNwij-,4-20200812175209695,4,20200812T175209,71378,4-20200812175209694,20200812T175209,20220812T175209,1,Sfilab12,0,4-20200812175209695
SJMWmNwij-,4-20200812174709524,4,20200812T174709,71377,4-20200812174709524,20200812T174709,20220812T174709,1,Sfilab12,0,4-20200812174709524
SJMWmNwij-,4-20200812174201348,4,20200812T174201,71376,4-20200812174201348,20200812T174201,20220812T174201,1,Sfilab12,0,4-20200812174201348
SJMWmNwij-,4-20200812173659175,4,20200812T173659,71375,4-20200812173659175,20200812T173659,20220812T173659,1,Sfilab12,0,4-20200812173659175
SJMWmNwij-,4-20200812173152000,4,20200812T173152,71374,4-20200812173152000,20200812T173152,20220812T173152,1,Sfilab12,0,4-20200812173152000
SJMWmNwij-,4-20200812172649827,4,20200812T172649,71373,4-20200812172649827,20200812T172649,20220812T172649,1,Sfilab12,0,4-20200812172649827
SJMWmNwij-,4-20200812172142652,4,20200812T172142,71372,4-20200812172142651,20200812T172142,20220812T172142,1,Sfilab12,0,4-20200812172142652
SJMWmNwij-,4-20200812171637478,4,20200812T171637,71371,4-20200812171637478,20200812T171637,20220812T171637,1,Sfilab12,0,4-20200812171637478
SJMWmNwij-,4-20200812171136314,4,20200812T171136,71370,4-20200812171136314,20200812T171136,20220812T171136,1,Sfilab12,0,4-20200812171136314
SJMWmNwij-,4-20200812170631134,4,20200812T170631,71369,4-20200812170631134,20200812T170631,20220812T170631,1,Sfilab12,0,4-20200812170631134
SJMWmNwij-,4-20200812170125962,4,20200812T170125,71368,4-20200812170125962,20200812T170125,20220812T170125,1,Sfilab12,0,4-20200812170125962
SJMWmNwij-,4-20200812165624788,4,20200812T165624,71367,4-20200812165624788,20200812T165624,20220812T165624,1,Sfilab12,0,4-20200812165624788
SJMWmNwij-,4-20200812165124619,4,20200812T165124,71366,4-20200812165124619,20200812T165124,20220812T165124,1,Sfilab12,0,4-20200812165124619
SJMWmNwij-,4-20200812164615450,4,20200812T164615,71365,4-20200812164615450,20200812T164615,20220812T164615,1,Sfilab12,0,4-20200812164615450
SJMWmNwij-,4-20200812164110270,4,20200812T164110,71364,4-20200812164110270,20200812T164110,20220812T164110,1,Sfilab12,0,4-20200812164110270
SJMWmNwij-,4-20200812163601094,4,20200812T163601,71363,4-20200812163601094,20200812T163601,20220812T163601,1,Sfilab12,0,4-20200812163601094
SJMWmNwij-,4-20200812163057935,4,20200812T163057,71362,4-20200812163057934,20200812T163057,20220812T163057,1,Sfilab12,0,4-20200812163057935
SJMWmNwij-,4-20200812162552750,4,20200812T162552,71361,4-20200812162552749,20200812T162552,20220812T162552,1,Sfilab12,0,4-20200812162552750
SJMWmNwij-,4-20200812162047576,4,20200812T162047,71360,4-20200812162047576,20200812T162047,20220812T162047,1,Sfilab12,0,4-20200812162047576
SJMWmNwij-,4-20200812161543404,4,20200812T161543,71359,4-20200812161543403,20200812T161543,20220812T161543,1,Sfilab12,0,4-20200812161543404
SJMWmNwij-,4-20200812161043878,4,20200812T161043,71358,4-20200812161043878,20200812T161043,20220812T161043,1,Sfilab12,0,4-20200812161043878
SJMWmNwij-,4-20200812160534059,4,20200812T160534,71357,4-20200812160534059,20200812T160534,20220812T160534,1,Sfilab12,0,4-20200812160534059
SJMWmNwij-,4-20200812160029887,4,20200812T160029,71356,4-20200812160029887,20200812T160029,20220812T160029,1,Sfilab12,0,4-20200812160029887
SJMWmNwij-,4-20200812155520713,4,20200812T155520,71355,4-20200812155520712,20200812T155520,20220812T155520,1,Sfilab12,0,4-20200812155520713
SJMWmNwij-,4-20200812155013540,4,20200812T155013,71354,4-20200812155013539,20200812T155013,20220812T155013,1,Sfilab12,0,4-20200812155013540
SJMWmNwij-,4-20200812154509367,4,20200812T154509,71353,4-20200812154509367,20200812T154509,20220812T154509,1,Sfilab12,0,4-20200812154509367
SJMWmNwij-,4-20200812154001193,4,20200812T154001,71352,4-20200812154001192,20200812T154001,20220812T154001,1,Sfilab12,0,4-20200812154001193
SJMWmNwij-,4-20200812153501026,4,20200812T153501,71351,4-20200812153501026,20200812T153501,20220812T153501,1,Sfilab12,0,4-20200812153501026
SJMWmNwij-,4-20200812153000856,4,20200812T153000,71350,4-20200812153000856,20200812T153000,20220812T153000,1,Sfilab12,0,4-20200812153000856
SJMWmNwij-,4-20200812152459292,4,20200812T152459,71349,4-20200812152459291,20200812T152459,20220812T152459,1,Sfilab12,0,4-20200812152459292
SJMWmNwij-,4-20200812151957511,4,20200812T151957,71348,4-20200812151957511,20200812T151957,20220812T151957,1,Sfilab12,0,4-20200812151957511
SJMWmNwij-,4-20200812151448335,4,20200812T151448,71347,4-20200812151448335,20200812T151448,20220812T151448,1,Sfilab12,0,4-20200812151448335
SJMWmNwij-,4-20200812150947165,4,20200812T150947,71346,4-20200812150947165,20200812T150947,20220812T150947,1,Sfilab12,0,4-20200812150947165
SJMWmNwij-,4-20200812150439993,4,20200812T150439,71345,4-20200812150439993,20200812T150439,20220812T150439,1,Sfilab12,0,4-20200812150439993
SJMWmNwij-,4-20200812145932819,4,20200812T145932,71344,4-20200812145932819,20200812T145932,20220812T145932,1,Sfilab12,0,4-20200812145932819
SJMWmNwij-,4-20200812145430653,4,20200812T145430,71343,4-20200812145430652,20200812T145430,20220812T145430,1,Sfilab12,0,4-20200812145430653
SJMWmNwij-,4-20200812144924476,4,20200812T144924,71342,4-20200812144924476,20200812T144924,20220812T144924,1,Sfilab12,0,4-20200812144924476
SJMWmNwij-,4-20200812144423306,4,20200812T144423,71341,4-20200812144423306,20200812T144423,20220812T144423,1,Sfilab12,0,4-20200812144423306
SJMWmNwij-,4-20200812143919134,4,20200812T143919,71340,4-20200812143919134,20200812T143919,20220812T143919,1,Sfilab12,0,4-20200812143919134
SJMWmNwij-,4-20200812143410967,4,20200812T143410,71339,4-20200812143410965,20200812T143410,20220812T143410,1,Sfilab12,0,4-20200812143410967
SJMWmNwij-,4-20200812142902787,4,20200812T142902,71338,4-20200812142902786,20200812T142902,20220812T142902,6,Sfilab12,310554,4-20200812142902787
SJMWmNwij-,4-20200812142355612,4,20200812T142355,71337,4-20200812142355612,20200812T142355,20220812T142355,1,Sfilab12,0,4-20200812142355612
SJMWmNwij-,4-20200812141852443,4,20200812T141852,71336,4-20200812141852443,20200812T141852,20220812T141852,1,Sfilab12,0,4-20200812141852443
SJMWmNwij-,4-20200812141349269,4,20200812T141349,71335,4-20200812141349269,20200812T141349,20220812T141349,1,Sfilab12,0,4-20200812141349269
SJMWmNwij-,4-20200812140846099,4,20200812T140846,71334,4-20200812140846099,20200812T140846,20220812T140846,1,Sfilab12,0,4-20200812140846099
SJMWmNwij-,4-20200812140341140,4,20200812T140341,71333,4-20200812140341140,20200812T140341,20220812T140341,1,Sfilab12,0,4-20200812140341140
SJMWmNwij-,4-20200812135832752,4,20200812T135832,71332,4-20200812135832752,20200812T135832,20220812T135832,1,Sfilab12,0,4-20200812135832752
SJMWmNwij-,4-20200812135332581,4,20200812T135332,71331,4-20200812135332581,20200812T135332,20220812T135332,1,Sfilab12,0,4-20200812135332581
SJMWmNwij-,4-20200812134823407,4,20200812T134823,71330,4-20200812134823407,20200812T134823,20220812T134823,1,Sfilab12,0,4-20200812134823407
SJMWmNwij-,4-20200812134316234,4,20200812T134316,71329,4-20200812134316234,20200812T134316,20220812T134316,1,Sfilab12,0,4-20200812134316234
SJMWmNwij-,4-20200812133813063,4,20200812T133813,71328,4-20200812133813062,20200812T133813,20220812T133813,1,Sfilab12,0,4-20200812133813063
SJMWmNwij-,4-20200812133310893,4,20200812T133310,71327,4-20200812133310892,20200812T133310,20220812T133310,1,Sfilab12,0,4-20200812133310893
SJMWmNwij-,4-20200812132808722,4,20200812T132808,71326,4-20200812132808722,20200812T132808,20220812T132808,1,Sfilab12,0,4-20200812132808722
SJMWmNwij-,4-20200812132308551,4,20200812T132308,71325,4-20200812132308551,20200812T132308,20220812T132308,1,Sfilab12,0,4-20200812132308551
SJMWmNwij-,4-20200812131759375,4,20200812T131759,71324,4-20200812131759375,20200812T131759,20220812T131759,1,Sfilab12,0,4-20200812131759375
SJMWmNwij-,4-20200812131254203,4,20200812T131254,71323,4-20200812131254203,20200812T131254,20220812T131254,1,Sfilab12,0,4-20200812131254203
SJMWmNwij-,4-20200812130751034,4,20200812T130751,71322,4-20200812130751034,20200812T130751,20220812T130751,5,Sfilab12,83776,4-20200812130751034
SJMWmNwij-,4-20200812130243867,4,20200812T130243,71321,4-20200812130243866,20200812T130243,20220812T130243,1,Sfilab12,0,4-20200812130243867
SJMWmNwij-,4-20200812125738688,4,20200812T125738,71320,4-20200812125738687,20200812T125738,20220812T125738,1,Sfilab12,0,4-20200812125738688
SJMWmNwij-,4-20200812125229512,4,20200812T125229,71319,4-20200812125229512,20200812T125229,20220812T125229,1,Sfilab12,0,4-20200812125229512
SJMWmNwij-,4-20200812124726342,4,20200812T124726,71318,4-20200812124726342,20200812T124726,20220812T124726,1,Sfilab12,0,4-20200812124726342
SJMWmNwij-,4-20200812124218166,4,20200812T124218,71317,4-20200812124218166,20200812T124218,20220812T124218,1,Sfilab12,0,4-20200812124218166
SJMWmNwij-,4-20200812123714994,4,20200812T123714,71316,4-20200812123714993,20200812T123714,20220812T123714,1,Sfilab12,0,4-20200812123714994
SJMWmNwij-,4-20200812123207831,4,20200812T123207,71315,4-20200812123207831,20200812T123207,20220812T123207,1,Sfilab12,0,4-20200812123207831
SJMWmNwij-,4-20200812122702651,4,20200812T122702,71314,4-20200812122702651,20200812T122702,20220812T122702,1,Sfilab12,0,4-20200812122702651
SJMWmNwij-,4-20200812122200947,4,20200812T122200,71313,4-20200812122200947,20200812T122200,20220812T122200,1,Sfilab12,0,4-20200812122200947
SJMWmNwij-,4-20200812121655304,4,20200812T121655,71312,4-20200812121655304,20200812T121655,20220812T121655,1,Sfilab12,0,4-20200812121655304
SJMWmNwij-,4-20200812121147130,4,20200812T121147,71311,4-20200812121147130,20200812T121147,20220812T121147,1,Sfilab12,0,4-20200812121147130
SJMWmNwij-,4-20200812120641958,4,20200812T120641,71310,4-20200812120641958,20200812T120641,20220812T120641,1,Sfilab12,0,4-20200812120641958
SJMWmNwij-,4-20200812120137787,4,20200812T120137,71309,4-20200812120137787,20200812T120137,20220812T120137,1,Sfilab12,0,4-20200812120137787
SJMWmNwij-,4-20200812115634617,4,20200812T115634,71308,4-20200812115634617,20200812T115634,20220812T115634,6,Sfilab12,632202,4-20200812115634617
SJMWmNwij-,4-20200812115131446,4,20200812T115131,71307,4-20200812115131445,20200812T115131,20220812T115131,1,Sfilab12,0,4-20200812115131446
SJMWmNwij-,4-20200812114624270,4,20200812T114624,71306,4-20200812114624270,20200812T114624,20220812T114624,6,Sfilab12,112355,4-20200812114624270
SJMWmNwij-,4-20200812114118096,4,20200812T114118,71305,4-20200812114118096,20200812T114118,20220812T114118,1,Sfilab12,0,4-20200812114118096
SJMWmNwij-,4-20200812113615925,4,20200812T113615,71304,4-20200812113615925,20200812T113615,20220812T113615,1,Sfilab12,0,4-20200812113615925
SJMWmNwij-,4-20200812113114761,4,20200812T113114,71303,4-20200812113114761,20200812T113114,20220812T113114,1,Sfilab12,0,4-20200812113114761
SJMWmNwij-,4-20200812112607582,4,20200812T112607,71302,4-20200812112607582,20200812T112607,20220812T112607,1,Sfilab12,0,4-20200812112607582
SJMWmNwij-,4-20200812112105410,4,20200812T112105,71301,4-20200812112105410,20200812T112105,20220812T112105,1,Sfilab12,0,4-20200812112105410
SJMWmNwij-,4-20200812111558237,4,20200812T111558,71300,4-20200812111558237,20200812T111558,20220812T111558,1,Sfilab12,0,4-20200812111558237
SJMWmNwij-,4-20200812111057069,4,20200812T111057,71299,4-20200812111057069,20200812T111057,20220812T111057,1,Sfilab12,0,4-20200812111057069
SJMWmNwij-,4-20200812110556898,4,20200812T110556,71298,4-20200812110556898,20200812T110556,20220812T110556,1,Sfilab12,0,4-20200812110556898
SJMWmNwij-,4-20200812110056736,4,20200812T110056,71297,4-20200812110056736,20200812T110056,20220812T110056,1,Sfilab12,0,4-20200812110056736
SJMWmNwij-,4-20200812105547556,4,20200812T105547,71296,4-20200812105547556,20200812T105547,20220812T105547,1,Sfilab12,0,4-20200812105547556
SJMWmNwij-,4-20200812105044393,4,20200812T105044,71295,4-20200812105044391,20200812T105044,20220812T105044,1,Sfilab12,0,4-20200812105044393
SJMWmNwij-,4-20200812104539211,4,20200812T104539,71294,4-20200812104539210,20200812T104539,20220812T104539,1,Sfilab12,0,4-20200812104539211
SJMWmNwij-,4-20200812104031038,4,20200812T104031,71293,4-20200812104031037,20200812T104031,20220812T104031,1,Sfilab12,0,4-20200812104031038
SJMWmNwij-,4-20200812103530867,4,20200812T103530,71292,4-20200812103530867,20200812T103530,20220812T103530,6,Sfilab12,747490,4-20200812103530867
SJMWmNwij-,4-20200812103021698,4,20200812T103021,71291,4-20200812103021698,20200812T103021,20220812T103021,1,Sfilab12,0,4-20200812103021698
SJMWmNwij-,4-20200812102514519,4,20200812T102514,71290,4-20200812102514519,20200812T102514,20220812T102514,1,Sfilab12,0,4-20200812102514519
SJMWmNwij-,4-20200812102014351,4,20200812T102014,71289,4-20200812102014351,20200812T102014,20220812T102014,1,Sfilab12,0,4-20200812102014351
SJMWmNwij-,4-20200812101513178,4,20200812T101513,71288,4-20200812101513177,20200812T101513,20220812T101513,1,Sfilab12,0,4-20200812101513178
SJMWmNwij-,4-20200812101012005,4,20200812T101012,71287,4-20200812101012004,20200812T101012,20220812T101012,1,Sfilab12,0,4-20200812101012005
SJMWmNwij-,4-20200812100507831,4,20200812T100507,71286,4-20200812100507831,20200812T100507,20220812T100507,1,Sfilab12,0,4-20200812100507831
SJMWmNwij-,4-20200812100000659,4,20200812T100000,71285,4-20200812100000658,20200812T100000,20220812T100000,1,Sfilab12,0,4-20200812100000659
SJMWmNwij-,4-20200812095459490,4,20200812T095459,71284,4-20200812095459489,20200812T095459,20220812T095459,1,Sfilab12,0,4-20200812095459490
SJMWmNwij-,4-20200812094956318,4,20200812T094956,71283,4-20200812094956317,20200812T094956,20220812T094956,6,Sfilab12,217444,4-20200812094956318
SJMWmNwij-,4-20200812094452147,4,20200812T094452,71282,4-20200812094452146,20200812T094452,20220812T094452,1,Sfilab12,0,4-20200812094452147
SJMWmNwij-,4-20200812093947973,4,20200812T093947,71281,4-20200812093947972,20200812T093947,20220812T093947,1,Sfilab12,0,4-20200812093947973
SJMWmNwij-,4-20200812093438798,4,20200812T093438,71280,4-20200812093438798,20200812T093438,20220812T093438,1,Sfilab12,0,4-20200812093438798
SJMWmNwij-,4-20200812092937627,4,20200812T092937,71279,4-20200812092937627,20200812T092937,20220812T092937,1,Sfilab12,0,4-20200812092937627
SJMWmNwij-,4-20200812092436455,4,20200812T092436,71278,4-20200812092436455,20200812T092436,20220812T092436,1,Sfilab12,0,4-20200812092436455
