pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
SkL0ZNwosW,4-20200812220040238,4,20200812T220040,70922,4-20200812220040237,20200812T220040,20220812T220040,2,Sfilab12,58,4-20200812220040238
SkL0ZNwosW,4-20200812215536065,4,20200812T215536,70921,4-20200812215536065,20200812T215536,20220812T215536,2,Sfilab12,58,4-20200812215536065
SkL0ZNwosW,4-20200812215031890,4,20200812T215031,70920,4-20200812215031890,20200812T215031,20220812T215031,2,Sfilab12,58,4-20200812215031890
SkL0ZNwosW,4-20200812214527717,4,20200812T214527,70919,4-20200812214527717,20200812T214527,20220812T214527,2,Sfilab12,59,4-20200812214527717
SkL0ZNwosW,4-20200812214027554,4,20200812T214027,70918,4-20200812214027554,20200812T214027,20220812T214027,2,Sfilab12,59,4-20200812214027554
SkL0ZNwosW,4-20200812213523369,4,20200812T213523,70917,4-20200812213523369,20200812T213523,20220812T213523,2,Sfilab12,59,4-20200812213523369
SkL0ZNwosW,4-20200812213021197,4,20200812T213021,70916,4-20200812213021197,20200812T213021,20220812T213021,2,Sfilab12,59,4-20200812213021197
SkL0ZNwosW,4-20200812212514018,4,20200812T212514,70915,4-20200812212514018,20200812T212514,20220812T212514,2,Sfilab12,60,4-20200812212514018
SkL0ZNwosW,4-20200812212012845,4,20200812T212012,70914,4-20200812212012844,20200812T212012,20220812T212012,2,Sfilab12,62,4-20200812212012845
SkL0ZNwosW,4-20200812211506670,4,20200812T211506,70913,4-20200812211506669,20200812T211506,20220812T211506,2,Sfilab12,62,4-20200812211506670
SkL0ZNwosW,4-20200812211004496,4,20200812T211004,70912,4-20200812211004496,20200812T211004,20220812T211004,2,Sfilab12,62,4-20200812211004496
SkL0ZNwosW,4-20200812210456321,4,20200812T210456,70911,4-20200812210456321,20200812T210456,20220812T210456,2,Sfilab12,62,4-20200812210456321
SkL0ZNwosW,4-20200812205954145,4,20200812T205954,70910,4-20200812205954145,20200812T205954,20220812T205954,2,Sfilab12,62,4-20200812205954145
SkL0ZNwosW,4-20200812205448970,4,20200812T205448,70909,4-20200812205448970,20200812T205448,20220812T205448,2,Sfilab12,62,4-20200812205448970
SkL0ZNwosW,4-20200812204945794,4,20200812T204945,70908,4-20200812204945794,20200812T204945,20220812T204945,2,Sfilab12,63,4-20200812204945794
SkL0ZNwosW,4-20200812204442622,4,20200812T204442,70907,4-20200812204442622,20200812T204442,20220812T204442,2,Sfilab12,64,4-20200812204442622
SkL0ZNwosW,4-20200812203938450,4,20200812T203938,70906,4-20200812203938450,20200812T203938,20220812T203938,2,Sfilab12,64,4-20200812203938450
SkL0ZNwosW,4-20200812203433271,4,20200812T203433,70905,4-20200812203433271,20200812T203433,20220812T203433,2,Sfilab12,64,4-20200812203433271
SkL0ZNwosW,4-20200812202932100,4,20200812T202932,70904,4-20200812202932099,20200812T202932,20220812T202932,2,Sfilab12,64,4-20200812202932100
SkL0ZNwosW,4-20200812202426926,4,20200812T202426,70903,4-20200812202426925,20200812T202426,20220812T202426,2,Sfilab12,65,4-20200812202426926
SkL0ZNwosW,4-20200812201925752,4,20200812T201925,70902,4-20200812201925752,20200812T201925,20220812T201925,2,Sfilab12,65,4-20200812201925752
SkL0ZNwosW,4-20200812201439591,4,20200812T201439,70901,4-20200812201439590,20200812T201439,20220812T201439,2,Sfilab12,65,4-20200812201439591
SkL0ZNwosW,4-20200812201001429,4,20200812T201001,70900,4-20200812201001429,20200812T201001,20220812T201001,2,Sfilab12,64,4-20200812201001429
SkL0ZNwosW,4-20200812200423238,4,20200812T200423,70899,4-20200812200423238,20200812T200423,20220812T200423,2,Sfilab12,65,4-20200812200423238
SkL0ZNwosW,4-20200812195947076,4,20200812T195947,70898,4-20200812195947075,20200812T195947,20220812T195947,2,Sfilab12,64,4-20200812195947076
SkL0ZNwosW,4-20200812195407882,4,20200812T195407,70897,4-20200812195407882,20200812T195407,20220812T195407,2,Sfilab12,65,4-20200812195407882
SkL0ZNwosW,4-20200812194933728,4,20200812T194933,70896,4-20200812194933728,20200812T194933,20220812T194933,2,Sfilab12,64,4-20200812194933728
SkL0ZNwosW,4-20200812194359532,4,20200812T194359,70895,4-20200812194359532,20200812T194359,20220812T194359,2,Sfilab12,63,4-20200812194359532
SkL0ZNwosW,4-20200812193929376,4,20200812T193929,70894,4-20200812193929376,20200812T193929,20220812T193929,2,Sfilab12,65,4-20200812193929376
SkL0ZNwosW,4-20200812193357186,4,20200812T193357,70893,4-20200812193357186,20200812T193357,20220812T193357,2,Sfilab12,65,4-20200812193357186
SkL0ZNwosW,4-20200812192925031,4,20200812T192925,70892,4-20200812192925030,20200812T192925,20220812T192925,2,Sfilab12,65,4-20200812192925031
SkL0ZNwosW,4-20200812192401846,4,20200812T192401,70891,4-20200812192401845,20200812T192401,20220812T192401,2,Sfilab12,65,4-20200812192401846
SkL0ZNwosW,4-20200812191824650,4,20200812T191824,70890,4-20200812191824650,20200812T191824,20220812T191824,2,Sfilab12,65,4-20200812191824650
SkL0ZNwosW,4-20200812191400499,4,20200812T191400,70889,4-20200812191400499,20200812T191400,20220812T191400,2,Sfilab12,65,4-20200812191400499
SkL0ZNwosW,4-20200812190826310,4,20200812T190826,70888,4-20200812190826309,20200812T190826,20220812T190826,2,Sfilab12,65,4-20200812190826310
SkL0ZNwosW,4-20200812190352153,4,20200812T190352,70887,4-20200812190352152,20200812T190352,20220812T190352,2,Sfilab12,65,4-20200812190352153
SkL0ZNwosW,4-20200812185816962,4,20200812T185816,70886,4-20200812185816962,20200812T185816,20220812T185816,2,Sfilab12,65,4-20200812185816962
SkL0ZNwosW,4-20200812185344808,4,20200812T185344,70885,4-20200812185344808,20200812T185344,20220812T185344,2,Sfilab12,65,4-20200812185344808
SkL0ZNwosW,4-20200812184813616,4,20200812T184813,70884,4-20200812184813616,20200812T184813,20220812T184813,2,Sfilab12,64,4-20200812184813616
SkL0ZNwosW,4-20200812184335455,4,20200812T184335,70883,4-20200812184335455,20200812T184335,20220812T184335,2,Sfilab12,65,4-20200812184335455
SkL0ZNwosW,4-20200812183804267,4,20200812T183804,70882,4-20200812183804267,20200812T183804,20220812T183804,2,Sfilab12,64,4-20200812183804267
SkL0ZNwosW,4-20200812183329108,4,20200812T183329,70881,4-20200812183329108,20200812T183329,20220812T183329,2,Sfilab12,65,4-20200812183329108
SkL0ZNwosW,4-20200812182755919,4,20200812T182755,70880,4-20200812182755919,20200812T182755,20220812T182755,2,Sfilab12,64,4-20200812182755919
SkL0ZNwosW,4-20200812182318760,4,20200812T182318,70879,4-20200812182318760,20200812T182318,20220812T182318,2,Sfilab12,64,4-20200812182318760
SkL0ZNwosW,4-20200812181746571,4,20200812T181746,70878,4-20200812181746571,20200812T181746,20220812T181746,2,Sfilab12,64,4-20200812181746571
SkL0ZNwosW,4-20200812181311414,4,20200812T181311,70877,4-20200812181311414,20200812T181311,20220812T181311,2,Sfilab12,63,4-20200812181311414
SkL0ZNwosW,4-20200812180739226,4,20200812T180739,70876,4-20200812180739225,20200812T180739,20220812T180739,2,Sfilab12,63,4-20200812180739226
SkL0ZNwosW,4-20200812180307069,4,20200812T180307,70875,4-20200812180307069,20200812T180307,20220812T180307,2,Sfilab12,63,4-20200812180307069
SkL0ZNwosW,4-20200812175727879,4,20200812T175727,70874,4-20200812175727878,20200812T175727,20220812T175727,2,Sfilab12,63,4-20200812175727879
SkL0ZNwosW,4-20200812175254723,4,20200812T175254,70873,4-20200812175254722,20200812T175254,20220812T175254,2,Sfilab12,63,4-20200812175254723
SkL0ZNwosW,4-20200812174724537,4,20200812T174724,70872,4-20200812174724536,20200812T174724,20220812T174724,2,Sfilab12,63,4-20200812174724537
SkL0ZNwosW,4-20200812174246375,4,20200812T174246,70871,4-20200812174246375,20200812T174246,20220812T174246,2,Sfilab12,62,4-20200812174246375
SkL0ZNwosW,4-20200812173714186,4,20200812T173714,70870,4-20200812173714186,20200812T173714,20220812T173714,2,Sfilab12,62,4-20200812173714186
SkL0ZNwosW,4-20200812173237029,4,20200812T173237,70869,4-20200812173237028,20200812T173237,20220812T173237,2,Sfilab12,62,4-20200812173237029
SkL0ZNwosW,4-20200812172709853,4,20200812T172709,70868,4-20200812172709852,20200812T172709,20220812T172709,2,Sfilab12,61,4-20200812172709853
SkL0ZNwosW,4-20200812172227680,4,20200812T172227,70867,4-20200812172227679,20200812T172227,20220812T172227,2,Sfilab12,60,4-20200812172227680
SkL0ZNwosW,4-20200812171707497,4,20200812T171707,70866,4-20200812171707497,20200812T171707,20220812T171707,2,Sfilab12,60,4-20200812171707497
SkL0ZNwosW,4-20200812171221334,4,20200812T171221,70865,4-20200812171221333,20200812T171221,20220812T171221,2,Sfilab12,60,4-20200812171221334
SkL0ZNwosW,4-20200812170658151,4,20200812T170658,70864,4-20200812170658150,20200812T170658,20220812T170658,2,Sfilab12,60,4-20200812170658151
SkL0ZNwosW,4-20200812170210988,4,20200812T170210,70863,4-20200812170210988,20200812T170210,20220812T170210,2,Sfilab12,59,4-20200812170210988
SkL0ZNwosW,4-20200812165654808,4,20200812T165654,70862,4-20200812165654808,20200812T165654,20220812T165654,2,Sfilab12,59,4-20200812165654808
SkL0ZNwosW,4-20200812165139629,4,20200812T165139,70861,4-20200812165139628,20200812T165139,20220812T165139,2,Sfilab12,59,4-20200812165139629
SkL0ZNwosW,4-20200812164700481,4,20200812T164700,70860,4-20200812164700481,20200812T164700,20220812T164700,2,Sfilab12,60,4-20200812164700481
SkL0ZNwosW,4-20200812164137287,4,20200812T164137,70859,4-20200812164137287,20200812T164137,20220812T164137,2,Sfilab12,59,4-20200812164137287
SkL0ZNwosW,4-20200812163646926,4,20200812T163646,70858,4-20200812163646926,20200812T163646,20220812T163646,2,Sfilab12,58,4-20200812163646926
SkL0ZNwosW,4-20200812163131948,4,20200812T163131,70857,4-20200812163131947,20200812T163131,20220812T163131,2,Sfilab12,58,4-20200812163131948
SkL0ZNwosW,4-20200812162637775,4,20200812T162637,70856,4-20200812162637775,20200812T162637,20220812T162637,2,Sfilab12,58,4-20200812162637775
SkL0ZNwosW,4-20200812162122597,4,20200812T162122,70855,4-20200812162122597,20200812T162122,20220812T162122,2,Sfilab12,58,4-20200812162122597
SkL0ZNwosW,4-20200812161616425,4,20200812T161616,70854,4-20200812161616424,20200812T161616,20220812T161616,2,Sfilab12,58,4-20200812161616425
SkL0ZNwosW,4-20200812161128262,4,20200812T161128,70853,4-20200812161128261,20200812T161128,20220812T161128,2,Sfilab12,57,4-20200812161128262
SkL0ZNwosW,4-20200812160602077,4,20200812T160602,70852,4-20200812160602076,20200812T160602,20220812T160602,2,Sfilab12,56,4-20200812160602077
SkL0ZNwosW,4-20200812160114915,4,20200812T160114,70851,4-20200812160114915,20200812T160114,20220812T160114,2,Sfilab12,56,4-20200812160114915
SkL0ZNwosW,4-20200812155550734,4,20200812T155550,70850,4-20200812155550734,20200812T155550,20220812T155550,2,Sfilab12,55,4-20200812155550734
SkL0ZNwosW,4-20200812155113851,4,20200812T155113,70849,4-20200812155113851,20200812T155113,20220812T155113,2,Sfilab12,55,4-20200812155113851
SkL0ZNwosW,4-20200812154639418,4,20200812T154639,70848,4-20200812154639418,20200812T154639,20220812T154639,2,Sfilab12,54,4-20200812154639418
SkL0ZNwosW,4-20200812154115515,4,20200812T154115,70847,4-20200812154115514,20200812T154115,20220812T154115,2,Sfilab12,54,4-20200812154115515
SkL0ZNwosW,4-20200812153631076,4,20200812T153631,70846,4-20200812153631075,20200812T153631,20220812T153631,2,Sfilab12,53,4-20200812153631076
SkL0ZNwosW,4-20200812153106167,4,20200812T153106,70845,4-20200812153106167,20200812T153106,20220812T153106,2,Sfilab12,53,4-20200812153106167
SkL0ZNwosW,4-20200812152628736,4,20200812T152628,70844,4-20200812152628736,20200812T152628,20220812T152628,2,Sfilab12,52,4-20200812152628736
SkL0ZNwosW,4-20200812152103826,4,20200812T152103,70843,4-20200812152103826,20200812T152103,20220812T152103,2,Sfilab12,51,4-20200812152103826
SkL0ZNwosW,4-20200812151618389,4,20200812T151618,70842,4-20200812151618389,20200812T151618,20220812T151618,2,Sfilab12,51,4-20200812151618389
SkL0ZNwosW,4-20200812151102211,4,20200812T151102,70841,4-20200812151102211,20200812T151102,20220812T151102,2,Sfilab12,51,4-20200812151102211
SkL0ZNwosW,4-20200812150546307,4,20200812T150546,70840,4-20200812150546306,20200812T150546,20220812T150546,2,Sfilab12,51,4-20200812150546307
SkL0ZNwosW,4-20200812150102873,4,20200812T150102,70839,4-20200812150102873,20200812T150102,20220812T150102,2,Sfilab12,51,4-20200812150102873
SkL0ZNwosW,4-20200812145544969,4,20200812T145544,70838,4-20200812145544968,20200812T145544,20220812T145544,2,Sfilab12,51,4-20200812145544969
SkL0ZNwosW,4-20200812145054529,4,20200812T145054,70837,4-20200812145054529,20200812T145054,20220812T145054,2,Sfilab12,51,4-20200812145054529
SkL0ZNwosW,4-20200812144458327,4,20200812T144458,70836,4-20200812144458327,20200812T144458,20220812T144458,2,Sfilab12,51,4-20200812144458327
SkL0ZNwosW,4-20200812144049187,4,20200812T144049,70835,4-20200812144049187,20200812T144049,20220812T144049,2,Sfilab12,52,4-20200812144049187
SkL0ZNwosW,4-20200812143530283,4,20200812T143530,70834,4-20200812143530283,20200812T143530,20220812T143530,2,Sfilab12,52,4-20200812143530283
SkL0ZNwosW,4-20200812143010102,4,20200812T143010,70833,4-20200812143010102,20200812T143010,20220812T143010,2,Sfilab12,52,4-20200812143010102
SkL0ZNwosW,4-20200812142525665,4,20200812T142525,70832,4-20200812142525665,20200812T142525,20220812T142525,2,Sfilab12,52,4-20200812142525665
SkL0ZNwosW,4-20200812141958757,4,20200812T141958,70831,4-20200812141958757,20200812T141958,20220812T141958,2,Sfilab12,52,4-20200812141958757
SkL0ZNwosW,4-20200812141520160,4,20200812T141520,70830,4-20200812141520160,20200812T141520,20220812T141520,2,Sfilab12,52,4-20200812141520160
SkL0ZNwosW,4-20200812140958418,4,20200812T140958,70829,4-20200812140958418,20200812T140958,20220812T140958,2,Sfilab12,53,4-20200812140958418
SkL0ZNwosW,4-20200812140507255,4,20200812T140507,70828,4-20200812140507255,20200812T140507,20220812T140507,2,Sfilab12,53,4-20200812140507255
SkL0ZNwosW,4-20200812135934065,4,20200812T135934,70827,4-20200812135934065,20200812T135934,20220812T135934,2,Sfilab12,53,4-20200812135934065
SkL0ZNwosW,4-20200812135502644,4,20200812T135502,70826,4-20200812135502643,20200812T135502,20220812T135502,2,Sfilab12,53,4-20200812135502644
SkL0ZNwosW,4-20200812134939729,4,20200812T134939,70825,4-20200812134939729,20200812T134939,20220812T134939,2,Sfilab12,52,4-20200812134939729
SkL0ZNwosW,4-20200812134417546,4,20200812T134417,70824,4-20200812134417546,20200812T134417,20220812T134417,2,Sfilab12,53,4-20200812134417546
SkL0ZNwosW,4-20200812133901091,4,20200812T133901,70823,4-20200812133901091,20200812T133901,20220812T133901,2,Sfilab12,53,4-20200812133901091
SkL0ZNwosW,4-20200812133352918,4,20200812T133352,70822,4-20200812133352918,20200812T133352,20220812T133352,2,Sfilab12,53,4-20200812133352918
SkL0ZNwosW,4-20200812132853748,4,20200812T132853,70821,4-20200812132853748,20200812T132853,20220812T132853,2,Sfilab12,53,4-20200812132853748
SkL0ZNwosW,4-20200812132336569,4,20200812T132336,70820,4-20200812132336569,20200812T132336,20220812T132336,2,Sfilab12,54,4-20200812132336569
SkL0ZNwosW,4-20200812131844404,4,20200812T131844,70819,4-20200812131844403,20200812T131844,20220812T131844,2,Sfilab12,54,4-20200812131844404
SkL0ZNwosW,4-20200812131331226,4,20200812T131331,70818,4-20200812131331226,20200812T131331,20220812T131331,2,Sfilab12,54,4-20200812131331226
SkL0ZNwosW,4-20200812130836061,4,20200812T130836,70817,4-20200812130836061,20200812T130836,20220812T130836,2,Sfilab12,54,4-20200812130836061
SkL0ZNwosW,4-20200812130355187,4,20200812T130355,70816,4-20200812130355187,20200812T130355,20220812T130355,2,Sfilab12,54,4-20200812130355187
SkL0ZNwosW,4-20200812125908742,4,20200812T125908,70815,4-20200812125908741,20200812T125908,20220812T125908,2,Sfilab12,54,4-20200812125908742
SkL0ZNwosW,4-20200812125339831,4,20200812T125339,70814,4-20200812125339831,20200812T125339,20220812T125339,2,Sfilab12,54,4-20200812125339831
SkL0ZNwosW,4-20200812124856398,4,20200812T124856,70813,4-20200812124856398,20200812T124856,20220812T124856,2,Sfilab12,53,4-20200812124856398
SkL0ZNwosW,4-20200812124329485,4,20200812T124329,70812,4-20200812124329484,20200812T124329,20220812T124329,2,Sfilab12,53,4-20200812124329485
SkL0ZNwosW,4-20200812123844324,4,20200812T123844,70811,4-20200812123844324,20200812T123844,20220812T123844,2,Sfilab12,53,4-20200812123844324
SkL0ZNwosW,4-20200812123252857,4,20200812T123252,70810,4-20200812123252857,20200812T123252,20220812T123252,2,Sfilab12,53,4-20200812123252857
SkL0ZNwosW,4-20200812122747676,4,20200812T122747,70809,4-20200812122747675,20200812T122747,20220812T122747,2,Sfilab12,53,4-20200812122747676
SkL0ZNwosW,4-20200812122242504,4,20200812T122242,70808,4-20200812122242503,20200812T122242,20220812T122242,2,Sfilab12,54,4-20200812122242504
SkL0ZNwosW,4-20200812121825359,4,20200812T121825,70807,4-20200812121825358,20200812T121825,20220812T121825,2,Sfilab12,53,4-20200812121825359
SkL0ZNwosW,4-20200812121300452,4,20200812T121300,70806,4-20200812121300452,20200812T121300,20220812T121300,2,Sfilab12,53,4-20200812121300452
SkL0ZNwosW,4-20200812120815293,4,20200812T120815,70805,4-20200812120815293,20200812T120815,20220812T120815,2,Sfilab12,53,4-20200812120815293
SkL0ZNwosW,4-20200812120253109,4,20200812T120253,70804,4-20200812120253109,20200812T120253,20220812T120253,2,Sfilab12,53,4-20200812120253109
SkL0ZNwosW,4-20200812115721644,4,20200812T115721,70803,4-20200812115721644,20200812T115721,20220812T115721,2,Sfilab12,53,4-20200812115721644
SkL0ZNwosW,4-20200812115215471,4,20200812T115215,70802,4-20200812115215470,20200812T115215,20220812T115215,2,Sfilab12,53,4-20200812115215471
SkL0ZNwosW,4-20200812114711310,4,20200812T114711,70801,4-20200812114711310,20200812T114711,20220812T114711,2,Sfilab12,53,4-20200812114711310
SkL0ZNwosW,4-20200812114206124,4,20200812T114206,70800,4-20200812114206124,20200812T114206,20220812T114206,2,Sfilab12,53,4-20200812114206124
SkL0ZNwosW,4-20200812113703956,4,20200812T113703,70799,4-20200812113703956,20200812T113703,20220812T113703,2,Sfilab12,53,4-20200812113703956
SkL0ZNwosW,4-20200812113159782,4,20200812T113159,70798,4-20200812113159782,20200812T113159,20220812T113159,2,Sfilab12,53,4-20200812113159782
SkL0ZNwosW,4-20200812112649344,4,20200812T112649,70797,4-20200812112649343,20200812T112649,20220812T112649,2,Sfilab12,53,4-20200812112649344
SkL0ZNwosW,4-20200812112140338,4,20200812T112140,70796,4-20200812112140337,20200812T112140,20220812T112140,2,Sfilab12,52,4-20200812112140338
SkL0ZNwosW,4-20200812111632261,4,20200812T111632,70795,4-20200812111632260,20200812T111632,20220812T111632,2,Sfilab12,52,4-20200812111632261
SkL0ZNwosW,4-20200812111142095,4,20200812T111142,70794,4-20200812111142094,20200812T111142,20220812T111142,2,Sfilab12,53,4-20200812111142095
SkL0ZNwosW,4-20200812110624916,4,20200812T110624,70793,4-20200812110624915,20200812T110624,20220812T110624,2,Sfilab12,53,4-20200812110624916
SkL0ZNwosW,4-20200812110141758,4,20200812T110141,70792,4-20200812110141757,20200812T110141,20220812T110141,2,Sfilab12,53,4-20200812110141758
SkL0ZNwosW,4-20200812105621575,4,20200812T105621,70791,4-20200812105621574,20200812T105621,20220812T105621,2,Sfilab12,52,4-20200812105621575
SkL0ZNwosW,4-20200812105115404,4,20200812T105115,70790,4-20200812105115403,20200812T105115,20220812T105115,2,Sfilab12,53,4-20200812105115404
SkL0ZNwosW,4-20200812104624238,4,20200812T104624,70789,4-20200812104624237,20200812T104624,20220812T104624,2,Sfilab12,53,4-20200812104624238
SkL0ZNwosW,4-20200812104112061,4,20200812T104112,70788,4-20200812104112061,20200812T104112,20220812T104112,2,Sfilab12,52,4-20200812104112061
SkL0ZNwosW,4-20200812103615898,4,20200812T103615,70787,4-20200812103615897,20200812T103615,20220812T103615,2,Sfilab12,53,4-20200812103615898
SkL0ZNwosW,4-20200812103105720,4,20200812T103105,70786,4-20200812103105720,20200812T103105,20220812T103105,2,Sfilab12,53,4-20200812103105720
SkL0ZNwosW,4-20200812102559546,4,20200812T102559,70785,4-20200812102559546,20200812T102559,20220812T102559,2,Sfilab12,53,4-20200812102559546
SkL0ZNwosW,4-20200812102057374,4,20200812T102057,70784,4-20200812102057373,20200812T102057,20220812T102057,2,Sfilab12,54,4-20200812102057374
SkL0ZNwosW,4-20200812101558203,4,20200812T101558,70783,4-20200812101558203,20200812T101558,20220812T101558,2,Sfilab12,55,4-20200812101558203
SkL0ZNwosW,4-20200812101047026,4,20200812T101047,70782,4-20200812101047026,20200812T101047,20220812T101047,2,Sfilab12,55,4-20200812101047026
SkL0ZNwosW,4-20200812100552861,4,20200812T100552,70781,4-20200812100552861,20200812T100552,20220812T100552,2,Sfilab12,55,4-20200812100552861
SkL0ZNwosW,4-20200812100045684,4,20200812T100045,70780,4-20200812100045684,20200812T100045,20220812T100045,2,Sfilab12,55,4-20200812100045684
SkL0ZNwosW,4-20200812095629542,4,20200812T095629,70779,4-20200812095629542,20200812T095629,20220812T095629,2,Sfilab12,55,4-20200812095629542
SkL0ZNwosW,4-20200812095151660,4,20200812T095151,70778,4-20200812095151660,20200812T095151,20220812T095151,2,Sfilab12,54,4-20200812095151660
SkL0ZNwosW,4-20200812094707226,4,20200812T094707,70777,4-20200812094707226,20200812T094707,20220812T094707,2,Sfilab12,53,4-20200812094707226
SkL0ZNwosW,4-20200812094151335,4,20200812T094151,70776,4-20200812094151335,20200812T094151,20220812T094151,2,Sfilab12,54,4-20200812094151335
SkL0ZNwosW,4-20200812093632140,4,20200812T093632,70775,4-20200812093632139,20200812T093632,20220812T093632,2,Sfilab12,54,4-20200812093632140
SkL0ZNwosW,4-20200812093152706,4,20200812T093152,70774,4-20200812093152706,20200812T093152,20220812T093152,2,Sfilab12,52,4-20200812093152706
SkL0ZNwosW,4-20200812092550776,4,20200812T092550,70773,4-20200812092550776,20200812T092550,20220812T092550,2,Sfilab12,50,4-20200812092550776
SkL0ZNwosW,4-20200812092058333,4,20200812T092058,70772,4-20200812092058333,20200812T092058,20220812T092058,2,Sfilab12,49,4-20200812092058333
SkL0ZNwosW,4-20200812091533423,4,20200812T091533,70771,4-20200812091533423,20200812T091533,20220812T091533,2,Sfilab12,48,4-20200812091533423
SkL0ZNwosW,4-20200812091056993,4,20200812T091056,70770,4-20200812091056992,20200812T091056,20220812T091056,2,Sfilab12,48,4-20200812091056993
SkL0ZNwosW,4-20200812090625839,4,20200812T090625,70769,4-20200812090625838,20200812T090625,20220812T090625,2,Sfilab12,48,4-20200812090625839
SkL0ZNwosW,4-20200812090059922,4,20200812T090059,70768,4-20200812090059922,20200812T090059,20220812T090059,2,Sfilab12,49,4-20200812090059922
SkL0ZNwosW,4-20200812085616497,4,20200812T085616,70767,4-20200812085616497,20200812T085616,20220812T085616,2,Sfilab12,48,4-20200812085616497
SkL0ZNwosW,4-20200812085053575,4,20200812T085053,70766,4-20200812085053575,20200812T085053,20220812T085053,2,Sfilab12,48,4-20200812085053575
SkL0ZNwosW,4-20200812084621188,4,20200812T084621,70765,4-20200812084621188,20200812T084621,20220812T084621,2,Sfilab12,48,4-20200812084621188
SkL0ZNwosW,4-20200812084101240,4,20200812T084101,70764,4-20200812084101240,20200812T084101,20220812T084101,2,Sfilab12,48,4-20200812084101240
SkL0ZNwosW,4-20200812083617802,4,20200812T083617,70763,4-20200812083617802,20200812T083617,20220812T083617,2,Sfilab12,48,4-20200812083617802
SkL0ZNwosW,4-20200812083049891,4,20200812T083049,70762,4-20200812083049891,20200812T083049,20220812T083049,2,Sfilab12,48,4-20200812083049891
SkL0ZNwosW,4-20200812082610454,4,20200812T082610,70761,4-20200812082610453,20200812T082610,20220812T082610,2,Sfilab12,48,4-20200812082610454
SkL0ZNwosW,4-20200812082047270,4,20200812T082047,70760,4-20200812082047269,20200812T082047,20220812T082047,2,Sfilab12,48,4-20200812082047270
SkL0ZNwosW,4-20200812081442343,4,20200812T081442,70759,4-20200812081442342,20200812T081442,20220812T081442,2,Sfilab12,47,4-20200812081442343
SkL0ZNwosW,4-20200812081052936,4,20200812T081052,70758,4-20200812081052936,20200812T081052,20220812T081052,2,Sfilab12,47,4-20200812081052936
SkL0ZNwosW,4-20200812080523022,4,20200812T080523,70757,4-20200812080523022,20200812T080523,20220812T080523,2,Sfilab12,47,4-20200812080523022
SkL0ZNwosW,4-20200812080043586,4,20200812T080043,70756,4-20200812080043585,20200812T080043,20220812T080043,2,Sfilab12,47,4-20200812080043586
SkL0ZNwosW,4-20200812075528418,4,20200812T075528,70755,4-20200812075528416,20200812T075528,20220812T075528,2,Sfilab12,47,4-20200812075528418
SkL0ZNwosW,4-20200812075011231,4,20200812T075011,70754,4-20200812075011231,20200812T075011,20220812T075011,2,Sfilab12,46,4-20200812075011231
SkL0ZNwosW,4-20200812074532067,4,20200812T074532,70753,4-20200812074532067,20200812T074532,20220812T074532,2,Sfilab12,46,4-20200812074532067
SkL0ZNwosW,4-20200812074004162,4,20200812T074004,70752,4-20200812074004162,20200812T074004,20220812T074004,2,Sfilab12,46,4-20200812074004162
