pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
BkGNQVDojZ,4-20200812211140401,4,20200812T211140,67479,4-20200812211140400,20200812T211140,20220812T211140,1,Sfilab16,0,4-20200812211140401
BkGNQVDojZ,4-20200812210636217,4,20200812T210636,67478,4-20200812210636217,20200812T210636,20220812T210636,1,Sfilab16,0,4-20200812210636217
BkGNQVDojZ,4-20200812210135041,4,20200812T210135,67477,4-20200812210135040,20200812T210135,20220812T210135,1,Sfilab16,0,4-20200812210135041
BkGNQVDojZ,4-20200812205626859,4,20200812T205626,67476,4-20200812205626858,20200812T205626,20220812T205626,1,Sfilab16,0,4-20200812205626859
BkGNQVDojZ,4-20200812205120679,4,20200812T205120,67475,4-20200812205120679,20200812T205120,20220812T205120,1,Sfilab16,0,4-20200812205120679
BkGNQVDojZ,4-20200812204614501,4,20200812T204614,67474,4-20200812204614501,20200812T204614,20220812T204614,1,Sfilab16,0,4-20200812204614501
BkGNQVDojZ,4-20200812204109322,4,20200812T204109,67473,4-20200812204109322,20200812T204109,20220812T204109,1,Sfilab16,0,4-20200812204109322
BkGNQVDojZ,4-20200812203606145,4,20200812T203606,67472,4-20200812203606145,20200812T203606,20220812T203606,1,Sfilab16,0,4-20200812203606145
BkGNQVDojZ,4-20200812203100967,4,20200812T203100,67471,4-20200812203100967,20200812T203100,20220812T203100,1,Sfilab16,0,4-20200812203100967
BkGNQVDojZ,4-20200812202553789,4,20200812T202553,67470,4-20200812202553788,20200812T202553,20220812T202553,1,Sfilab16,0,4-20200812202553789
BkGNQVDojZ,4-20200812202052616,4,20200812T202052,67469,4-20200812202052615,20200812T202052,20220812T202052,5,Sfilab16,81121,4-20200812202052616
BkGNQVDojZ,4-20200812201545435,4,20200812T201545,67468,4-20200812201545435,20200812T201545,20220812T201545,1,Sfilab16,0,4-20200812201545435
BkGNQVDojZ,4-20200812201040258,4,20200812T201040,67467,4-20200812201040257,20200812T201040,20220812T201040,1,Sfilab16,0,4-20200812201040258
BkGNQVDojZ,4-20200812200538084,4,20200812T200538,67466,4-20200812200538083,20200812T200538,20220812T200538,1,Sfilab16,0,4-20200812200538084
BkGNQVDojZ,4-20200812200030903,4,20200812T200030,67465,4-20200812200030902,20200812T200030,20220812T200030,1,Sfilab16,0,4-20200812200030903
BkGNQVDojZ,4-20200812195525721,4,20200812T195525,67464,4-20200812195525721,20200812T195525,20220812T195525,1,Sfilab16,0,4-20200812195525721
BkGNQVDojZ,4-20200812195025544,4,20200812T195025,67463,4-20200812195025544,20200812T195025,20220812T195025,1,Sfilab16,0,4-20200812195025544
BkGNQVDojZ,4-20200812194519366,4,20200812T194519,67462,4-20200812194519366,20200812T194519,20220812T194519,1,Sfilab16,0,4-20200812194519366
BkGNQVDojZ,4-20200812194017189,4,20200812T194017,67461,4-20200812194017189,20200812T194017,20220812T194017,1,Sfilab16,0,4-20200812194017189
BkGNQVDojZ,4-20200812193508008,4,20200812T193508,67460,4-20200812193508007,20200812T193508,20220812T193508,1,Sfilab16,0,4-20200812193508008
BkGNQVDojZ,4-20200812193005830,4,20200812T193005,67459,4-20200812193005830,20200812T193005,20220812T193005,1,Sfilab16,0,4-20200812193005830
BkGNQVDojZ,4-20200812192502653,4,20200812T192502,67458,4-20200812192502652,20200812T192502,20220812T192502,1,Sfilab16,0,4-20200812192502653
BkGNQVDojZ,4-20200812191959475,4,20200812T191959,67457,4-20200812191959475,20200812T191959,20220812T191959,5,Sfilab16,82300,4-20200812191959475
BkGNQVDojZ,4-20200812191454295,4,20200812T191454,67456,4-20200812191454295,20200812T191454,20220812T191454,1,Sfilab16,0,4-20200812191454295
BkGNQVDojZ,4-20200812190947116,4,20200812T190947,67455,4-20200812190947116,20200812T190947,20220812T190947,1,Sfilab16,0,4-20200812190947116
BkGNQVDojZ,4-20200812190439936,4,20200812T190439,67454,4-20200812190439936,20200812T190439,20220812T190439,1,Sfilab16,0,4-20200812190439936
BkGNQVDojZ,4-20200812185938762,4,20200812T185938,67453,4-20200812185938762,20200812T185938,20220812T185938,1,Sfilab16,0,4-20200812185938762
BkGNQVDojZ,4-20200812185438586,4,20200812T185438,67452,4-20200812185438586,20200812T185438,20220812T185438,1,Sfilab16,0,4-20200812185438586
BkGNQVDojZ,4-20200812184938412,4,20200812T184938,67451,4-20200812184938411,20200812T184938,20220812T184938,1,Sfilab16,0,4-20200812184938412
BkGNQVDojZ,4-20200812184434233,4,20200812T184434,67450,4-20200812184434233,20200812T184434,20220812T184434,1,Sfilab16,0,4-20200812184434233
BkGNQVDojZ,4-20200812183926055,4,20200812T183926,67449,4-20200812183926055,20200812T183926,20220812T183926,1,Sfilab16,0,4-20200812183926055
BkGNQVDojZ,4-20200812183421875,4,20200812T183421,67448,4-20200812183421875,20200812T183421,20220812T183421,1,Sfilab16,0,4-20200812183421875
BkGNQVDojZ,4-20200812182912695,4,20200812T182912,67447,4-20200812182912695,20200812T182912,20220812T182912,1,Sfilab16,0,4-20200812182912695
BkGNQVDojZ,4-20200812182408517,4,20200812T182408,67446,4-20200812182408517,20200812T182408,20220812T182408,1,Sfilab16,0,4-20200812182408517
BkGNQVDojZ,4-20200812181903338,4,20200812T181903,67445,4-20200812181903338,20200812T181903,20220812T181903,5,Sfilab16,81020,4-20200812181903338
BkGNQVDojZ,4-20200812181400184,4,20200812T181400,67444,4-20200812181400183,20200812T181400,20220812T181400,1,Sfilab16,0,4-20200812181400184
BkGNQVDojZ,4-20200812180855983,4,20200812T180855,67443,4-20200812180855983,20200812T180855,20220812T180855,1,Sfilab16,0,4-20200812180855983
BkGNQVDojZ,4-20200812180352808,4,20200812T180352,67442,4-20200812180352807,20200812T180352,20220812T180352,1,Sfilab16,0,4-20200812180352808
BkGNQVDojZ,4-20200812175848630,4,20200812T175848,67441,4-20200812175848630,20200812T175848,20220812T175848,1,Sfilab16,0,4-20200812175848630
BkGNQVDojZ,4-20200812175346455,4,20200812T175346,67440,4-20200812175346454,20200812T175346,20220812T175346,1,Sfilab16,0,4-20200812175346455
BkGNQVDojZ,4-20200812174842278,4,20200812T174842,67439,4-20200812174842278,20200812T174842,20220812T174842,1,Sfilab16,0,4-20200812174842278
BkGNQVDojZ,4-20200812174341103,4,20200812T174341,67438,4-20200812174341103,20200812T174341,20220812T174341,1,Sfilab16,0,4-20200812174341103
BkGNQVDojZ,4-20200812173908217,4,20200812T173908,67437,4-20200812173908217,20200812T173908,20220812T173908,1,Sfilab16,0,4-20200812173908217
BkGNQVDojZ,4-20200812173348027,4,20200812T173348,67436,4-20200812173348027,20200812T173348,20220812T173348,1,Sfilab16,0,4-20200812173348027
BkGNQVDojZ,4-20200812172914870,4,20200812T172914,67435,4-20200812172914869,20200812T172914,20220812T172914,1,Sfilab16,0,4-20200812172914870
BkGNQVDojZ,4-20200812172354684,4,20200812T172354,67434,4-20200812172354683,20200812T172354,20220812T172354,5,Sfilab16,81182,4-20200812172354684
BkGNQVDojZ,4-20200812171830492,4,20200812T171830,67433,4-20200812171830492,20200812T171830,20220812T171830,1,Sfilab16,0,4-20200812171830492
BkGNQVDojZ,4-20200812171351332,4,20200812T171351,67432,4-20200812171351332,20200812T171351,20220812T171351,1,Sfilab16,0,4-20200812171351332
BkGNQVDojZ,4-20200812170835151,4,20200812T170835,67431,4-20200812170835151,20200812T170835,20220812T170835,1,Sfilab16,0,4-20200812170835151
BkGNQVDojZ,4-20200812170315961,4,20200812T170315,67430,4-20200812170315961,20200812T170315,20220812T170315,6,Sfilab16,148880,4-20200812170315961
BkGNQVDojZ,4-20200812165837801,4,20200812T165837,67429,4-20200812165837801,20200812T165837,20220812T165837,1,Sfilab16,0,4-20200812165837801
BkGNQVDojZ,4-20200812165321617,4,20200812T165321,67428,4-20200812165321616,20200812T165321,20220812T165321,1,Sfilab16,0,4-20200812165321617
BkGNQVDojZ,4-20200812164800156,4,20200812T164800,67427,4-20200812164800156,20200812T164800,20220812T164800,1,Sfilab16,0,4-20200812164800156
BkGNQVDojZ,4-20200812164320267,4,20200812T164320,67426,4-20200812164320267,20200812T164320,20220812T164320,1,Sfilab16,0,4-20200812164320267
BkGNQVDojZ,4-20200812163752804,4,20200812T163752,67425,4-20200812163752803,20200812T163752,20220812T163752,1,Sfilab16,0,4-20200812163752804
BkGNQVDojZ,4-20200812163316917,4,20200812T163316,67424,4-20200812163316917,20200812T163316,20220812T163316,1,Sfilab16,0,4-20200812163316917
BkGNQVDojZ,4-20200812162800729,4,20200812T162800,67423,4-20200812162800729,20200812T162800,20220812T162800,1,Sfilab16,0,4-20200812162800729
BkGNQVDojZ,4-20200812162245272,4,20200812T162245,67422,4-20200812162245272,20200812T162245,20220812T162245,5,Sfilab16,81273,4-20200812162245272
BkGNQVDojZ,4-20200812161805383,4,20200812T161805,67421,4-20200812161805383,20200812T161805,20220812T161805,1,Sfilab16,0,4-20200812161805383
BkGNQVDojZ,4-20200812161237921,4,20200812T161237,67420,4-20200812161237921,20200812T161237,20220812T161237,1,Sfilab16,0,4-20200812161237921
BkGNQVDojZ,4-20200812160805037,4,20200812T160805,67419,4-20200812160805037,20200812T160805,20220812T160805,1,Sfilab16,0,4-20200812160805037
BkGNQVDojZ,4-20200812160242847,4,20200812T160242,67418,4-20200812160242846,20200812T160242,20220812T160242,5,Sfilab16,81025,4-20200812160242847
BkGNQVDojZ,4-20200812155720385,4,20200812T155720,67417,4-20200812155720385,20200812T155720,20220812T155720,1,Sfilab16,0,4-20200812155720385
BkGNQVDojZ,4-20200812155246502,4,20200812T155246,67416,4-20200812155246502,20200812T155246,20220812T155246,5,Sfilab16,81030,4-20200812155246502
BkGNQVDojZ,4-20200812154722313,4,20200812T154722,67415,4-20200812154722312,20200812T154722,20220812T154722,1,Sfilab16,0,4-20200812154722313
BkGNQVDojZ,4-20200812154206854,4,20200812T154206,67414,4-20200812154206853,20200812T154206,20220812T154206,1,Sfilab16,0,4-20200812154206854
BkGNQVDojZ,4-20200812153729968,4,20200812T153729,67413,4-20200812153729967,20200812T153729,20220812T153729,1,Sfilab16,0,4-20200812153729968
BkGNQVDojZ,4-20200812153204504,4,20200812T153204,67412,4-20200812153204503,20200812T153204,20220812T153204,1,Sfilab16,0,4-20200812153204504
BkGNQVDojZ,4-20200812152720614,4,20200812T152720,67411,4-20200812152720614,20200812T152720,20220812T152720,1,Sfilab16,0,4-20200812152720614
BkGNQVDojZ,4-20200812152159154,4,20200812T152159,67410,4-20200812152159154,20200812T152159,20220812T152159,5,Sfilab16,81271,4-20200812152159154
BkGNQVDojZ,4-20200812151714261,4,20200812T151714,67409,4-20200812151714261,20200812T151714,20220812T151714,1,Sfilab16,0,4-20200812151714261
BkGNQVDojZ,4-20200812151155080,4,20200812T151155,67408,4-20200812151155080,20200812T151155,20220812T151155,1,Sfilab16,0,4-20200812151155080
BkGNQVDojZ,4-20200812150639892,4,20200812T150639,67407,4-20200812150639891,20200812T150639,20220812T150639,1,Sfilab16,0,4-20200812150639892
BkGNQVDojZ,4-20200812150208738,4,20200812T150208,67406,4-20200812150208738,20200812T150208,20220812T150208,1,Sfilab16,0,4-20200812150208738
BkGNQVDojZ,4-20200812145648550,4,20200812T145648,67405,4-20200812145648550,20200812T145648,20220812T145648,1,Sfilab16,0,4-20200812145648550
BkGNQVDojZ,4-20200812145130364,4,20200812T145130,67404,4-20200812145130364,20200812T145130,20220812T145130,1,Sfilab16,0,4-20200812145130364
BkGNQVDojZ,4-20200812144653205,4,20200812T144653,67403,4-20200812144653205,20200812T144653,20220812T144653,1,Sfilab16,0,4-20200812144653205
BkGNQVDojZ,4-20200812144134015,4,20200812T144134,67402,4-20200812144134015,20200812T144134,20220812T144134,1,Sfilab16,0,4-20200812144134015
BkGNQVDojZ,4-20200812143615830,4,20200812T143615,67401,4-20200812143615830,20200812T143615,20220812T143615,1,Sfilab16,0,4-20200812143615830
BkGNQVDojZ,4-20200812143143677,4,20200812T143143,67400,4-20200812143143677,20200812T143143,20220812T143143,1,Sfilab16,0,4-20200812143143677
BkGNQVDojZ,4-20200812142620490,4,20200812T142620,67399,4-20200812142620489,20200812T142620,20220812T142620,1,Sfilab16,0,4-20200812142620490
BkGNQVDojZ,4-20200812142105302,4,20200812T142105,67398,4-20200812142105302,20200812T142105,20220812T142105,5,Sfilab16,81003,4-20200812142105302
BkGNQVDojZ,4-20200812141628158,4,20200812T141628,67397,4-20200812141628158,20200812T141628,20220812T141628,1,Sfilab16,0,4-20200812141628158
BkGNQVDojZ,4-20200812141108958,4,20200812T141108,67396,4-20200812141108957,20200812T141108,20220812T141108,1,Sfilab16,0,4-20200812141108958
BkGNQVDojZ,4-20200812140548495,4,20200812T140548,67395,4-20200812140548494,20200812T140548,20220812T140548,1,Sfilab16,0,4-20200812140548495
BkGNQVDojZ,4-20200812140108608,4,20200812T140108,67394,4-20200812140108608,20200812T140108,20220812T140108,5,Sfilab16,80994,4-20200812140108608
BkGNQVDojZ,4-20200812135539139,4,20200812T135539,67393,4-20200812135539139,20200812T135539,20220812T135539,1,Sfilab16,0,4-20200812135539139
BkGNQVDojZ,4-20200812135059254,4,20200812T135059,67392,4-20200812135059254,20200812T135059,20220812T135059,1,Sfilab16,0,4-20200812135059254
BkGNQVDojZ,4-20200812134530784,4,20200812T134530,67391,4-20200812134530784,20200812T134530,20220812T134530,1,Sfilab16,0,4-20200812134530784
BkGNQVDojZ,4-20200812134048897,4,20200812T134048,67390,4-20200812134048897,20200812T134048,20220812T134048,1,Sfilab16,0,4-20200812134048897
BkGNQVDojZ,4-20200812133609738,4,20200812T133609,67389,4-20200812133609738,20200812T133609,20220812T133609,1,Sfilab16,0,4-20200812133609738
BkGNQVDojZ,4-20200812133040540,4,20200812T133040,67388,4-20200812133040540,20200812T133040,20220812T133040,1,Sfilab16,0,4-20200812133040540
BkGNQVDojZ,4-20200812132516076,4,20200812T132516,67387,4-20200812132516076,20200812T132516,20220812T132516,1,Sfilab16,0,4-20200812132516076
BkGNQVDojZ,4-20200812132034204,4,20200812T132034,67386,4-20200812132034204,20200812T132034,20220812T132034,5,Sfilab16,88999,4-20200812132034204
BkGNQVDojZ,4-20200812131509997,4,20200812T131509,67385,4-20200812131509997,20200812T131509,20220812T131509,1,Sfilab16,0,4-20200812131509997
BkGNQVDojZ,4-20200812130953537,4,20200812T130953,67384,4-20200812130953537,20200812T130953,20220812T130953,1,Sfilab16,0,4-20200812130953537
BkGNQVDojZ,4-20200812130507645,4,20200812T130507,67383,4-20200812130507645,20200812T130507,20220812T130507,1,Sfilab16,0,4-20200812130507645
BkGNQVDojZ,4-20200812125950458,4,20200812T125950,67382,4-20200812125950458,20200812T125950,20220812T125950,1,Sfilab16,0,4-20200812125950458
BkGNQVDojZ,4-20200812125435005,4,20200812T125435,67381,4-20200812125435005,20200812T125435,20220812T125435,6,Sfilab16,557591,4-20200812125435005
BkGNQVDojZ,4-20200812125001122,4,20200812T125001,67380,4-20200812125001122,20200812T125001,20220812T125001,1,Sfilab16,0,4-20200812125001122
BkGNQVDojZ,4-20200812124443930,4,20200812T124443,67379,4-20200812124443930,20200812T124443,20220812T124443,1,Sfilab16,0,4-20200812124443930
BkGNQVDojZ,4-20200812123924745,4,20200812T123924,67378,4-20200812123924745,20200812T123924,20220812T123924,1,Sfilab16,0,4-20200812123924745
BkGNQVDojZ,4-20200812123454593,4,20200812T123454,67377,4-20200812123454592,20200812T123454,20220812T123454,5,Sfilab16,80971,4-20200812123454593
BkGNQVDojZ,4-20200812122933401,4,20200812T122933,67376,4-20200812122933400,20200812T122933,20220812T122933,5,Sfilab16,80980,4-20200812122933401
BkGNQVDojZ,4-20200812122417216,4,20200812T122417,67375,4-20200812122417216,20200812T122417,20220812T122417,1,Sfilab16,0,4-20200812122417216
BkGNQVDojZ,4-20200812121944064,4,20200812T121944,67374,4-20200812121944063,20200812T121944,20220812T121944,5,Sfilab16,81302,4-20200812121944064
BkGNQVDojZ,4-20200812121353586,4,20200812T121353,67373,4-20200812121353586,20200812T121353,20220812T121353,1,Sfilab16,0,4-20200812121353586
BkGNQVDojZ,4-20200812120847406,4,20200812T120847,67372,4-20200812120847406,20200812T120847,20220812T120847,1,Sfilab16,0,4-20200812120847406
BkGNQVDojZ,4-20200812120343230,4,20200812T120343,67371,4-20200812120343230,20200812T120343,20220812T120343,1,Sfilab16,0,4-20200812120343230
BkGNQVDojZ,4-20200812115908345,4,20200812T115908,67370,4-20200812115908345,20200812T115908,20220812T115908,1,Sfilab16,0,4-20200812115908345
BkGNQVDojZ,4-20200812115346156,4,20200812T115346,67369,4-20200812115346156,20200812T115346,20220812T115346,6,Sfilab16,227098,4-20200812115346156
BkGNQVDojZ,4-20200812114915010,4,20200812T114915,67368,4-20200812114915010,20200812T114915,20220812T114915,1,Sfilab16,0,4-20200812114915010
BkGNQVDojZ,4-20200812114353815,4,20200812T114353,67367,4-20200812114353815,20200812T114353,20220812T114353,1,Sfilab16,0,4-20200812114353815
BkGNQVDojZ,4-20200812113836628,4,20200812T113836,67366,4-20200812113836628,20200812T113836,20220812T113836,1,Sfilab16,0,4-20200812113836628
BkGNQVDojZ,4-20200812113400473,4,20200812T113400,67365,4-20200812113400473,20200812T113400,20220812T113400,5,Sfilab16,99732,4-20200812113400473
BkGNQVDojZ,4-20200812112842292,4,20200812T112842,67364,4-20200812112842292,20200812T112842,20220812T112842,5,Sfilab16,80967,4-20200812112842292
BkGNQVDojZ,4-20200812112323097,4,20200812T112323,67363,4-20200812112323096,20200812T112323,20220812T112323,5,Sfilab16,81314,4-20200812112323097
BkGNQVDojZ,4-20200812111848941,4,20200812T111848,67362,4-20200812111848941,20200812T111848,20220812T111848,1,Sfilab16,0,4-20200812111848941
BkGNQVDojZ,4-20200812111329754,4,20200812T111329,67361,4-20200812111329753,20200812T111329,20220812T111329,1,Sfilab16,0,4-20200812111329754
BkGNQVDojZ,4-20200812110806564,4,20200812T110806,67360,4-20200812110806564,20200812T110806,20220812T110806,1,Sfilab16,0,4-20200812110806564
BkGNQVDojZ,4-20200812110327411,4,20200812T110327,67359,4-20200812110327409,20200812T110327,20220812T110327,1,Sfilab16,0,4-20200812110327411
BkGNQVDojZ,4-20200812105806221,4,20200812T105806,67358,4-20200812105806220,20200812T105806,20220812T105806,1,Sfilab16,0,4-20200812105806221
BkGNQVDojZ,4-20200812105246031,4,20200812T105246,67357,4-20200812105246031,20200812T105246,20220812T105246,1,Sfilab16,0,4-20200812105246031
BkGNQVDojZ,4-20200812104806871,4,20200812T104806,67356,4-20200812104806871,20200812T104806,20220812T104806,1,Sfilab16,0,4-20200812104806871
BkGNQVDojZ,4-20200812104245679,4,20200812T104245,67355,4-20200812104245679,20200812T104245,20220812T104245,1,Sfilab16,0,4-20200812104245679
BkGNQVDojZ,4-20200812103724507,4,20200812T103724,67354,4-20200812103724506,20200812T103724,20220812T103724,1,Sfilab16,0,4-20200812103724507
BkGNQVDojZ,4-20200812103249367,4,20200812T103249,67353,4-20200812103249367,20200812T103249,20220812T103249,1,Sfilab16,0,4-20200812103249367
BkGNQVDojZ,4-20200812102727149,4,20200812T102727,67352,4-20200812102727149,20200812T102727,20220812T102727,1,Sfilab16,0,4-20200812102727149
BkGNQVDojZ,4-20200812102208690,4,20200812T102208,67351,4-20200812102208690,20200812T102208,20220812T102208,5,Sfilab16,81278,4-20200812102208690
BkGNQVDojZ,4-20200812101727803,4,20200812T101727,67350,4-20200812101727803,20200812T101727,20220812T101727,1,Sfilab16,0,4-20200812101727803
BkGNQVDojZ,4-20200812101203339,4,20200812T101203,67349,4-20200812101203338,20200812T101203,20220812T101203,1,Sfilab16,0,4-20200812101203339
BkGNQVDojZ,4-20200812100722460,4,20200812T100722,67348,4-20200812100722459,20200812T100722,20220812T100722,1,Sfilab16,0,4-20200812100722460
BkGNQVDojZ,4-20200812100152983,4,20200812T100152,67347,4-20200812100152983,20200812T100152,20220812T100152,1,Sfilab16,0,4-20200812100152983
BkGNQVDojZ,4-20200812095707089,4,20200812T095707,67346,4-20200812095707088,20200812T095707,20220812T095707,1,Sfilab16,0,4-20200812095707089
BkGNQVDojZ,4-20200812095147631,4,20200812T095147,67345,4-20200812095147631,20200812T095147,20220812T095147,1,Sfilab16,0,4-20200812095147631
BkGNQVDojZ,4-20200812094658736,4,20200812T094658,67344,4-20200812094658735,20200812T094658,20220812T094658,1,Sfilab16,0,4-20200812094658736
BkGNQVDojZ,4-20200812094143281,4,20200812T094143,67343,4-20200812094143280,20200812T094143,20220812T094143,1,Sfilab16,0,4-20200812094143281
BkGNQVDojZ,4-20200812093652384,4,20200812T093652,67342,4-20200812093652384,20200812T093652,20220812T093652,1,Sfilab16,0,4-20200812093652384
BkGNQVDojZ,4-20200812093139931,4,20200812T093139,67341,4-20200812093139931,20200812T093139,20220812T093139,6,Sfilab16,473528,4-20200812093139931
BkGNQVDojZ,4-20200812092632752,4,20200812T092632,67340,4-20200812092632752,20200812T092632,20220812T092632,6,Sfilab16,331557,4-20200812092632752
BkGNQVDojZ,4-20200812092129576,4,20200812T092129,67339,4-20200812092129576,20200812T092129,20220812T092129,5,Sfilab16,80944,4-20200812092129576
BkGNQVDojZ,4-20200812091639679,4,20200812T091639,67338,4-20200812091639679,20200812T091639,20220812T091639,7,Sfilab16,2106692,4-20200812091639679
