pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
ByMRb4Dii-,4-20200812220325689,4,20200812T220325,124328,4-20200812220325688,20200812T220325,20220812T220325,2,Sfilab11,57,4-20200812220325689
ByMRb4Dii-,4-20200812215808787,4,20200812T215808,124327,4-20200812215808787,20200812T215808,20220812T215808,2,Sfilab11,57,4-20200812215808787
ByMRb4Dii-,4-20200812215321619,4,20200812T215321,124326,4-20200812215321618,20200812T215321,20220812T215321,2,Sfilab11,57,4-20200812215321619
ByMRb4Dii-,4-20200812214733417,4,20200812T214733,124325,4-20200812214733417,20200812T214733,20220812T214733,2,Sfilab11,58,4-20200812214733417
ByMRb4Dii-,4-20200812214327274,4,20200812T214327,124324,4-20200812214327274,20200812T214327,20220812T214327,2,Sfilab11,58,4-20200812214327274
ByMRb4Dii-,4-20200812213850114,4,20200812T213850,124323,4-20200812213850114,20200812T213850,20220812T213850,2,Sfilab11,58,4-20200812213850114
ByMRb4Dii-,4-20200812213319926,4,20200812T213319,124322,4-20200812213319926,20200812T213319,20220812T213319,2,Sfilab11,58,4-20200812213319926
ByMRb4Dii-,4-20200812212831762,4,20200812T212831,124321,4-20200812212831762,20200812T212831,20220812T212831,2,Sfilab11,58,4-20200812212831762
ByMRb4Dii-,4-20200812212346321,4,20200812T212346,124320,4-20200812212346321,20200812T212346,20220812T212346,2,Sfilab11,58,4-20200812212346321
ByMRb4Dii-,4-20200812211821407,4,20200812T211821,124319,4-20200812211821407,20200812T211821,20220812T211821,2,Sfilab11,59,4-20200812211821407
ByMRb4Dii-,4-20200812211327237,4,20200812T211327,124318,4-20200812211327237,20200812T211327,20220812T211327,2,Sfilab11,59,4-20200812211327237
ByMRb4Dii-,4-20200812210809053,4,20200812T210809,124317,4-20200812210809053,20200812T210809,20220812T210809,2,Sfilab11,62,4-20200812210809053
ByMRb4Dii-,4-20200812210332628,4,20200812T210332,124316,4-20200812210332627,20200812T210332,20220812T210332,2,Sfilab11,64,4-20200812210332628
ByMRb4Dii-,4-20200812205802703,4,20200812T205802,124315,4-20200812205802702,20200812T205802,20220812T205802,2,Sfilab11,64,4-20200812205802703
ByMRb4Dii-,4-20200812205243242,4,20200812T205243,124314,4-20200812205243241,20200812T205243,20220812T205243,2,Sfilab11,64,4-20200812205243242
ByMRb4Dii-,4-20200812204636305,4,20200812T204636,124313,4-20200812204636305,20200812T204636,20220812T204636,2,Sfilab11,63,4-20200812204636305
ByMRb4Dii-,4-20200812204151866,4,20200812T204151,124312,4-20200812204151865,20200812T204151,20220812T204151,2,Sfilab11,63,4-20200812204151866
ByMRb4Dii-,4-20200812203622950,4,20200812T203622,124311,4-20200812203622950,20200812T203622,20220812T203622,2,Sfilab11,63,4-20200812203622950
ByMRb4Dii-,4-20200812203148519,4,20200812T203148,124310,4-20200812203148517,20200812T203148,20220812T203148,2,Sfilab11,63,4-20200812203148519
ByMRb4Dii-,4-20200812202626330,4,20200812T202626,124309,4-20200812202626330,20200812T202626,20220812T202626,2,Sfilab11,63,4-20200812202626330
ByMRb4Dii-,4-20200812202110148,4,20200812T202110,124308,4-20200812202110147,20200812T202110,20220812T202110,2,Sfilab11,63,4-20200812202110148
ByMRb4Dii-,4-20200812201633987,4,20200812T201633,124307,4-20200812201633986,20200812T201633,20220812T201633,2,Sfilab11,63,4-20200812201633987
ByMRb4Dii-,4-20200812201115804,4,20200812T201115,124306,4-20200812201115804,20200812T201115,20220812T201115,2,Sfilab11,63,4-20200812201115804
ByMRb4Dii-,4-20200812200603899,4,20200812T200603,124305,4-20200812200603899,20200812T200603,20220812T200603,2,Sfilab11,62,4-20200812200603899
ByMRb4Dii-,4-20200812200155479,4,20200812T200155,124304,4-20200812200155479,20200812T200155,20220812T200155,2,Sfilab11,62,4-20200812200155479
ByMRb4Dii-,4-20200812195637572,4,20200812T195637,124303,4-20200812195637572,20200812T195637,20220812T195637,2,Sfilab11,62,4-20200812195637572
ByMRb4Dii-,4-20200812195147130,4,20200812T195147,124302,4-20200812195147130,20200812T195147,20220812T195147,2,Sfilab11,62,4-20200812195147130
ByMRb4Dii-,4-20200812194620216,4,20200812T194620,124301,4-20200812194620216,20200812T194620,20220812T194620,2,Sfilab11,62,4-20200812194620216
ByMRb4Dii-,4-20200812194137776,4,20200812T194137,124300,4-20200812194137776,20200812T194137,20220812T194137,2,Sfilab11,62,4-20200812194137776
ByMRb4Dii-,4-20200812193613593,4,20200812T193613,124299,4-20200812193613593,20200812T193613,20220812T193613,2,Sfilab11,62,4-20200812193613593
ByMRb4Dii-,4-20200812193141432,4,20200812T193141,124298,4-20200812193141432,20200812T193141,20220812T193141,2,Sfilab11,62,4-20200812193141432
ByMRb4Dii-,4-20200812192624526,4,20200812T192624,124297,4-20200812192624526,20200812T192624,20220812T192624,2,Sfilab11,62,4-20200812192624526
ByMRb4Dii-,4-20200812192105066,4,20200812T192105,124296,4-20200812192105065,20200812T192105,20220812T192105,2,Sfilab11,61,4-20200812192105066
ByMRb4Dii-,4-20200812191631908,4,20200812T191631,124295,4-20200812191631907,20200812T191631,20220812T191631,2,Sfilab11,61,4-20200812191631908
ByMRb4Dii-,4-20200812191115001,4,20200812T191115,124294,4-20200812191115001,20200812T191115,20220812T191115,2,Sfilab11,61,4-20200812191115001
ByMRb4Dii-,4-20200812190551540,4,20200812T190551,124293,4-20200812190551539,20200812T190551,20220812T190551,2,Sfilab11,61,4-20200812190551540
ByMRb4Dii-,4-20200812190119383,4,20200812T190119,124292,4-20200812190119383,20200812T190119,20220812T190119,2,Sfilab11,61,4-20200812190119383
ByMRb4Dii-,4-20200812185556196,4,20200812T185556,124291,4-20200812185556196,20200812T185556,20220812T185556,2,Sfilab11,61,4-20200812185556196
ByMRb4Dii-,4-20200812185035290,4,20200812T185035,124290,4-20200812185035289,20200812T185035,20220812T185035,2,Sfilab11,61,4-20200812185035290
ByMRb4Dii-,4-20200812184558128,4,20200812T184558,124289,4-20200812184558128,20200812T184558,20220812T184558,2,Sfilab11,61,4-20200812184558128
ByMRb4Dii-,4-20200812184041670,4,20200812T184041,124288,4-20200812184041670,20200812T184041,20220812T184041,2,Sfilab11,61,4-20200812184041670
ByMRb4Dii-,4-20200812183524486,4,20200812T183524,124287,4-20200812183524486,20200812T183524,20220812T183524,2,Sfilab11,61,4-20200812183524486
ByMRb4Dii-,4-20200812183049327,4,20200812T183049,124286,4-20200812183049327,20200812T183049,20220812T183049,2,Sfilab11,61,4-20200812183049327
ByMRb4Dii-,4-20200812182531146,4,20200812T182531,124285,4-20200812182531146,20200812T182531,20220812T182531,2,Sfilab11,61,4-20200812182531146
ByMRb4Dii-,4-20200812182008963,4,20200812T182008,124284,4-20200812182008963,20200812T182008,20220812T182008,2,Sfilab11,61,4-20200812182008963
ByMRb4Dii-,4-20200812181537814,4,20200812T181537,124283,4-20200812181537813,20200812T181537,20220812T181537,2,Sfilab11,61,4-20200812181537814
ByMRb4Dii-,4-20200812180932595,4,20200812T180932,124282,4-20200812180932594,20200812T180932,20220812T180932,2,Sfilab11,61,4-20200812180932595
ByMRb4Dii-,4-20200812180454433,4,20200812T180454,124281,4-20200812180454433,20200812T180454,20220812T180454,2,Sfilab11,62,4-20200812180454433
ByMRb4Dii-,4-20200812180019275,4,20200812T180019,124280,4-20200812180019275,20200812T180019,20220812T180019,2,Sfilab11,62,4-20200812180019275
ByMRb4Dii-,4-20200812175501093,4,20200812T175501,124279,4-20200812175501092,20200812T175501,20220812T175501,2,Sfilab11,62,4-20200812175501093
ByMRb4Dii-,4-20200812174943187,4,20200812T174943,124278,4-20200812174943187,20200812T174943,20220812T174943,2,Sfilab11,67,4-20200812174943187
ByMRb4Dii-,4-20200812174511753,4,20200812T174511,124277,4-20200812174511753,20200812T174511,20220812T174511,2,Sfilab11,64,4-20200812174511753
ByMRb4Dii-,4-20200812173949570,4,20200812T173949,124276,4-20200812173949569,20200812T173949,20220812T173949,2,Sfilab11,65,4-20200812173949570
ByMRb4Dii-,4-20200812173426386,4,20200812T173426,124275,4-20200812173426385,20200812T173426,20220812T173426,2,Sfilab11,68,4-20200812173426386
ByMRb4Dii-,4-20200812172951228,4,20200812T172951,124274,4-20200812172951227,20200812T172951,20220812T172951,2,Sfilab11,66,4-20200812172951228
ByMRb4Dii-,4-20200812172430042,4,20200812T172430,124273,4-20200812172430042,20200812T172430,20220812T172430,2,Sfilab11,68,4-20200812172430042
ByMRb4Dii-,4-20200812171912861,4,20200812T171912,124272,4-20200812171912860,20200812T171912,20220812T171912,2,Sfilab11,68,4-20200812171912861
ByMRb4Dii-,4-20200812171441704,4,20200812T171441,124271,4-20200812171441704,20200812T171441,20220812T171441,2,Sfilab11,70,4-20200812171441704
ByMRb4Dii-,4-20200812170918525,4,20200812T170918,124270,4-20200812170918525,20200812T170918,20220812T170918,2,Sfilab11,71,4-20200812170918525
ByMRb4Dii-,4-20200812170357336,4,20200812T170357,124269,4-20200812170357336,20200812T170357,20220812T170357,2,Sfilab11,65,4-20200812170357336
ByMRb4Dii-,4-20200812170003204,4,20200812T170003,124268,4-20200812170003204,20200812T170003,20220812T170003,2,Sfilab11,54,4-20200812170003204
ByMRb4Dii-,4-20200812165440018,4,20200812T165440,124267,4-20200812165440017,20200812T165440,20220812T165440,2,Sfilab11,55,4-20200812165440018
ByMRb4Dii-,4-20200812164921115,4,20200812T164921,124266,4-20200812164921115,20200812T164921,20220812T164921,2,Sfilab11,54,4-20200812164921115
ByMRb4Dii-,4-20200812164445674,4,20200812T164445,124265,4-20200812164445673,20200812T164445,20220812T164445,2,Sfilab11,54,4-20200812164445674
ByMRb4Dii-,4-20200812163917766,4,20200812T163917,124264,4-20200812163917765,20200812T163917,20220812T163917,2,Sfilab11,54,4-20200812163917766
ByMRb4Dii-,4-20200812163439324,4,20200812T163439,124263,4-20200812163439324,20200812T163439,20220812T163439,2,Sfilab11,54,4-20200812163439324
ByMRb4Dii-,4-20200812162917138,4,20200812T162917,124262,4-20200812162917138,20200812T162917,20220812T162917,2,Sfilab11,53,4-20200812162917138
ByMRb4Dii-,4-20200812162400233,4,20200812T162400,124261,4-20200812162400232,20200812T162400,20220812T162400,2,Sfilab11,53,4-20200812162400233
ByMRb4Dii-,4-20200812161920795,4,20200812T161920,124260,4-20200812161920794,20200812T161920,20220812T161920,2,Sfilab11,53,4-20200812161920795
ByMRb4Dii-,4-20200812161352882,4,20200812T161352,124259,4-20200812161352882,20200812T161352,20220812T161352,2,Sfilab11,53,4-20200812161352882
ByMRb4Dii-,4-20200812160910439,4,20200812T160910,124258,4-20200812160910439,20200812T160910,20220812T160910,2,Sfilab11,53,4-20200812160910439
ByMRb4Dii-,4-20200812160341527,4,20200812T160341,124257,4-20200812160341526,20200812T160341,20220812T160341,2,Sfilab11,53,4-20200812160341527
ByMRb4Dii-,4-20200812155903090,4,20200812T155903,124256,4-20200812155903090,20200812T155903,20220812T155903,2,Sfilab11,53,4-20200812155903090
ByMRb4Dii-,4-20200812155334178,4,20200812T155334,124255,4-20200812155334178,20200812T155334,20220812T155334,2,Sfilab11,52,4-20200812155334178
ByMRb4Dii-,4-20200812154856738,4,20200812T154856,124254,4-20200812154856738,20200812T154856,20220812T154856,2,Sfilab11,52,4-20200812154856738
ByMRb4Dii-,4-20200812154249529,4,20200812T154249,124253,4-20200812154249529,20200812T154249,20220812T154249,2,Sfilab11,52,4-20200812154249529
ByMRb4Dii-,4-20200812153818370,4,20200812T153818,124252,4-20200812153818370,20200812T153818,20220812T153818,2,Sfilab11,52,4-20200812153818370
ByMRb4Dii-,4-20200812153258185,4,20200812T153258,124251,4-20200812153258185,20200812T153258,20220812T153258,2,Sfilab11,52,4-20200812153258185
ByMRb4Dii-,4-20200812152735007,4,20200812T152735,124250,4-20200812152735007,20200812T152735,20220812T152735,2,Sfilab11,51,4-20200812152735007
ByMRb4Dii-,4-20200812152249829,4,20200812T152249,124249,4-20200812152249829,20200812T152249,20220812T152249,2,Sfilab11,51,4-20200812152249829
ByMRb4Dii-,4-20200812151727643,4,20200812T151727,124248,4-20200812151727642,20200812T151727,20220812T151727,2,Sfilab11,52,4-20200812151727643
ByMRb4Dii-,4-20200812151204453,4,20200812T151204,124247,4-20200812151204453,20200812T151204,20220812T151204,2,Sfilab11,51,4-20200812151204453
ByMRb4Dii-,4-20200812150815332,4,20200812T150815,124246,4-20200812150815331,20200812T150815,20220812T150815,2,Sfilab11,52,4-20200812150815332
ByMRb4Dii-,4-20200812150253136,4,20200812T150253,124245,4-20200812150253135,20200812T150253,20220812T150253,2,Sfilab11,52,4-20200812150253136
ByMRb4Dii-,4-20200812145641198,4,20200812T145641,124244,4-20200812145641198,20200812T145641,20220812T145641,2,Sfilab11,52,4-20200812145641198
ByMRb4Dii-,4-20200812145206760,4,20200812T145206,124243,4-20200812145206759,20200812T145206,20220812T145206,2,Sfilab11,51,4-20200812145206760
ByMRb4Dii-,4-20200812144729606,4,20200812T144729,124242,4-20200812144729606,20200812T144729,20220812T144729,2,Sfilab11,51,4-20200812144729606
ByMRb4Dii-,4-20200812144259440,4,20200812T144259,124241,4-20200812144259439,20200812T144259,20220812T144259,2,Sfilab11,51,4-20200812144259440
ByMRb4Dii-,4-20200812143655234,4,20200812T143655,124240,4-20200812143655233,20200812T143655,20220812T143655,2,Sfilab11,51,4-20200812143655234
ByMRb4Dii-,4-20200812143133048,4,20200812T143133,124239,4-20200812143133047,20200812T143133,20220812T143133,2,Sfilab11,51,4-20200812143133048
ByMRb4Dii-,4-20200812142658890,4,20200812T142658,124238,4-20200812142658890,20200812T142658,20220812T142658,2,Sfilab11,51,4-20200812142658890
ByMRb4Dii-,4-20200812142226732,4,20200812T142226,124237,4-20200812142226732,20200812T142226,20220812T142226,2,Sfilab11,51,4-20200812142226732
ByMRb4Dii-,4-20200812141623802,4,20200812T141623,124236,4-20200812141623802,20200812T141623,20220812T141623,2,Sfilab11,51,4-20200812141623802
ByMRb4Dii-,4-20200812141148643,4,20200812T141148,124235,4-20200812141148643,20200812T141148,20220812T141148,2,Sfilab11,52,4-20200812141148643
ByMRb4Dii-,4-20200812140626457,4,20200812T140626,124234,4-20200812140626457,20200812T140626,20220812T140626,2,Sfilab11,52,4-20200812140626457
ByMRb4Dii-,4-20200812140105273,4,20200812T140105,124233,4-20200812140105273,20200812T140105,20220812T140105,2,Sfilab11,51,4-20200812140105273
ByMRb4Dii-,4-20200812135631112,4,20200812T135631,124232,4-20200812135631112,20200812T135631,20220812T135631,2,Sfilab11,51,4-20200812135631112
ByMRb4Dii-,4-20200812135027901,4,20200812T135027,124231,4-20200812135027901,20200812T135027,20220812T135027,2,Sfilab11,51,4-20200812135027901
ByMRb4Dii-,4-20200812134557748,4,20200812T134557,124230,4-20200812134557747,20200812T134557,20220812T134557,2,Sfilab11,51,4-20200812134557748
ByMRb4Dii-,4-20200812134124590,4,20200812T134124,124229,4-20200812134124590,20200812T134124,20220812T134124,2,Sfilab11,50,4-20200812134124590
ByMRb4Dii-,4-20200812133606127,4,20200812T133606,124228,4-20200812133606127,20200812T133606,20220812T133606,2,Sfilab11,51,4-20200812133606127
ByMRb4Dii-,4-20200812133005925,4,20200812T133005,124227,4-20200812133005925,20200812T133005,20220812T133005,2,Sfilab11,51,4-20200812133005925
ByMRb4Dii-,4-20200812132443013,4,20200812T132443,124226,4-20200812132443013,20200812T132443,20220812T132443,2,Sfilab11,51,4-20200812132443013
ByMRb4Dii-,4-20200812131935837,4,20200812T131935,124225,4-20200812131935837,20200812T131935,20220812T131935,2,Sfilab11,51,4-20200812131935837
ByMRb4Dii-,4-20200812131445673,4,20200812T131445,124224,4-20200812131445672,20200812T131445,20220812T131445,2,Sfilab11,52,4-20200812131445673
ByMRb4Dii-,4-20200812131008512,4,20200812T131008,124223,4-20200812131008512,20200812T131008,20220812T131008,2,Sfilab11,51,4-20200812131008512
ByMRb4Dii-,4-20200812130537356,4,20200812T130537,124222,4-20200812130537354,20200812T130537,20220812T130537,2,Sfilab11,52,4-20200812130537356
ByMRb4Dii-,4-20200812125929150,4,20200812T125929,124221,4-20200812125929149,20200812T125929,20220812T125929,2,Sfilab11,51,4-20200812125929150
ByMRb4Dii-,4-20200812125455994,4,20200812T125455,124220,4-20200812125455993,20200812T125455,20220812T125455,2,Sfilab11,51,4-20200812125455994
ByMRb4Dii-,4-20200812124939813,4,20200812T124939,124219,4-20200812124939813,20200812T124939,20220812T124939,2,Sfilab11,51,4-20200812124939813
ByMRb4Dii-,4-20200812124409621,4,20200812T124409,124218,4-20200812124409621,20200812T124409,20220812T124409,2,Sfilab11,51,4-20200812124409621
ByMRb4Dii-,4-20200812123947470,4,20200812T123947,124217,4-20200812123947470,20200812T123947,20220812T123947,2,Sfilab11,51,4-20200812123947470
ByMRb4Dii-,4-20200812123425289,4,20200812T123425,124216,4-20200812123425289,20200812T123425,20220812T123425,2,Sfilab11,51,4-20200812123425289
ByMRb4Dii-,4-20200812122908105,4,20200812T122908,124215,4-20200812122908105,20200812T122908,20220812T122908,2,Sfilab11,52,4-20200812122908105
ByMRb4Dii-,4-20200812122351929,4,20200812T122351,124214,4-20200812122351929,20200812T122351,20220812T122351,2,Sfilab11,51,4-20200812122351929
ByMRb4Dii-,4-20200812121845755,4,20200812T121845,124213,4-20200812121845755,20200812T121845,20220812T121845,2,Sfilab11,52,4-20200812121845755
ByMRb4Dii-,4-20200812121356599,4,20200812T121356,124212,4-20200812121356599,20200812T121356,20220812T121356,2,Sfilab11,51,4-20200812121356599
ByMRb4Dii-,4-20200812121006463,4,20200812T121006,124211,4-20200812121006463,20200812T121006,20220812T121006,2,Sfilab11,51,4-20200812121006463
ByMRb4Dii-,4-20200812120404257,4,20200812T120404,124210,4-20200812120404257,20200812T120404,20220812T120404,2,Sfilab11,51,4-20200812120404257
ByMRb4Dii-,4-20200812115829061,4,20200812T115829,124209,4-20200812115829060,20200812T115829,20220812T115829,2,Sfilab11,50,4-20200812115829061
ByMRb4Dii-,4-20200812115410917,4,20200812T115410,124208,4-20200812115410917,20200812T115410,20220812T115410,2,Sfilab11,50,4-20200812115410917
ByMRb4Dii-,4-20200812114847734,4,20200812T114847,124207,4-20200812114847734,20200812T114847,20220812T114847,2,Sfilab11,50,4-20200812114847734
ByMRb4Dii-,4-20200812114417574,4,20200812T114417,124206,4-20200812114417574,20200812T114417,20220812T114417,2,Sfilab11,51,4-20200812114417574
ByMRb4Dii-,4-20200812113855404,4,20200812T113855,124205,4-20200812113855404,20200812T113855,20220812T113855,2,Sfilab11,50,4-20200812113855404
ByMRb4Dii-,4-20200812113304185,4,20200812T113304,124204,4-20200812113304185,20200812T113304,20220812T113304,2,Sfilab11,50,4-20200812113304185
ByMRb4Dii-,4-20200812112816752,4,20200812T112816,124203,4-20200812112816751,20200812T112816,20220812T112816,2,Sfilab11,50,4-20200812112816752
ByMRb4Dii-,4-20200812112338600,4,20200812T112338,124202,4-20200812112338600,20200812T112338,20220812T112338,2,Sfilab11,50,4-20200812112338600
ByMRb4Dii-,4-20200812111816416,4,20200812T111816,124201,4-20200812111816416,20200812T111816,20220812T111816,2,Sfilab11,50,4-20200812111816416
ByMRb4Dii-,4-20200812111257232,4,20200812T111257,124200,4-20200812111257232,20200812T111257,20220812T111257,2,Sfilab11,50,4-20200812111257232
ByMRb4Dii-,4-20200812110738319,4,20200812T110738,124199,4-20200812110738318,20200812T110738,20220812T110738,2,Sfilab11,50,4-20200812110738319
ByMRb4Dii-,4-20200812110236163,4,20200812T110236,124198,4-20200812110236163,20200812T110236,20220812T110236,2,Sfilab11,50,4-20200812110236163
ByMRb4Dii-,4-20200812105744715,4,20200812T105744,124197,4-20200812105744714,20200812T105744,20220812T105744,2,Sfilab11,50,4-20200812105744715
ByMRb4Dii-,4-20200812105307553,4,20200812T105307,124196,4-20200812105307553,20200812T105307,20220812T105307,2,Sfilab11,50,4-20200812105307553
ByMRb4Dii-,4-20200812104746368,4,20200812T104746,124195,4-20200812104746368,20200812T104746,20220812T104746,2,Sfilab11,49,4-20200812104746368
ByMRb4Dii-,4-20200812104229187,4,20200812T104229,124194,4-20200812104229187,20200812T104229,20220812T104229,2,Sfilab11,49,4-20200812104229187
ByMRb4Dii-,4-20200812103751027,4,20200812T103751,124193,4-20200812103751027,20200812T103751,20220812T103751,2,Sfilab11,49,4-20200812103751027
ByMRb4Dii-,4-20200812103319869,4,20200812T103319,124192,4-20200812103319869,20200812T103319,20220812T103319,2,Sfilab11,48,4-20200812103319869
ByMRb4Dii-,4-20200812102756686,4,20200812T102756,124191,4-20200812102756686,20200812T102756,20220812T102756,2,Sfilab11,48,4-20200812102756686
ByMRb4Dii-,4-20200812102324539,4,20200812T102324,124190,4-20200812102324538,20200812T102324,20220812T102324,2,Sfilab11,49,4-20200812102324539
ByMRb4Dii-,4-20200812101802340,4,20200812T101802,124189,4-20200812101802340,20200812T101802,20220812T101802,2,Sfilab11,49,4-20200812101802340
ByMRb4Dii-,4-20200812101238153,4,20200812T101238,124188,4-20200812101238153,20200812T101238,20220812T101238,2,Sfilab11,49,4-20200812101238153
ByMRb4Dii-,4-20200812100804997,4,20200812T100804,124187,4-20200812100804997,20200812T100804,20220812T100804,2,Sfilab11,48,4-20200812100804997
ByMRb4Dii-,4-20200812100246819,4,20200812T100246,124186,4-20200812100246819,20200812T100246,20220812T100246,2,Sfilab11,49,4-20200812100246819
ByMRb4Dii-,4-20200812095723637,4,20200812T095723,124185,4-20200812095723637,20200812T095723,20220812T095723,2,Sfilab11,49,4-20200812095723637
ByMRb4Dii-,4-20200812095245489,4,20200812T095245,124184,4-20200812095245489,20200812T095245,20220812T095245,2,Sfilab11,49,4-20200812095245489
ByMRb4Dii-,4-20200812094722302,4,20200812T094722,124183,4-20200812094722302,20200812T094722,20220812T094722,2,Sfilab11,49,4-20200812094722302
ByMRb4Dii-,4-20200812094206126,4,20200812T094206,124182,4-20200812094206126,20200812T094206,20220812T094206,2,Sfilab11,50,4-20200812094206126
ByMRb4Dii-,4-20200812093719961,4,20200812T093719,124181,4-20200812093719961,20200812T093719,20220812T093719,2,Sfilab11,50,4-20200812093719961
ByMRb4Dii-,4-20200812093156776,4,20200812T093156,124180,4-20200812093156775,20200812T093156,20220812T093156,2,Sfilab11,49,4-20200812093156776
ByMRb4Dii-,4-20200812092710607,4,20200812T092710,124179,4-20200812092710606,20200812T092710,20220812T092710,2,Sfilab11,46,4-20200812092710607
ByMRb4Dii-,4-20200812092150449,4,20200812T092150,124178,4-20200812092150448,20200812T092150,20220812T092150,2,Sfilab11,45,4-20200812092150449
ByMRb4Dii-,4-20200812091704452,4,20200812T091704,124177,4-20200812091704452,20200812T091704,20220812T091704,2,Sfilab11,45,4-20200812091704452
ByMRb4Dii-,4-20200812091138073,4,20200812T091138,124176,4-20200812091138073,20200812T091138,20220812T091138,2,Sfilab11,45,4-20200812091138073
ByMRb4Dii-,4-20200812090652906,4,20200812T090652,124175,4-20200812090652905,20200812T090652,20220812T090652,2,Sfilab11,45,4-20200812090652906
ByMRb4Dii-,4-20200812090123721,4,20200812T090123,124174,4-20200812090123721,20200812T090123,20220812T090123,2,Sfilab11,45,4-20200812090123721
ByMRb4Dii-,4-20200812085645557,4,20200812T085645,124173,4-20200812085645557,20200812T085645,20220812T085645,2,Sfilab11,45,4-20200812085645557
ByMRb4Dii-,4-20200812085117373,4,20200812T085117,124172,4-20200812085117373,20200812T085117,20220812T085117,2,Sfilab11,45,4-20200812085117373
ByMRb4Dii-,4-20200812084630203,4,20200812T084630,124171,4-20200812084630203,20200812T084630,20220812T084630,2,Sfilab11,45,4-20200812084630203
ByMRb4Dii-,4-20200812084111021,4,20200812T084111,124170,4-20200812084111021,20200812T084111,20220812T084111,2,Sfilab11,45,4-20200812084111021
ByMRb4Dii-,4-20200812083619852,4,20200812T083619,124169,4-20200812083619852,20200812T083619,20220812T083619,2,Sfilab11,45,4-20200812083619852
ByMRb4Dii-,4-20200812083056667,4,20200812T083056,124168,4-20200812083056667,20200812T083056,20220812T083056,2,Sfilab11,45,4-20200812083056667
ByMRb4Dii-,4-20200812082611502,4,20200812T082611,124167,4-20200812082611502,20200812T082611,20220812T082611,2,Sfilab11,45,4-20200812082611502
