pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
BJL6fNPjoW,4-20200812200454736,4,20200812T200454,68598,4-20200812200454736,20200812T200454,20220812T200454,7,Sfilab07,1442083,4-20200812200454736
BJL6fNPjoW,4-20200812195954559,4,20200812T195954,68597,4-20200812195954558,20200812T195954,20220812T195954,7,Sfilab07,1166984,4-20200812195954559
BJL6fNPjoW,4-20200812195450140,4,20200812T195450,68596,4-20200812195450140,20200812T195450,20220812T195450,7,Sfilab07,1623974,4-20200812195450140
BJL6fNPjoW,4-20200812194944201,4,20200812T194944,68595,4-20200812194944201,20200812T194944,20220812T194944,7,Sfilab07,1449938,4-20200812194944201
BJL6fNPjoW,4-20200812194438021,4,20200812T194438,68594,4-20200812194438021,20200812T194438,20220812T194438,7,Sfilab07,1581415,4-20200812194438021
BJL6fNPjoW,4-20200812194019873,4,20200812T194019,68593,4-20200812194019873,20200812T194019,20220812T194019,7,Sfilab07,1412180,4-20200812194019873
BJL6fNPjoW,4-20200812193457686,4,20200812T193457,68592,4-20200812193457686,20200812T193457,20220812T193457,6,Sfilab07,486596,4-20200812193457686
BJL6fNPjoW,4-20200812192937491,4,20200812T192937,68591,4-20200812192937491,20200812T192937,20220812T192937,6,Sfilab07,872486,4-20200812192937491
BJL6fNPjoW,4-20200812192507591,4,20200812T192507,68590,4-20200812192507591,20200812T192507,20220812T192507,7,Sfilab07,1026046,4-20200812192507591
BJL6fNPjoW,4-20200812191942139,4,20200812T191942,68589,4-20200812191942139,20200812T191942,20220812T191942,7,Sfilab07,1651662,4-20200812191942139
BJL6fNPjoW,4-20200812191426569,4,20200812T191426,68588,4-20200812191426568,20200812T191426,20220812T191426,7,Sfilab07,1686219,4-20200812191426569
BJL6fNPjoW,4-20200812190952569,4,20200812T190952,68587,4-20200812190952569,20200812T190952,20220812T190952,7,Sfilab07,1702083,4-20200812190952569
BJL6fNPjoW,4-20200812190429552,4,20200812T190429,68586,4-20200812190429552,20200812T190429,20220812T190429,7,Sfilab07,1652893,4-20200812190429552
BJL6fNPjoW,4-20200812185913414,4,20200812T185913,68585,4-20200812185913414,20200812T185913,20220812T185913,7,Sfilab07,1934794,4-20200812185913414
BJL6fNPjoW,4-20200812185439252,4,20200812T185439,68584,4-20200812185439252,20200812T185439,20220812T185439,7,Sfilab07,1720808,4-20200812185439252
BJL6fNPjoW,4-20200812184920064,4,20200812T184920,68583,4-20200812184920064,20200812T184920,20220812T184920,6,Sfilab07,960071,4-20200812184920064
BJL6fNPjoW,4-20200812184344862,4,20200812T184344,68582,4-20200812184344861,20200812T184344,20220812T184344,7,Sfilab07,1897693,4-20200812184344862
BJL6fNPjoW,4-20200812183838682,4,20200812T183838,68581,4-20200812183838681,20200812T183838,20220812T183838,7,Sfilab07,1605540,4-20200812183838682
BJL6fNPjoW,4-20200812183336502,4,20200812T183336,68580,4-20200812183336502,20200812T183336,20220812T183336,7,Sfilab07,2039164,4-20200812183336502
BJL6fNPjoW,4-20200812182831323,4,20200812T182831,68579,4-20200812182831323,20200812T182831,20220812T182831,7,Sfilab07,1207117,4-20200812182831323
BJL6fNPjoW,4-20200812182323460,4,20200812T182323,68578,4-20200812182323460,20200812T182323,20220812T182323,7,Sfilab07,2070067,4-20200812182323460
BJL6fNPjoW,4-20200812181814959,4,20200812T181814,68577,4-20200812181814959,20200812T181814,20220812T181814,7,Sfilab07,2250424,4-20200812181814959
BJL6fNPjoW,4-20200812181309791,4,20200812T181309,68576,4-20200812181309791,20200812T181309,20220812T181309,7,Sfilab07,1988428,4-20200812181309791
BJL6fNPjoW,4-20200812180807434,4,20200812T180807,68575,4-20200812180807434,20200812T180807,20220812T180807,7,Sfilab07,2232463,4-20200812180807434
BJL6fNPjoW,4-20200812180301925,4,20200812T180301,68574,4-20200812180301925,20200812T180301,20220812T180301,7,Sfilab07,1947963,4-20200812180301925
BJL6fNPjoW,4-20200812175756243,4,20200812T175756,68573,4-20200812175756243,20200812T175756,20220812T175756,7,Sfilab07,2095746,4-20200812175756243
BJL6fNPjoW,4-20200812175252061,4,20200812T175252,68572,4-20200812175252061,20200812T175252,20220812T175252,7,Sfilab07,2181601,4-20200812175252061
BJL6fNPjoW,4-20200812174743406,4,20200812T174743,68571,4-20200812174743405,20200812T174743,20220812T174743,7,Sfilab07,2038432,4-20200812174743406
BJL6fNPjoW,4-20200812174233695,4,20200812T174233,68570,4-20200812174233695,20200812T174233,20220812T174233,7,Sfilab07,2126575,4-20200812174233695
BJL6fNPjoW,4-20200812173726373,4,20200812T173726,68569,4-20200812173726372,20200812T173726,20220812T173726,7,Sfilab07,1916220,4-20200812173726373
BJL6fNPjoW,4-20200812173216862,4,20200812T173216,68568,4-20200812173216862,20200812T173216,20220812T173216,7,Sfilab07,1792511,4-20200812173216862
BJL6fNPjoW,4-20200812172711866,4,20200812T172711,68567,4-20200812172711865,20200812T172711,20220812T172711,7,Sfilab07,1962682,4-20200812172711866
BJL6fNPjoW,4-20200812172205844,4,20200812T172205,68566,4-20200812172205844,20200812T172205,20220812T172205,7,Sfilab07,1298471,4-20200812172205844
BJL6fNPjoW,4-20200812171704793,4,20200812T171704,68565,4-20200812171704793,20200812T171704,20220812T171704,7,Sfilab07,1033372,4-20200812171704793
BJL6fNPjoW,4-20200812171156611,4,20200812T171156,68564,4-20200812171156611,20200812T171156,20220812T171156,7,Sfilab07,1427276,4-20200812171156611
BJL6fNPjoW,4-20200812170655437,4,20200812T170655,68563,4-20200812170655436,20200812T170655,20220812T170655,7,Sfilab07,1531359,4-20200812170655437
BJL6fNPjoW,4-20200812170154258,4,20200812T170154,68562,4-20200812170154258,20200812T170154,20220812T170154,7,Sfilab07,1842724,4-20200812170154258
BJL6fNPjoW,4-20200812165651301,4,20200812T165651,68561,4-20200812165651301,20200812T165651,20220812T165651,7,Sfilab07,1831778,4-20200812165651301
BJL6fNPjoW,4-20200812165150783,4,20200812T165150,68560,4-20200812165150783,20200812T165150,20220812T165150,7,Sfilab07,1849188,4-20200812165150783
BJL6fNPjoW,4-20200812164650275,4,20200812T164650,68559,4-20200812164650275,20200812T164650,20220812T164650,7,Sfilab07,2011834,4-20200812164650275
BJL6fNPjoW,4-20200812164143266,4,20200812T164143,68558,4-20200812164143266,20200812T164143,20220812T164143,7,Sfilab07,1951760,4-20200812164143266
BJL6fNPjoW,4-20200812163634365,4,20200812T163634,68557,4-20200812163634365,20200812T163634,20220812T163634,7,Sfilab07,2026850,4-20200812163634365
BJL6fNPjoW,4-20200812163127749,4,20200812T163127,68556,4-20200812163127749,20200812T163127,20220812T163127,7,Sfilab07,1785283,4-20200812163127749
BJL6fNPjoW,4-20200812162624743,4,20200812T162624,68555,4-20200812162624742,20200812T162624,20220812T162624,7,Sfilab07,1841141,4-20200812162624743
BJL6fNPjoW,4-20200812162120731,4,20200812T162120,68554,4-20200812162120731,20200812T162120,20220812T162120,7,Sfilab07,1833940,4-20200812162120731
BJL6fNPjoW,4-20200812161619203,4,20200812T161619,68553,4-20200812161619203,20200812T161619,20220812T161619,7,Sfilab07,1666509,4-20200812161619203
BJL6fNPjoW,4-20200812161110693,4,20200812T161110,68552,4-20200812161110693,20200812T161110,20220812T161110,7,Sfilab07,1984891,4-20200812161110693
BJL6fNPjoW,4-20200812160608187,4,20200812T160608,68551,4-20200812160608185,20200812T160608,20220812T160608,7,Sfilab07,1707674,4-20200812160608187
BJL6fNPjoW,4-20200812160100693,4,20200812T160100,68550,4-20200812160100693,20200812T160100,20220812T160100,7,Sfilab07,1985482,4-20200812160100693
BJL6fNPjoW,4-20200812155552167,4,20200812T155552,68549,4-20200812155552167,20200812T155552,20220812T155552,7,Sfilab07,2009948,4-20200812155552167
BJL6fNPjoW,4-20200812155043748,4,20200812T155043,68548,4-20200812155043747,20200812T155043,20220812T155043,7,Sfilab07,1894552,4-20200812155043748
BJL6fNPjoW,4-20200812154535150,4,20200812T154535,68547,4-20200812154535150,20200812T154535,20220812T154535,7,Sfilab07,1663599,4-20200812154535150
BJL6fNPjoW,4-20200812154028390,4,20200812T154028,68546,4-20200812154028390,20200812T154028,20220812T154028,6,Sfilab07,719100,4-20200812154028390
BJL6fNPjoW,4-20200812153524132,4,20200812T153524,68545,4-20200812153524132,20200812T153524,20220812T153524,6,Sfilab07,645580,4-20200812153524132
BJL6fNPjoW,4-20200812153017029,4,20200812T153017,68544,4-20200812153017029,20200812T153017,20220812T153017,7,Sfilab07,1007042,4-20200812153017029
BJL6fNPjoW,4-20200812152512115,4,20200812T152512,68543,4-20200812152512115,20200812T152512,20220812T152512,7,Sfilab07,1515683,4-20200812152512115
BJL6fNPjoW,4-20200812152010674,4,20200812T152010,68542,4-20200812152010674,20200812T152010,20220812T152010,7,Sfilab07,1634963,4-20200812152010674
BJL6fNPjoW,4-20200812151507497,4,20200812T151507,68541,4-20200812151507497,20200812T151507,20220812T151507,7,Sfilab07,1382265,4-20200812151507497
BJL6fNPjoW,4-20200812151002318,4,20200812T151002,68540,4-20200812151002318,20200812T151002,20220812T151002,7,Sfilab07,1818414,4-20200812151002318
BJL6fNPjoW,4-20200812150453136,4,20200812T150453,68539,4-20200812150453136,20200812T150453,20220812T150453,7,Sfilab07,1528298,4-20200812150453136
BJL6fNPjoW,4-20200812145953072,4,20200812T145953,68538,4-20200812145953072,20200812T145953,20220812T145953,7,Sfilab07,1661056,4-20200812145953072
BJL6fNPjoW,4-20200812145443777,4,20200812T145443,68537,4-20200812145443777,20200812T145443,20220812T145443,7,Sfilab07,1456876,4-20200812145443777
BJL6fNPjoW,4-20200812144941599,4,20200812T144941,68536,4-20200812144941599,20200812T144941,20220812T144941,7,Sfilab07,1397250,4-20200812144941599
BJL6fNPjoW,4-20200812144436046,4,20200812T144436,68535,4-20200812144436045,20200812T144436,20220812T144436,7,Sfilab07,1560796,4-20200812144436046
BJL6fNPjoW,4-20200812143929243,4,20200812T143929,68534,4-20200812143929243,20200812T143929,20220812T143929,7,Sfilab07,1836879,4-20200812143929243
BJL6fNPjoW,4-20200812143425529,4,20200812T143425,68533,4-20200812143425528,20200812T143425,20220812T143425,7,Sfilab07,1786339,4-20200812143425529
BJL6fNPjoW,4-20200812142922887,4,20200812T142922,68532,4-20200812142922887,20200812T142922,20220812T142922,7,Sfilab07,2110270,4-20200812142922887
BJL6fNPjoW,4-20200812142418492,4,20200812T142418,68531,4-20200812142418491,20200812T142418,20220812T142418,7,Sfilab07,1964774,4-20200812142418492
BJL6fNPjoW,4-20200812141911527,4,20200812T141911,68530,4-20200812141911527,20200812T141911,20220812T141911,7,Sfilab07,1798032,4-20200812141911527
BJL6fNPjoW,4-20200812141406351,4,20200812T141406,68529,4-20200812141406349,20200812T141406,20220812T141406,7,Sfilab07,1701437,4-20200812141406351
BJL6fNPjoW,4-20200812140905465,4,20200812T140905,68528,4-20200812140905465,20200812T140905,20220812T140905,7,Sfilab07,2071646,4-20200812140905465
BJL6fNPjoW,4-20200812140359956,4,20200812T140359,68527,4-20200812140359956,20200812T140359,20220812T140359,7,Sfilab07,2204307,4-20200812140359956
BJL6fNPjoW,4-20200812135855462,4,20200812T135855,68526,4-20200812135855461,20200812T135855,20220812T135855,7,Sfilab07,2032504,4-20200812135855462
BJL6fNPjoW,4-20200812135353440,4,20200812T135353,68525,4-20200812135353440,20200812T135353,20220812T135353,7,Sfilab07,1929720,4-20200812135353440
BJL6fNPjoW,4-20200812134843455,4,20200812T134843,68524,4-20200812134843454,20200812T134843,20220812T134843,7,Sfilab07,2087833,4-20200812134843455
BJL6fNPjoW,4-20200812134339275,4,20200812T134339,68523,4-20200812134339275,20200812T134339,20220812T134339,7,Sfilab07,1964547,4-20200812134339275
BJL6fNPjoW,4-20200812133830912,4,20200812T133830,68522,4-20200812133830912,20200812T133830,20220812T133830,7,Sfilab07,1980449,4-20200812133830912
BJL6fNPjoW,4-20200812133327904,4,20200812T133327,68521,4-20200812133327904,20200812T133327,20220812T133327,7,Sfilab07,1605094,4-20200812133327904
BJL6fNPjoW,4-20200812132825736,4,20200812T132825,68520,4-20200812132825736,20200812T132825,20220812T132825,7,Sfilab07,2248850,4-20200812132825736
BJL6fNPjoW,4-20200812132318387,4,20200812T132318,68519,4-20200812132318386,20200812T132318,20220812T132318,7,Sfilab07,2002779,4-20200812132318387
BJL6fNPjoW,4-20200812131813878,4,20200812T131813,68518,4-20200812131813878,20200812T131813,20220812T131813,7,Sfilab07,2171720,4-20200812131813878
BJL6fNPjoW,4-20200812131305197,4,20200812T131305,68517,4-20200812131305197,20200812T131305,20220812T131305,7,Sfilab07,1905612,4-20200812131305197
BJL6fNPjoW,4-20200812130803021,4,20200812T130803,68516,4-20200812130803021,20200812T130803,20220812T130803,7,Sfilab07,2054647,4-20200812130803021
BJL6fNPjoW,4-20200812130255359,4,20200812T130255,68515,4-20200812130255359,20200812T130255,20220812T130255,7,Sfilab07,1820203,4-20200812130255359
BJL6fNPjoW,4-20200812125746656,4,20200812T125746,68514,4-20200812125746656,20200812T125746,20220812T125746,7,Sfilab07,1907869,4-20200812125746656
BJL6fNPjoW,4-20200812125243490,4,20200812T125243,68513,4-20200812125243490,20200812T125243,20220812T125243,7,Sfilab07,1804378,4-20200812125243490
BJL6fNPjoW,4-20200812124737298,4,20200812T124737,68512,4-20200812124737298,20200812T124737,20220812T124737,7,Sfilab07,1809602,4-20200812124737298
BJL6fNPjoW,4-20200812124232818,4,20200812T124232,68511,4-20200812124232817,20200812T124232,20220812T124232,7,Sfilab07,1816642,4-20200812124232818
BJL6fNPjoW,4-20200812123728323,4,20200812T123728,68510,4-20200812123728322,20200812T123728,20220812T123728,7,Sfilab07,1572235,4-20200812123728323
BJL6fNPjoW,4-20200812123219757,4,20200812T123219,68509,4-20200812123219757,20200812T123219,20220812T123219,7,Sfilab07,1856199,4-20200812123219757
BJL6fNPjoW,4-20200812122716290,4,20200812T122716,68508,4-20200812122716290,20200812T122716,20220812T122716,7,Sfilab07,1623825,4-20200812122716290
BJL6fNPjoW,4-20200812122214285,4,20200812T122214,68507,4-20200812122214284,20200812T122214,20220812T122214,7,Sfilab07,1699218,4-20200812122214285
BJL6fNPjoW,4-20200812121711773,4,20200812T121711,68506,4-20200812121711773,20200812T121711,20220812T121711,7,Sfilab07,1640375,4-20200812121711773
BJL6fNPjoW,4-20200812121203041,4,20200812T121203,68505,4-20200812121203041,20200812T121203,20220812T121203,6,Sfilab07,895560,4-20200812121203041
BJL6fNPjoW,4-20200812120656862,4,20200812T120656,68504,4-20200812120656862,20200812T120656,20220812T120656,6,Sfilab07,737654,4-20200812120656862
BJL6fNPjoW,4-20200812120155686,4,20200812T120155,68503,4-20200812120155685,20200812T120155,20220812T120155,7,Sfilab07,1566881,4-20200812120155686
BJL6fNPjoW,4-20200812115655239,4,20200812T115655,68502,4-20200812115655239,20200812T115655,20220812T115655,7,Sfilab07,1872412,4-20200812115655239
BJL6fNPjoW,4-20200812115148229,4,20200812T115148,68501,4-20200812115148229,20200812T115148,20220812T115148,7,Sfilab07,1459432,4-20200812115148229
BJL6fNPjoW,4-20200812114645722,4,20200812T114645,68500,4-20200812114645722,20200812T114645,20220812T114645,6,Sfilab07,980809,4-20200812114645722
BJL6fNPjoW,4-20200812114140971,4,20200812T114140,68499,4-20200812114140971,20200812T114140,20220812T114140,6,Sfilab07,621360,4-20200812114140971
BJL6fNPjoW,4-20200812113632791,4,20200812T113632,68498,4-20200812113632791,20200812T113632,20220812T113632,7,Sfilab07,1461080,4-20200812113632791
BJL6fNPjoW,4-20200812113133195,4,20200812T113133,68497,4-20200812113133194,20200812T113133,20220812T113133,7,Sfilab07,1696571,4-20200812113133195
BJL6fNPjoW,4-20200812112624185,4,20200812T112624,68496,4-20200812112624185,20200812T112624,20220812T112624,7,Sfilab07,1229205,4-20200812112624185
BJL6fNPjoW,4-20200812112117256,4,20200812T112117,68495,4-20200812112117255,20200812T112117,20220812T112117,6,Sfilab07,486404,4-20200812112117256
BJL6fNPjoW,4-20200812111613077,4,20200812T111613,68494,4-20200812111613076,20200812T111613,20220812T111613,6,Sfilab07,792576,4-20200812111613077
BJL6fNPjoW,4-20200812111109659,4,20200812T111109,68493,4-20200812111109659,20200812T111109,20220812T111109,7,Sfilab07,1765163,4-20200812111109659
BJL6fNPjoW,4-20200812110604662,4,20200812T110604,68492,4-20200812110604662,20200812T110604,20220812T110604,7,Sfilab07,1352275,4-20200812110604662
BJL6fNPjoW,4-20200812110057142,4,20200812T110057,68491,4-20200812110057142,20200812T110057,20220812T110057,7,Sfilab07,1043251,4-20200812110057142
BJL6fNPjoW,4-20200812105548360,4,20200812T105548,68490,4-20200812105548360,20200812T105548,20220812T105548,6,Sfilab07,484487,4-20200812105548360
BJL6fNPjoW,4-20200812105044183,4,20200812T105044,68489,4-20200812105044183,20200812T105044,20220812T105044,7,Sfilab07,1609476,4-20200812105044183
BJL6fNPjoW,4-20200812104544616,4,20200812T104544,68488,4-20200812104544616,20200812T104544,20220812T104544,6,Sfilab07,750288,4-20200812104544616
BJL6fNPjoW,4-20200812104040831,4,20200812T104040,68487,4-20200812104040830,20200812T104040,20220812T104040,6,Sfilab07,404232,4-20200812104040831
BJL6fNPjoW,4-20200812103533652,4,20200812T103533,68486,4-20200812103533652,20200812T103533,20220812T103533,6,Sfilab07,907401,4-20200812103533652
BJL6fNPjoW,4-20200812103032472,4,20200812T103032,68485,4-20200812103032472,20200812T103032,20220812T103032,6,Sfilab07,510262,4-20200812103032472
BJL6fNPjoW,4-20200812102525292,4,20200812T102525,68484,4-20200812102525292,20200812T102525,20220812T102525,6,Sfilab07,580504,4-20200812102525292
BJL6fNPjoW,4-20200812102016110,4,20200812T102016,68483,4-20200812102016109,20200812T102016,20220812T102016,7,Sfilab07,1034038,4-20200812102016110
BJL6fNPjoW,4-20200812101510563,4,20200812T101510,68482,4-20200812101510563,20200812T101510,20220812T101510,7,Sfilab07,1198872,4-20200812101510563
BJL6fNPjoW,4-20200812101006750,4,20200812T101006,68481,4-20200812101006750,20200812T101006,20220812T101006,6,Sfilab07,886304,4-20200812101006750
BJL6fNPjoW,4-20200812100503572,4,20200812T100503,68480,4-20200812100503572,20200812T100503,20220812T100503,6,Sfilab07,886730,4-20200812100503572
BJL6fNPjoW,4-20200812100003396,4,20200812T100003,68479,4-20200812100003396,20200812T100003,20220812T100003,6,Sfilab07,787184,4-20200812100003396
BJL6fNPjoW,4-20200812095457215,4,20200812T095457,68478,4-20200812095457215,20200812T095457,20220812T095457,7,Sfilab07,1654294,4-20200812095457215
BJL6fNPjoW,4-20200812094953037,4,20200812T094953,68477,4-20200812094953037,20200812T094953,20220812T094953,7,Sfilab07,1245273,4-20200812094953037
BJL6fNPjoW,4-20200812094452867,4,20200812T094452,68476,4-20200812094452867,20200812T094452,20220812T094452,7,Sfilab07,1239413,4-20200812094452867
BJL6fNPjoW,4-20200812093947502,4,20200812T093947,68475,4-20200812093947502,20200812T093947,20220812T093947,7,Sfilab07,1425225,4-20200812093947502
BJL6fNPjoW,4-20200812093446512,4,20200812T093446,68474,4-20200812093446511,20200812T093446,20220812T093446,7,Sfilab07,1429571,4-20200812093446512
BJL6fNPjoW,4-20200812092937323,4,20200812T092937,68473,4-20200812092937322,20200812T092937,20220812T092937,7,Sfilab07,1331161,4-20200812092937323
BJL6fNPjoW,4-20200812092437976,4,20200812T092437,68472,4-20200812092437976,20200812T092437,20220812T092437,7,Sfilab07,2406282,4-20200812092437976
BJL6fNPjoW,4-20200812091930964,4,20200812T091930,68471,4-20200812091930963,20200812T091930,20220812T091930,7,Sfilab07,1355130,4-20200812091930964
BJL6fNPjoW,4-20200812091427786,4,20200812T091427,68470,4-20200812091427786,20200812T091427,20220812T091427,7,Sfilab07,3720472,4-20200812091427786
BJL6fNPjoW,4-20200812090923607,4,20200812T090923,68469,4-20200812090923607,20200812T090923,20220812T090923,7,Sfilab07,3780954,4-20200812090923607
BJL6fNPjoW,4-20200812090416427,4,20200812T090416,68468,4-20200812090416427,20200812T090416,20220812T090416,7,Sfilab07,4611001,4-20200812090416427
BJL6fNPjoW,4-20200812085915249,4,20200812T085915,68467,4-20200812085915249,20200812T085915,20220812T085915,7,Sfilab07,3612280,4-20200812085915249
BJL6fNPjoW,4-20200812085413071,4,20200812T085413,68466,4-20200812085413070,20200812T085413,20220812T085413,7,Sfilab07,4029310,4-20200812085413071
BJL6fNPjoW,4-20200812084912897,4,20200812T084912,68465,4-20200812084912897,20200812T084912,20220812T084912,7,Sfilab07,3882771,4-20200812084912897
BJL6fNPjoW,4-20200812084405557,4,20200812T084405,68464,4-20200812084405557,20200812T084405,20220812T084405,7,Sfilab07,3261016,4-20200812084405557
BJL6fNPjoW,4-20200812083858540,4,20200812T083858,68463,4-20200812083858540,20200812T083858,20220812T083858,7,Sfilab07,1900843,4-20200812083858540
BJL6fNPjoW,4-20200812083355044,4,20200812T083355,68462,4-20200812083355043,20200812T083355,20220812T083355,7,Sfilab07,2452930,4-20200812083355044
BJL6fNPjoW,4-20200812082847000,4,20200812T082846,68461,4-20200812082846999,20200812T082846,20220812T082846,7,Sfilab07,2106372,4-20200812082847000
BJL6fNPjoW,4-20200812082337991,4,20200812T082337,68460,4-20200812082337991,20200812T082337,20220812T082337,7,Sfilab07,1965321,4-20200812082337991
BJL6fNPjoW,4-20200812081834817,4,20200812T081834,68459,4-20200812081834816,20200812T081834,20220812T081834,7,Sfilab07,1266724,4-20200812081834817
BJL6fNPjoW,4-20200812081330644,4,20200812T081330,68458,4-20200812081330643,20200812T081330,20220812T081330,7,Sfilab07,1975577,4-20200812081330644
BJL6fNPjoW,4-20200812080824964,4,20200812T080824,68457,4-20200812080824964,20200812T080824,20220812T080824,7,Sfilab07,2099844,4-20200812080824964
BJL6fNPjoW,4-20200812080320456,4,20200812T080320,68456,4-20200812080320456,20200812T080320,20220812T080320,7,Sfilab07,1750109,4-20200812080320456
BJL6fNPjoW,4-20200812075822874,4,20200812T075822,68455,4-20200812075822874,20200812T075822,20220812T075822,7,Sfilab07,2256903,4-20200812075822874
BJL6fNPjoW,4-20200812075315429,4,20200812T075315,68454,4-20200812075315428,20200812T075315,20220812T075315,7,Sfilab07,1493953,4-20200812075315429
BJL6fNPjoW,4-20200812074808747,4,20200812T074808,68453,4-20200812074808747,20200812T074808,20220812T074808,7,Sfilab07,2156826,4-20200812074808747
BJL6fNPjoW,4-20200812074303938,4,20200812T074303,68452,4-20200812074303938,20200812T074303,20220812T074303,7,Sfilab07,3272339,4-20200812074303938
BJL6fNPjoW,4-20200812073755387,4,20200812T073755,68451,4-20200812073755387,20200812T073755,20220812T073755,7,Sfilab07,2856564,4-20200812073755387
BJL6fNPjoW,4-20200812073251211,4,20200812T073251,68450,4-20200812073251211,20200812T073251,20220812T073251,7,Sfilab07,3161818,4-20200812073251211
BJL6fNPjoW,4-20200812072746044,4,20200812T072746,68449,4-20200812072746043,20200812T072746,20220812T072746,7,Sfilab07,3020183,4-20200812072746044
BJL6fNPjoW,4-20200812072242380,4,20200812T072242,68448,4-20200812072242380,20200812T072242,20220812T072242,7,Sfilab07,2988741,4-20200812072242380
BJL6fNPjoW,4-20200812071741677,4,20200812T071741,68447,4-20200812071741677,20200812T071741,20220812T071741,7,Sfilab07,2431106,4-20200812071741677
BJL6fNPjoW,4-20200812071232496,4,20200812T071232,68446,4-20200812071232496,20200812T071232,20220812T071232,7,Sfilab07,3207511,4-20200812071232496
BJL6fNPjoW,4-20200812070723315,4,20200812T070723,68445,4-20200812070723315,20200812T070723,20220812T070723,7,Sfilab07,1993598,4-20200812070723315
BJL6fNPjoW,4-20200812070220139,4,20200812T070220,68444,4-20200812070220138,20200812T070220,20220812T070220,7,Sfilab07,2107528,4-20200812070220139
BJL6fNPjoW,4-20200812065711958,4,20200812T065711,68443,4-20200812065711958,20200812T065711,20220812T065711,7,Sfilab07,3621081,4-20200812065711958
BJL6fNPjoW,4-20200812065206791,4,20200812T065206,68442,4-20200812065206790,20200812T065206,20220812T065206,7,Sfilab07,3914387,4-20200812065206791
BJL6fNPjoW,4-20200812064700599,4,20200812T064700,68441,4-20200812064700598,20200812T064700,20220812T064700,7,Sfilab07,3283221,4-20200812064700599
BJL6fNPjoW,4-20200812064155806,4,20200812T064155,68440,4-20200812064155805,20200812T064155,20220812T064155,7,Sfilab07,2249131,4-20200812064155806
