pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
HJGEGVPjoZ,4-20200812162015443,4,20200812T162015,70246,4-20200812162015442,20200812T162015,20220812T162015,6,Sfilab06,203.97,4-20200812162015443
HJGEGVPjoZ,4-20200812161510263,4,20200812T161510,70245,4-20200812161510262,20200812T161510,20220812T161510,6,Sfilab06,309.20,4-20200812161510263
HJGEGVPjoZ,4-20200812161009752,4,20200812T161009,70244,4-20200812161009751,20200812T161009,20220812T161009,6,Sfilab06,323.42,4-20200812161009752
HJGEGVPjoZ,4-20200812160504741,4,20200812T160504,70243,4-20200812160504741,20200812T160504,20220812T160504,6,Sfilab06,279.44,4-20200812160504741
HJGEGVPjoZ,4-20200812155957736,4,20200812T155957,70242,4-20200812155957736,20200812T155957,20220812T155957,6,Sfilab06,197.21,4-20200812155957736
HJGEGVPjoZ,4-20200812155454560,4,20200812T155454,70241,4-20200812155454559,20200812T155454,20220812T155454,6,Sfilab06,128.64,4-20200812155454560
HJGEGVPjoZ,4-20200812154953384,4,20200812T154953,70240,4-20200812154953384,20200812T154953,20220812T154953,6,Sfilab06,228.24,4-20200812154953384
HJGEGVPjoZ,4-20200812154449205,4,20200812T154449,70239,4-20200812154449205,20200812T154449,20220812T154449,6,Sfilab06,298.94,4-20200812154449205
HJGEGVPjoZ,4-20200812153943027,4,20200812T153943,70238,4-20200812153943027,20200812T153943,20220812T153943,6,Sfilab06,305.74,4-20200812153943027
HJGEGVPjoZ,4-20200812153441851,4,20200812T153441,70237,4-20200812153441850,20200812T153441,20220812T153441,6,Sfilab06,282.60,4-20200812153441851
HJGEGVPjoZ,4-20200812152932671,4,20200812T152932,70236,4-20200812152932671,20200812T152932,20220812T152932,6,Sfilab06,309.20,4-20200812152932671
HJGEGVPjoZ,4-20200812152424161,4,20200812T152424,70235,4-20200812152424161,20200812T152424,20220812T152424,6,Sfilab06,203.97,4-20200812152424161
HJGEGVPjoZ,4-20200812151914308,4,20200812T151914,70234,4-20200812151914307,20200812T151914,20220812T151914,6,Sfilab06,206.28,4-20200812151914308
HJGEGVPjoZ,4-20200812151411131,4,20200812T151411,70233,4-20200812151411131,20200812T151411,20220812T151411,6,Sfilab06,316.23,4-20200812151411131
HJGEGVPjoZ,4-20200812150906631,4,20200812T150906,70232,4-20200812150906630,20200812T150906,20220812T150906,6,Sfilab06,323.42,4-20200812150906631
HJGEGVPjoZ,4-20200812150404621,4,20200812T150404,70231,4-20200812150404621,20200812T150404,20220812T150404,6,Sfilab06,323.42,4-20200812150404621
