pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
BJUSbVPoib,4-20200812202055137,4,20200812T202055,128250,4-20200812202055137,20200812T202055,20220812T202055,5,Sfilab11,22.00,4-20200812202055137
BJUSbVPoib,4-20200812201548961,4,20200812T201548,128249,4-20200812201548961,20200812T201548,20220812T201548,5,Sfilab11,22.00,4-20200812201548961
BJUSbVPoib,4-20200812201045785,4,20200812T201045,128248,4-20200812201045785,20200812T201045,20220812T201045,5,Sfilab11,22.00,4-20200812201045785
BJUSbVPoib,4-20200812200040435,4,20200812T200040,128247,4-20200812200040434,20200812T200040,20220812T200040,5,Sfilab11,22.00,4-20200812200040435
BJUSbVPoib,4-20200812195532259,4,20200812T195532,128246,4-20200812195532259,20200812T195532,20220812T195532,5,Sfilab11,22.00,4-20200812195532259
BJUSbVPoib,4-20200812195032084,4,20200812T195032,128245,4-20200812195032084,20200812T195032,20220812T195032,5,Sfilab11,22.00,4-20200812195032084
BJUSbVPoib,4-20200812194022734,4,20200812T194022,128244,4-20200812194022733,20200812T194022,20220812T194022,5,Sfilab11,21.90,4-20200812194022734
BJUSbVPoib,4-20200812193513555,4,20200812T193513,128243,4-20200812193513554,20200812T193513,20220812T193513,5,Sfilab11,21.90,4-20200812193513555
BJUSbVPoib,4-20200812193011380,4,20200812T193011,128242,4-20200812193011379,20200812T193011,20220812T193011,5,Sfilab11,21.90,4-20200812193011380
BJUSbVPoib,4-20200812192539501,4,20200812T192539,128241,4-20200812192539501,20200812T192539,20220812T192539,5,Sfilab11,21.80,4-20200812192539501
BJUSbVPoib,4-20200812192005029,4,20200812T192005,128240,4-20200812192005029,20200812T192005,20220812T192005,5,Sfilab11,21.80,4-20200812192005029
BJUSbVPoib,4-20200812191501855,4,20200812T191501,128239,4-20200812191501855,20200812T191501,20220812T191501,5,Sfilab11,21.70,4-20200812191501855
BJUSbVPoib,4-20200812191029976,4,20200812T191029,128238,4-20200812191029976,20200812T191029,20220812T191029,5,Sfilab11,21.70,4-20200812191029976
BJUSbVPoib,4-20200812190451507,4,20200812T190451,128237,4-20200812190451507,20200812T190451,20220812T190451,5,Sfilab11,21.60,4-20200812190451507
BJUSbVPoib,4-20200812185949330,4,20200812T185949,128236,4-20200812185949330,20200812T185949,20220812T185949,5,Sfilab11,21.60,4-20200812185949330
BJUSbVPoib,4-20200812185441154,4,20200812T185441,128235,4-20200812185441154,20200812T185441,20220812T185441,5,Sfilab11,21.60,4-20200812185441154
BJUSbVPoib,4-20200812184950261,4,20200812T184950,128234,4-20200812184950260,20200812T184950,20220812T184950,5,Sfilab11,21.50,4-20200812184950261
BJUSbVPoib,4-20200812184513104,4,20200812T184513,128233,4-20200812184513103,20200812T184513,20220812T184513,5,Sfilab11,21.40,4-20200812184513104
BJUSbVPoib,4-20200812183926626,4,20200812T183926,128232,4-20200812183926625,20200812T183926,20220812T183926,5,Sfilab11,21.40,4-20200812183926626
BJUSbVPoib,4-20200812183424450,4,20200812T183424,128231,4-20200812183424450,20200812T183424,20220812T183424,5,Sfilab11,21.30,4-20200812183424450
BJUSbVPoib,4-20200812182919276,4,20200812T182919,128230,4-20200812182919275,20200812T182919,20220812T182919,5,Sfilab11,21.30,4-20200812182919276
BJUSbVPoib,4-20200812182416101,4,20200812T182416,128229,4-20200812182416101,20200812T182416,20220812T182416,5,Sfilab11,21.20,4-20200812182416101
BJUSbVPoib,4-20200812181908927,4,20200812T181908,128228,4-20200812181908927,20200812T181908,20220812T181908,5,Sfilab11,21.10,4-20200812181908927
BJUSbVPoib,4-20200812181407750,4,20200812T181407,128227,4-20200812181407750,20200812T181407,20220812T181407,5,Sfilab11,21.10,4-20200812181407750
BJUSbVPoib,4-20200812180902575,4,20200812T180902,128226,4-20200812180902575,20200812T180902,20220812T180902,5,Sfilab11,21.00,4-20200812180902575
BJUSbVPoib,4-20200812180354402,4,20200812T180354,128225,4-20200812180354402,20200812T180354,20220812T180354,5,Sfilab11,20.90,4-20200812180354402
BJUSbVPoib,4-20200812175849223,4,20200812T175849,128224,4-20200812175849223,20200812T175849,20220812T175849,5,Sfilab11,20.80,4-20200812175849223
BJUSbVPoib,4-20200812175346049,4,20200812T175346,128223,4-20200812175346049,20200812T175346,20220812T175346,5,Sfilab11,20.80,4-20200812175346049
BJUSbVPoib,4-20200812174858160,4,20200812T174858,128222,4-20200812174858160,20200812T174858,20220812T174858,5,Sfilab11,20.70,4-20200812174858160
BJUSbVPoib,4-20200812174341702,4,20200812T174341,128221,4-20200812174341702,20200812T174341,20220812T174341,5,Sfilab11,20.60,4-20200812174341702
BJUSbVPoib,4-20200812173834526,4,20200812T173834,128220,4-20200812173834526,20200812T173834,20220812T173834,5,Sfilab11,20.50,4-20200812173834526
BJUSbVPoib,4-20200812173326352,4,20200812T173326,128219,4-20200812173326351,20200812T173326,20220812T173326,5,Sfilab11,20.40,4-20200812173326352
BJUSbVPoib,4-20200812172821174,4,20200812T172821,128218,4-20200812172821174,20200812T172821,20220812T172821,5,Sfilab11,20.20,4-20200812172821174
BJUSbVPoib,4-20200812172314998,4,20200812T172314,128217,4-20200812172314998,20200812T172314,20220812T172314,5,Sfilab11,20.00,4-20200812172314998
BJUSbVPoib,4-20200812171812825,4,20200812T171812,128216,4-20200812171812825,20200812T171812,20220812T171812,5,Sfilab11,19.80,4-20200812171812825
BJUSbVPoib,4-20200812171311655,4,20200812T171311,128215,4-20200812171311655,20200812T171311,20220812T171311,5,Sfilab11,19.40,4-20200812171311655
BJUSbVPoib,4-20200812170803477,4,20200812T170803,128214,4-20200812170803477,20200812T170803,20220812T170803,5,Sfilab11,18.90,4-20200812170803477
BJUSbVPoib,4-20200812170257302,4,20200812T170257,128213,4-20200812170257302,20200812T170257,20220812T170257,5,Sfilab11,18.60,4-20200812170257302
BJUSbVPoib,4-20200812165748128,4,20200812T165748,128212,4-20200812165748128,20200812T165748,20220812T165748,5,Sfilab11,18.60,4-20200812165748128
BJUSbVPoib,4-20200812165239951,4,20200812T165239,128211,4-20200812165239951,20200812T165239,20220812T165239,5,Sfilab11,18.60,4-20200812165239951
BJUSbVPoib,4-20200812164733771,4,20200812T164733,128210,4-20200812164733771,20200812T164733,20220812T164733,5,Sfilab11,18.60,4-20200812164733771
BJUSbVPoib,4-20200812164230599,4,20200812T164230,128209,4-20200812164230598,20200812T164230,20220812T164230,5,Sfilab11,18.70,4-20200812164230599
BJUSbVPoib,4-20200812163726423,4,20200812T163726,128208,4-20200812163726423,20200812T163726,20220812T163726,5,Sfilab11,18.70,4-20200812163726423
BJUSbVPoib,4-20200812163224246,4,20200812T163224,128207,4-20200812163224246,20200812T163224,20220812T163224,5,Sfilab11,18.60,4-20200812163224246
BJUSbVPoib,4-20200812162717070,4,20200812T162717,128206,4-20200812162717070,20200812T162717,20220812T162717,5,Sfilab11,18.70,4-20200812162717070
BJUSbVPoib,4-20200812162213894,4,20200812T162213,128205,4-20200812162213894,20200812T162213,20220812T162213,5,Sfilab11,18.60,4-20200812162213894
BJUSbVPoib,4-20200812161705716,4,20200812T161705,128204,4-20200812161705716,20200812T161705,20220812T161705,5,Sfilab11,18.70,4-20200812161705716
BJUSbVPoib,4-20200812161204541,4,20200812T161204,128203,4-20200812161204541,20200812T161204,20220812T161204,5,Sfilab11,18.60,4-20200812161204541
BJUSbVPoib,4-20200812160655363,4,20200812T160655,128202,4-20200812160655363,20200812T160655,20220812T160655,5,Sfilab11,18.60,4-20200812160655363
BJUSbVPoib,4-20200812160154188,4,20200812T160154,128201,4-20200812160154188,20200812T160154,20220812T160154,5,Sfilab11,18.60,4-20200812160154188
BJUSbVPoib,4-20200812155648014,4,20200812T155648,128200,4-20200812155648014,20200812T155648,20220812T155648,5,Sfilab11,18.60,4-20200812155648014
BJUSbVPoib,4-20200812155144835,4,20200812T155144,128199,4-20200812155144835,20200812T155144,20220812T155144,5,Sfilab11,18.70,4-20200812155144835
BJUSbVPoib,4-20200812154641661,4,20200812T154641,128198,4-20200812154641661,20200812T154641,20220812T154641,5,Sfilab11,18.60,4-20200812154641661
BJUSbVPoib,4-20200812154134483,4,20200812T154134,128197,4-20200812154134483,20200812T154134,20220812T154134,5,Sfilab11,18.60,4-20200812154134483
BJUSbVPoib,4-20200812153633309,4,20200812T153633,128196,4-20200812153633309,20200812T153633,20220812T153633,5,Sfilab11,18.60,4-20200812153633309
BJUSbVPoib,4-20200812153128131,4,20200812T153128,128195,4-20200812153128131,20200812T153128,20220812T153128,5,Sfilab11,18.70,4-20200812153128131
BJUSbVPoib,4-20200812152619951,4,20200812T152619,128194,4-20200812152619951,20200812T152619,20220812T152619,5,Sfilab11,18.50,4-20200812152619951
BJUSbVPoib,4-20200812152119776,4,20200812T152119,128193,4-20200812152119775,20200812T152119,20220812T152119,5,Sfilab11,18.60,4-20200812152119776
BJUSbVPoib,4-20200812151612597,4,20200812T151612,128192,4-20200812151612596,20200812T151612,20220812T151612,5,Sfilab11,18.70,4-20200812151612597
BJUSbVPoib,4-20200812151104418,4,20200812T151104,128191,4-20200812151104418,20200812T151104,20220812T151104,5,Sfilab11,18.70,4-20200812151104418
BJUSbVPoib,4-20200812150600253,4,20200812T150600,128190,4-20200812150600253,20200812T150600,20220812T150600,5,Sfilab11,18.60,4-20200812150600253
BJUSbVPoib,4-20200812150053066,4,20200812T150053,128189,4-20200812150053065,20200812T150053,20220812T150053,5,Sfilab11,18.70,4-20200812150053066
BJUSbVPoib,4-20200812145051716,4,20200812T145051,128188,4-20200812145051715,20200812T145051,20220812T145051,5,Sfilab11,18.70,4-20200812145051716
BJUSbVPoib,4-20200812144544537,4,20200812T144544,128187,4-20200812144544537,20200812T144544,20220812T144544,5,Sfilab11,18.70,4-20200812144544537
BJUSbVPoib,4-20200812144044364,4,20200812T144044,128186,4-20200812144044363,20200812T144044,20220812T144044,5,Sfilab11,18.70,4-20200812144044364
BJUSbVPoib,4-20200812143540188,4,20200812T143540,128185,4-20200812143540188,20200812T143540,20220812T143540,5,Sfilab11,18.70,4-20200812143540188
BJUSbVPoib,4-20200812143033013,4,20200812T143033,128184,4-20200812143033012,20200812T143033,20220812T143033,5,Sfilab11,18.70,4-20200812143033013
BJUSbVPoib,4-20200812142528837,4,20200812T142528,128183,4-20200812142528837,20200812T142528,20220812T142528,5,Sfilab11,18.80,4-20200812142528837
BJUSbVPoib,4-20200812142026663,4,20200812T142026,128182,4-20200812142026663,20200812T142026,20220812T142026,5,Sfilab11,18.80,4-20200812142026663
BJUSbVPoib,4-20200812141538777,4,20200812T141538,128181,4-20200812141538776,20200812T141538,20220812T141538,5,Sfilab11,18.80,4-20200812141538777
BJUSbVPoib,4-20200812141103618,4,20200812T141103,128180,4-20200812141103618,20200812T141103,20220812T141103,5,Sfilab11,18.70,4-20200812141103618
BJUSbVPoib,4-20200812140541432,4,20200812T140541,128179,4-20200812140541432,20200812T140541,20220812T140541,5,Sfilab11,18.60,4-20200812140541432
BJUSbVPoib,4-20200812140020247,4,20200812T140020,128178,4-20200812140020247,20200812T140020,20220812T140020,5,Sfilab11,18.60,4-20200812140020247
BJUSbVPoib,4-20200812135546087,4,20200812T135546,128177,4-20200812135546087,20200812T135546,20220812T135546,5,Sfilab11,18.60,4-20200812135546087
BJUSbVPoib,4-20200812135112926,4,20200812T135112,128176,4-20200812135112926,20200812T135112,20220812T135112,5,Sfilab11,18.60,4-20200812135112926
BJUSbVPoib,4-20200812134512723,4,20200812T134512,128175,4-20200812134512723,20200812T134512,20220812T134512,5,Sfilab11,18.70,4-20200812134512723
BJUSbVPoib,4-20200812134039563,4,20200812T134039,128174,4-20200812134039563,20200812T134039,20220812T134039,5,Sfilab11,18.70,4-20200812134039563
BJUSbVPoib,4-20200812133451088,4,20200812T133451,128173,4-20200812133451088,20200812T133451,20220812T133451,5,Sfilab11,18.80,4-20200812133451088
BJUSbVPoib,4-20200812132950918,4,20200812T132950,128172,4-20200812132950918,20200812T132950,20220812T132950,5,Sfilab11,18.80,4-20200812132950918
BJUSbVPoib,4-20200812132613066,4,20200812T132613,128171,4-20200812132613066,20200812T132613,20220812T132613,5,Sfilab11,18.80,4-20200812132613066
BJUSbVPoib,4-20200812132135906,4,20200812T132135,128170,4-20200812132135906,20200812T132135,20220812T132135,5,Sfilab11,18.80,4-20200812132135906
BJUSbVPoib,4-20200812131530698,4,20200812T131530,128169,4-20200812131530698,20200812T131530,20220812T131530,5,Sfilab11,18.90,4-20200812131530698
BJUSbVPoib,4-20200812131053538,4,20200812T131053,128168,4-20200812131053537,20200812T131053,20220812T131053,5,Sfilab11,18.90,4-20200812131053538
BJUSbVPoib,4-20200812130452330,4,20200812T130452,128167,4-20200812130452330,20200812T130452,20220812T130452,5,Sfilab11,18.90,4-20200812130452330
BJUSbVPoib,4-20200812130014173,4,20200812T130014,128166,4-20200812130014173,20200812T130014,20220812T130014,5,Sfilab11,18.90,4-20200812130014173
BJUSbVPoib,4-20200812125626044,4,20200812T125626,128165,4-20200812125626044,20200812T125626,20220812T125626,5,Sfilab11,18.90,4-20200812125626044
BJUSbVPoib,4-20200812125109863,4,20200812T125109,128164,4-20200812125109863,20200812T125109,20220812T125109,5,Sfilab11,18.80,4-20200812125109863
BJUSbVPoib,4-20200812124554680,4,20200812T124554,128163,4-20200812124554680,20200812T124554,20220812T124554,5,Sfilab11,18.90,4-20200812124554680
BJUSbVPoib,4-20200812124117521,4,20200812T124117,128162,4-20200812124117521,20200812T124117,20220812T124117,5,Sfilab11,18.90,4-20200812124117521
BJUSbVPoib,4-20200812123555353,4,20200812T123555,128161,4-20200812123555353,20200812T123555,20220812T123555,5,Sfilab11,18.90,4-20200812123555353
BJUSbVPoib,4-20200812123038160,4,20200812T123038,128160,4-20200812123038159,20200812T123038,20220812T123038,5,Sfilab11,19.00,4-20200812123038160
BJUSbVPoib,4-20200812122607013,4,20200812T122607,128159,4-20200812122607013,20200812T122607,20220812T122607,5,Sfilab11,19.00,4-20200812122607013
BJUSbVPoib,4-20200812122045822,4,20200812T122045,128158,4-20200812122045822,20200812T122045,20220812T122045,5,Sfilab11,19.00,4-20200812122045822
BJUSbVPoib,4-20200812121526643,4,20200812T121526,128157,4-20200812121526643,20200812T121526,20220812T121526,5,Sfilab11,18.90,4-20200812121526643
BJUSbVPoib,4-20200812121051487,4,20200812T121051,128156,4-20200812121051487,20200812T121051,20220812T121051,5,Sfilab11,18.80,4-20200812121051487
BJUSbVPoib,4-20200812120534308,4,20200812T120534,128155,4-20200812120534307,20200812T120534,20220812T120534,5,Sfilab11,18.80,4-20200812120534308
BJUSbVPoib,4-20200812120014121,4,20200812T120014,128154,4-20200812120014121,20200812T120014,20220812T120014,5,Sfilab11,19.00,4-20200812120014121
BJUSbVPoib,4-20200812115540966,4,20200812T115540,128153,4-20200812115540965,20200812T115540,20220812T115540,5,Sfilab11,19.10,4-20200812115540966
BJUSbVPoib,4-20200812115017784,4,20200812T115017,128152,4-20200812115017783,20200812T115017,20220812T115017,5,Sfilab11,19.00,4-20200812115017784
BJUSbVPoib,4-20200812114502599,4,20200812T114502,128151,4-20200812114502599,20200812T114502,20220812T114502,5,Sfilab11,19.10,4-20200812114502599
BJUSbVPoib,4-20200812114025452,4,20200812T114025,128150,4-20200812114025451,20200812T114025,20220812T114025,5,Sfilab11,19.10,4-20200812114025452
BJUSbVPoib,4-20200812113504254,4,20200812T113504,128149,4-20200812113504254,20200812T113504,20220812T113504,5,Sfilab11,19.10,4-20200812113504254
BJUSbVPoib,4-20200812112946803,4,20200812T112946,128148,4-20200812112946803,20200812T112946,20220812T112946,5,Sfilab11,19.10,4-20200812112946803
BJUSbVPoib,4-20200812112423621,4,20200812T112423,128147,4-20200812112423621,20200812T112423,20220812T112423,5,Sfilab11,19.20,4-20200812112423621
BJUSbVPoib,4-20200812111901443,4,20200812T111901,128146,4-20200812111901443,20200812T111901,20220812T111901,5,Sfilab11,19.20,4-20200812111901443
BJUSbVPoib,4-20200812111342263,4,20200812T111342,128145,4-20200812111342263,20200812T111342,20220812T111342,5,Sfilab11,19.20,4-20200812111342263
BJUSbVPoib,4-20200812110908369,4,20200812T110908,128144,4-20200812110908369,20200812T110908,20220812T110908,5,Sfilab11,19.10,4-20200812110908369
BJUSbVPoib,4-20200812110306173,4,20200812T110306,128143,4-20200812110306173,20200812T110306,20220812T110306,5,Sfilab11,19.30,4-20200812110306173
BJUSbVPoib,4-20200812105914765,4,20200812T105914,128142,4-20200812105914765,20200812T105914,20220812T105914,5,Sfilab11,19.30,4-20200812105914765
BJUSbVPoib,4-20200812105437605,4,20200812T105437,128141,4-20200812105437604,20200812T105437,20220812T105437,5,Sfilab11,19.30,4-20200812105437605
BJUSbVPoib,4-20200812104916426,4,20200812T104916,128140,4-20200812104916426,20200812T104916,20220812T104916,5,Sfilab11,19.30,4-20200812104916426
BJUSbVPoib,4-20200812104314212,4,20200812T104314,128139,4-20200812104314212,20200812T104314,20220812T104314,5,Sfilab11,19.40,4-20200812104314212
BJUSbVPoib,4-20200812103836053,4,20200812T103836,128138,4-20200812103836053,20200812T103836,20220812T103836,5,Sfilab11,19.50,4-20200812103836053
BJUSbVPoib,4-20200812103234844,4,20200812T103234,128137,4-20200812103234844,20200812T103234,20220812T103234,5,Sfilab11,19.70,4-20200812103234844
BJUSbVPoib,4-20200812102711662,4,20200812T102711,128136,4-20200812102711662,20200812T102711,20220812T102711,5,Sfilab11,19.70,4-20200812102711662
BJUSbVPoib,4-20200812102239506,4,20200812T102239,128135,4-20200812102239505,20200812T102239,20220812T102239,5,Sfilab11,19.80,4-20200812102239506
BJUSbVPoib,4-20200812101647294,4,20200812T101647,128134,4-20200812101647294,20200812T101647,20220812T101647,5,Sfilab11,19.90,4-20200812101647294
BJUSbVPoib,4-20200812101138118,4,20200812T101138,128133,4-20200812101138118,20200812T101138,20220812T101138,5,Sfilab11,20.00,4-20200812101138118
BJUSbVPoib,4-20200812100634947,4,20200812T100634,128132,4-20200812100634946,20200812T100634,20220812T100634,5,Sfilab11,20.10,4-20200812100634947
BJUSbVPoib,4-20200812100131779,4,20200812T100131,128131,4-20200812100131778,20200812T100131,20220812T100131,5,Sfilab11,20.20,4-20200812100131779
BJUSbVPoib,4-20200812095623603,4,20200812T095623,128130,4-20200812095623603,20200812T095623,20220812T095623,5,Sfilab11,20.10,4-20200812095623603
BJUSbVPoib,4-20200812095115441,4,20200812T095115,128129,4-20200812095115441,20200812T095115,20220812T095115,5,Sfilab11,20.20,4-20200812095115441
BJUSbVPoib,4-20200812094607257,4,20200812T094607,128128,4-20200812094607257,20200812T094607,20220812T094607,5,Sfilab11,20.20,4-20200812094607257
BJUSbVPoib,4-20200812094058083,4,20200812T094058,128127,4-20200812094058083,20200812T094058,20220812T094058,5,Sfilab11,20.20,4-20200812094058083
BJUSbVPoib,4-20200812093549908,4,20200812T093549,128126,4-20200812093549908,20200812T093549,20220812T093549,5,Sfilab11,20.20,4-20200812093549908
BJUSbVPoib,4-20200812093044730,4,20200812T093044,128125,4-20200812093044730,20200812T093044,20220812T093044,5,Sfilab11,20.30,4-20200812093044730
BJUSbVPoib,4-20200812092540568,4,20200812T092540,128124,4-20200812092540568,20200812T092540,20220812T092540,5,Sfilab11,20.50,4-20200812092540568
BJUSbVPoib,4-20200812092040382,4,20200812T092040,128123,4-20200812092040381,20200812T092040,20220812T092040,5,Sfilab11,20.50,4-20200812092040382
BJUSbVPoib,4-20200812091534209,4,20200812T091534,128122,4-20200812091534209,20200812T091534,20220812T091534,5,Sfilab11,20.50,4-20200812091534209
BJUSbVPoib,4-20200812091030030,4,20200812T091030,128121,4-20200812091030030,20200812T091030,20220812T091030,5,Sfilab11,20.40,4-20200812091030030
BJUSbVPoib,4-20200812090522855,4,20200812T090522,128120,4-20200812090522854,20200812T090522,20220812T090522,5,Sfilab11,20.50,4-20200812090522855
BJUSbVPoib,4-20200812090015685,4,20200812T090015,128119,4-20200812090015684,20200812T090015,20220812T090015,5,Sfilab11,20.50,4-20200812090015685
BJUSbVPoib,4-20200812085515511,4,20200812T085515,128118,4-20200812085515511,20200812T085515,20220812T085515,5,Sfilab11,20.50,4-20200812085515511
BJUSbVPoib,4-20200812085006342,4,20200812T085006,128117,4-20200812085006341,20200812T085006,20220812T085006,5,Sfilab11,20.50,4-20200812085006342
BJUSbVPoib,4-20200812084500152,4,20200812T084500,128116,4-20200812084500151,20200812T084500,20220812T084500,5,Sfilab11,20.40,4-20200812084500152
BJUSbVPoib,4-20200812083957977,4,20200812T083957,128115,4-20200812083957977,20200812T083957,20220812T083957,5,Sfilab11,20.40,4-20200812083957977
BJUSbVPoib,4-20200812083449802,4,20200812T083449,128114,4-20200812083449801,20200812T083449,20220812T083449,5,Sfilab11,20.30,4-20200812083449802
BJUSbVPoib,4-20200812082944641,4,20200812T082944,128113,4-20200812082944641,20200812T082944,20220812T082944,5,Sfilab11,20.30,4-20200812082944641
BJUSbVPoib,4-20200812082441450,4,20200812T082441,128112,4-20200812082441449,20200812T082441,20220812T082441,5,Sfilab11,20.30,4-20200812082441450
BJUSbVPoib,4-20200812081937278,4,20200812T081937,128111,4-20200812081937277,20200812T081937,20220812T081937,5,Sfilab11,20.40,4-20200812081937278
BJUSbVPoib,4-20200812081437102,4,20200812T081437,128110,4-20200812081437102,20200812T081437,20220812T081437,5,Sfilab11,20.40,4-20200812081437102
BJUSbVPoib,4-20200812080936929,4,20200812T080936,128109,4-20200812080936928,20200812T080936,20220812T080936,5,Sfilab11,20.40,4-20200812080936929
BJUSbVPoib,4-20200812080427753,4,20200812T080427,128108,4-20200812080427753,20200812T080427,20220812T080427,5,Sfilab11,20.50,4-20200812080427753
BJUSbVPoib,4-20200812075923580,4,20200812T075923,128107,4-20200812075923579,20200812T075923,20220812T075923,5,Sfilab11,20.50,4-20200812075923580
BJUSbVPoib,4-20200812075419413,4,20200812T075419,128106,4-20200812075419413,20200812T075419,20220812T075419,5,Sfilab11,20.40,4-20200812075419413
BJUSbVPoib,4-20200812074917229,4,20200812T074917,128105,4-20200812074917229,20200812T074917,20220812T074917,5,Sfilab11,20.40,4-20200812074917229
BJUSbVPoib,4-20200812074417054,4,20200812T074417,128104,4-20200812074417054,20200812T074417,20220812T074417,5,Sfilab11,20.50,4-20200812074417054
