pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
SkLYfEDooW,4-20200812205205709,4,20200812T205205,71640,4-20200812205205709,20200812T205205,20220812T205205,4,Sfilab16,7.74,4-20200812205205709
SkLYfEDooW,4-20200812204644520,4,20200812T204644,71639,4-20200812204644520,20200812T204644,20220812T204644,4,Sfilab16,5.22,4-20200812204644520
SkLYfEDooW,4-20200812204124338,4,20200812T204124,71638,4-20200812204124338,20200812T204124,20220812T204124,4,Sfilab16,4.22,4-20200812204124338
SkLYfEDooW,4-20200812203651172,4,20200812T203651,71637,4-20200812203651172,20200812T203651,20220812T203651,4,Sfilab16,2.66,4-20200812203651172
SkLYfEDooW,4-20200812203130987,4,20200812T203130,71636,4-20200812203130986,20200812T203130,20220812T203130,4,Sfilab16,1.64,4-20200812203130987
SkLYfEDooW,4-20200812202614078,4,20200812T202614,71635,4-20200812202614077,20200812T202614,20220812T202614,4,Sfilab16,1.13,4-20200812202614078
SkLYfEDooW,4-20200812202137651,4,20200812T202137,71634,4-20200812202137651,20200812T202137,20220812T202137,4,Sfilab16,1.02,4-20200812202137651
SkLYfEDooW,4-20200812201607725,4,20200812T201607,71633,4-20200812201607725,20200812T201607,20220812T201607,4,Sfilab16,1.02,4-20200812201607725
SkLYfEDooW,4-20200812201125285,4,20200812T201125,71632,4-20200812201125285,20200812T201125,20220812T201125,4,Sfilab16,1.03,4-20200812201125285
SkLYfEDooW,4-20200812200558369,4,20200812T200558,71631,4-20200812200558369,20200812T200558,20220812T200558,4,Sfilab16,1.02,4-20200812200558369
SkLYfEDooW,4-20200812200115929,4,20200812T200115,71630,4-20200812200115928,20200812T200115,20220812T200115,4,Sfilab16,1.02,4-20200812200115929
SkLYfEDooW,4-20200812195552013,4,20200812T195552,71629,4-20200812195552013,20200812T195552,20220812T195552,4,Sfilab16,1.02,4-20200812195552013
SkLYfEDooW,4-20200812195110573,4,20200812T195110,71628,4-20200812195110573,20200812T195110,20220812T195110,4,Sfilab16,1.03,4-20200812195110573
SkLYfEDooW,4-20200812194542657,4,20200812T194542,71627,4-20200812194542657,20200812T194542,20220812T194542,4,Sfilab16,1.03,4-20200812194542657
SkLYfEDooW,4-20200812194147247,4,20200812T194147,71626,4-20200812194147246,20200812T194147,20220812T194147,4,Sfilab16,1.02,4-20200812194147247
SkLYfEDooW,4-20200812193618329,4,20200812T193618,71625,4-20200812193618329,20200812T193618,20220812T193618,4,Sfilab16,1.02,4-20200812193618329
SkLYfEDooW,4-20200812193135886,4,20200812T193135,71624,4-20200812193135886,20200812T193135,20220812T193135,4,Sfilab16,1.02,4-20200812193135886
SkLYfEDooW,4-20200812192608970,4,20200812T192608,71623,4-20200812192608969,20200812T192608,20220812T192608,4,Sfilab16,1.01,4-20200812192608970
SkLYfEDooW,4-20200812192129531,4,20200812T192129,71622,4-20200812192129531,20200812T192129,20220812T192129,4,Sfilab16,1.03,4-20200812192129531
SkLYfEDooW,4-20200812191602614,4,20200812T191602,71621,4-20200812191602613,20200812T191602,20220812T191602,4,Sfilab16,1.02,4-20200812191602614
SkLYfEDooW,4-20200812191117179,4,20200812T191117,71620,4-20200812191117179,20200812T191117,20220812T191117,4,Sfilab16,1.02,4-20200812191117179
SkLYfEDooW,4-20200812190552256,4,20200812T190552,71619,4-20200812190552256,20200812T190552,20220812T190552,4,Sfilab16,1.01,4-20200812190552256
SkLYfEDooW,4-20200812190108816,4,20200812T190108,71618,4-20200812190108816,20200812T190108,20220812T190108,4,Sfilab16,1.03,4-20200812190108816
SkLYfEDooW,4-20200812185540900,4,20200812T185540,71617,4-20200812185540899,20200812T185540,20220812T185540,4,Sfilab16,1.02,4-20200812185540900
SkLYfEDooW,4-20200812185108468,4,20200812T185108,71616,4-20200812185108467,20200812T185108,20220812T185108,4,Sfilab16,1.02,4-20200812185108468
SkLYfEDooW,4-20200812184549280,4,20200812T184549,71615,4-20200812184549280,20200812T184549,20220812T184549,4,Sfilab16,1.01,4-20200812184549280
SkLYfEDooW,4-20200812184029368,4,20200812T184029,71614,4-20200812184029368,20200812T184029,20220812T184029,4,Sfilab16,1.02,4-20200812184029368
SkLYfEDooW,4-20200812183551932,4,20200812T183551,71613,4-20200812183551932,20200812T183551,20220812T183551,4,Sfilab16,1.03,4-20200812183551932
SkLYfEDooW,4-20200812183024014,4,20200812T183024,71612,4-20200812183024013,20200812T183024,20220812T183024,4,Sfilab16,1.03,4-20200812183024014
SkLYfEDooW,4-20200812182453545,4,20200812T182453,71611,4-20200812182453544,20200812T182453,20220812T182453,4,Sfilab16,1.02,4-20200812182453545
SkLYfEDooW,4-20200812182011655,4,20200812T182011,71610,4-20200812182011655,20200812T182011,20220812T182011,4,Sfilab16,1.02,4-20200812182011655
SkLYfEDooW,4-20200812181530218,4,20200812T181530,71609,4-20200812181530217,20200812T181530,20220812T181530,4,Sfilab16,1.02,4-20200812181530218
SkLYfEDooW,4-20200812181011034,4,20200812T181011,71608,4-20200812181011034,20200812T181011,20220812T181011,4,Sfilab16,1.02,4-20200812181011034
SkLYfEDooW,4-20200812180407815,4,20200812T180407,71607,4-20200812180407815,20200812T180407,20220812T180407,4,Sfilab16,1.03,4-20200812180407815
SkLYfEDooW,4-20200812180018685,4,20200812T180018,71606,4-20200812180018685,20200812T180018,20220812T180018,4,Sfilab16,1.02,4-20200812180018685
SkLYfEDooW,4-20200812175416473,4,20200812T175416,71605,4-20200812175416473,20200812T175416,20220812T175416,4,Sfilab16,1.02,4-20200812175416473
SkLYfEDooW,4-20200812174857288,4,20200812T174857,71604,4-20200812174857288,20200812T174857,20220812T174857,4,Sfilab16,1.02,4-20200812174857288
SkLYfEDooW,4-20200812174426131,4,20200812T174426,71603,4-20200812174426130,20200812T174426,20220812T174426,4,Sfilab16,1.03,4-20200812174426131
SkLYfEDooW,4-20200812173838198,4,20200812T173838,71602,4-20200812173838198,20200812T173838,20220812T173838,4,Sfilab16,1.03,4-20200812173838198
SkLYfEDooW,4-20200812173333020,4,20200812T173333,71601,4-20200812173333019,20200812T173333,20220812T173333,4,Sfilab16,1.03,4-20200812173333020
SkLYfEDooW,4-20200812172829843,4,20200812T172829,71600,4-20200812172829843,20200812T172829,20220812T172829,4,Sfilab16,1.03,4-20200812172829843
SkLYfEDooW,4-20200812172324664,4,20200812T172324,71599,4-20200812172324664,20200812T172324,20220812T172324,4,Sfilab16,1.03,4-20200812172324664
SkLYfEDooW,4-20200812171815484,4,20200812T171815,71598,4-20200812171815484,20200812T171815,20220812T171815,4,Sfilab16,1.02,4-20200812171815484
SkLYfEDooW,4-20200812171306307,4,20200812T171306,71597,4-20200812171306307,20200812T171306,20220812T171306,4,Sfilab16,1.05,4-20200812171306307
SkLYfEDooW,4-20200812170805132,4,20200812T170805,71596,4-20200812170805132,20200812T170805,20220812T170805,4,Sfilab16,1.02,4-20200812170805132
SkLYfEDooW,4-20200812170300954,4,20200812T170300,71595,4-20200812170300954,20200812T170300,20220812T170300,4,Sfilab16,1.02,4-20200812170300954
SkLYfEDooW,4-20200812165752774,4,20200812T165752,71594,4-20200812165752774,20200812T165752,20220812T165752,6,Sfilab16,233.43,4-20200812165752774
SkLYfEDooW,4-20200812165251598,4,20200812T165251,71593,4-20200812165251598,20200812T165251,20220812T165251,6,Sfilab16,342.12,4-20200812165251598
SkLYfEDooW,4-20200812164742418,4,20200812T164742,71592,4-20200812164742418,20200812T164742,20220812T164742,6,Sfilab16,342.12,4-20200812164742418
SkLYfEDooW,4-20200812164235239,4,20200812T164235,71591,4-20200812164235239,20200812T164235,20220812T164235,6,Sfilab16,298.94,4-20200812164235239
SkLYfEDooW,4-20200812163735064,4,20200812T163735,71590,4-20200812163735064,20200812T163735,20220812T163735,6,Sfilab16,302.32,4-20200812163735064
SkLYfEDooW,4-20200812163231886,4,20200812T163231,71589,4-20200812163231886,20200812T163231,20220812T163231,6,Sfilab16,249.72,4-20200812163231886
SkLYfEDooW,4-20200812162730711,4,20200812T162730,71588,4-20200812162730711,20200812T162730,20220812T162730,6,Sfilab16,258.29,4-20200812162730711
SkLYfEDooW,4-20200812162224532,4,20200812T162224,71587,4-20200812162224532,20200812T162224,20220812T162224,6,Sfilab16,345.99,4-20200812162224532
SkLYfEDooW,4-20200812161720356,4,20200812T161720,71586,4-20200812161720355,20200812T161720,20220812T161720,6,Sfilab16,270.17,4-20200812161720356
SkLYfEDooW,4-20200812161220182,4,20200812T161220,71585,4-20200812161220182,20200812T161220,20220812T161220,6,Sfilab16,319.80,4-20200812161220182
SkLYfEDooW,4-20200812160720022,4,20200812T160720,71584,4-20200812160720022,20200812T160720,20220812T160720,6,Sfilab16,312.69,4-20200812160720022
SkLYfEDooW,4-20200812160212827,4,20200812T160212,71583,4-20200812160212827,20200812T160212,20220812T160212,6,Sfilab16,312.69,4-20200812160212827
SkLYfEDooW,4-20200812155703649,4,20200812T155703,71582,4-20200812155703649,20200812T155703,20220812T155703,6,Sfilab16,223.17,4-20200812155703649
SkLYfEDooW,4-20200812155201472,4,20200812T155201,71581,4-20200812155201472,20200812T155201,20220812T155201,6,Sfilab16,305.74,4-20200812155201472
SkLYfEDooW,4-20200812154652297,4,20200812T154652,71580,4-20200812154652297,20200812T154652,20220812T154652,6,Sfilab16,236.07,4-20200812154652297
SkLYfEDooW,4-20200812154148116,4,20200812T154148,71579,4-20200812154148116,20200812T154148,20220812T154148,6,Sfilab16,323.42,4-20200812154148116
SkLYfEDooW,4-20200812153644939,4,20200812T153644,71578,4-20200812153644938,20200812T153644,20220812T153644,6,Sfilab16,201.69,4-20200812153644939
SkLYfEDooW,4-20200812153140765,4,20200812T153140,71577,4-20200812153140764,20200812T153140,20220812T153140,6,Sfilab16,330.77,4-20200812153140765
SkLYfEDooW,4-20200812152635586,4,20200812T152635,71576,4-20200812152635586,20200812T152635,20220812T152635,6,Sfilab16,361.90,4-20200812152635586
SkLYfEDooW,4-20200812152134435,4,20200812T152134,71575,4-20200812152134435,20200812T152134,20220812T152134,6,Sfilab16,261.21,4-20200812152134435
SkLYfEDooW,4-20200812151629246,4,20200812T151629,71574,4-20200812151629246,20200812T151629,20220812T151629,6,Sfilab16,349.90,4-20200812151629246
SkLYfEDooW,4-20200812151125064,4,20200812T151125,71573,4-20200812151125064,20200812T151125,20220812T151125,6,Sfilab16,323.42,4-20200812151125064
SkLYfEDooW,4-20200812150624885,4,20200812T150624,71572,4-20200812150624885,20200812T150624,20220812T150624,6,Sfilab16,338.30,4-20200812150624885
SkLYfEDooW,4-20200812150123709,4,20200812T150123,71571,4-20200812150123709,20200812T150123,20220812T150123,6,Sfilab16,327.08,4-20200812150123709
SkLYfEDooW,4-20200812145618530,4,20200812T145618,71570,4-20200812145618530,20200812T145618,20220812T145618,6,Sfilab16,292.29,4-20200812145618530
SkLYfEDooW,4-20200812145115355,4,20200812T145115,71569,4-20200812145115355,20200812T145115,20220812T145115,6,Sfilab16,309.20,4-20200812145115355
SkLYfEDooW,4-20200812144608178,4,20200812T144608,71568,4-20200812144608175,20200812T144608,20220812T144608,6,Sfilab16,273.23,4-20200812144608178
SkLYfEDooW,4-20200812144103999,4,20200812T144103,71567,4-20200812144103998,20200812T144103,20220812T144103,6,Sfilab16,230.82,4-20200812144103999
SkLYfEDooW,4-20200812143600824,4,20200812T143600,71566,4-20200812143600823,20200812T143600,20220812T143600,6,Sfilab16,353.86,4-20200812143600824
SkLYfEDooW,4-20200812143058647,4,20200812T143058,71565,4-20200812143058647,20200812T143058,20220812T143058,6,Sfilab16,233.43,4-20200812143058647
SkLYfEDooW,4-20200812142550468,4,20200812T142550,71564,4-20200812142550468,20200812T142550,20220812T142550,6,Sfilab16,285.80,4-20200812142550468
SkLYfEDooW,4-20200812142050297,4,20200812T142050,71563,4-20200812142050296,20200812T142050,20220812T142050,6,Sfilab16,233.43,4-20200812142050297
SkLYfEDooW,4-20200812141543114,4,20200812T141543,71562,4-20200812141543114,20200812T141543,20220812T141543,6,Sfilab16,270.17,4-20200812141543114
SkLYfEDooW,4-20200812141038936,4,20200812T141038,71561,4-20200812141038935,20200812T141038,20220812T141038,6,Sfilab16,273.23,4-20200812141038936
SkLYfEDooW,4-20200812140532758,4,20200812T140532,71560,4-20200812140532758,20200812T140532,20220812T140532,6,Sfilab16,270.17,4-20200812140532758
SkLYfEDooW,4-20200812140023578,4,20200812T140023,71559,4-20200812140023578,20200812T140023,20220812T140023,6,Sfilab16,345.99,4-20200812140023578
SkLYfEDooW,4-20200812135522403,4,20200812T135522,71558,4-20200812135522403,20200812T135522,20220812T135522,6,Sfilab16,270.17,4-20200812135522403
SkLYfEDooW,4-20200812135014222,4,20200812T135014,71557,4-20200812135014222,20200812T135014,20220812T135014,6,Sfilab16,370.13,4-20200812135014222
SkLYfEDooW,4-20200812134508044,4,20200812T134508,71556,4-20200812134508044,20200812T134508,20220812T134508,6,Sfilab16,238.74,4-20200812134508044
SkLYfEDooW,4-20200812134003867,4,20200812T134003,71555,4-20200812134003866,20200812T134003,20220812T134003,6,Sfilab16,285.80,4-20200812134003867
SkLYfEDooW,4-20200812133500690,4,20200812T133500,71554,4-20200812133500689,20200812T133500,20220812T133500,6,Sfilab16,312.69,4-20200812133500690
SkLYfEDooW,4-20200812132955511,4,20200812T132955,71553,4-20200812132955511,20200812T132955,20220812T132955,6,Sfilab16,345.99,4-20200812132955511
SkLYfEDooW,4-20200812132454337,4,20200812T132454,71552,4-20200812132454336,20200812T132454,20220812T132454,6,Sfilab16,353.86,4-20200812132454337
SkLYfEDooW,4-20200812131949163,4,20200812T131949,71551,4-20200812131949162,20200812T131949,20220812T131949,6,Sfilab16,282.60,4-20200812131949163
SkLYfEDooW,4-20200812131439977,4,20200812T131439,71550,4-20200812131439977,20200812T131439,20220812T131439,6,Sfilab16,264.16,4-20200812131439977
SkLYfEDooW,4-20200812130931798,4,20200812T130931,71549,4-20200812130931798,20200812T130931,20220812T130931,6,Sfilab16,298.94,4-20200812130931798
SkLYfEDooW,4-20200812130422617,4,20200812T130422,71548,4-20200812130422617,20200812T130422,20220812T130422,6,Sfilab16,316.23,4-20200812130422617
SkLYfEDooW,4-20200812125920442,4,20200812T125920,71547,4-20200812125920442,20200812T125920,20220812T125920,6,Sfilab16,230.82,4-20200812125920442
SkLYfEDooW,4-20200812125417267,4,20200812T125417,71546,4-20200812125417267,20200812T125417,20220812T125417,6,Sfilab16,267.15,4-20200812125417267
SkLYfEDooW,4-20200812124916092,4,20200812T124916,71545,4-20200812124916091,20200812T124916,20220812T124916,6,Sfilab16,289.03,4-20200812124916092
SkLYfEDooW,4-20200812124413915,4,20200812T124413,71544,4-20200812124413915,20200812T124413,20220812T124413,6,Sfilab16,270.17,4-20200812124413915
SkLYfEDooW,4-20200812123909747,4,20200812T123909,71543,4-20200812123909747,20200812T123909,20220812T123909,6,Sfilab16,330.77,4-20200812123909747
SkLYfEDooW,4-20200812123409562,4,20200812T123409,71542,4-20200812123409562,20200812T123409,20220812T123409,6,Sfilab16,323.42,4-20200812123409562
SkLYfEDooW,4-20200812122903384,4,20200812T122903,71541,4-20200812122903384,20200812T122903,20220812T122903,6,Sfilab16,319.80,4-20200812122903384
SkLYfEDooW,4-20200812122402211,4,20200812T122402,71540,4-20200812122402211,20200812T122402,20220812T122402,6,Sfilab16,282.60,4-20200812122402211
SkLYfEDooW,4-20200812121859035,4,20200812T121859,71539,4-20200812121859035,20200812T121859,20220812T121859,6,Sfilab16,285.80,4-20200812121859035
SkLYfEDooW,4-20200812121423605,4,20200812T121423,71538,4-20200812121423604,20200812T121423,20220812T121423,6,Sfilab16,264.16,4-20200812121423605
SkLYfEDooW,4-20200812120902415,4,20200812T120902,71537,4-20200812120902415,20200812T120902,20220812T120902,6,Sfilab16,249.72,4-20200812120902415
SkLYfEDooW,4-20200812120428261,4,20200812T120428,71536,4-20200812120428260,20200812T120428,20220812T120428,6,Sfilab16,233.43,4-20200812120428261
SkLYfEDooW,4-20200812115838328,4,20200812T115838,71535,4-20200812115838327,20200812T115838,20220812T115838,6,Sfilab16,166.60,4-20200812115838328
SkLYfEDooW,4-20200812115331149,4,20200812T115331,71534,4-20200812115331149,20200812T115331,20220812T115331,6,Sfilab16,255.40,4-20200812115331149
SkLYfEDooW,4-20200812114829975,4,20200812T114829,71533,4-20200812114829974,20200812T114829,20220812T114829,6,Sfilab16,316.23,4-20200812114829975
SkLYfEDooW,4-20200812114323798,4,20200812T114323,71532,4-20200812114323797,20200812T114323,20220812T114323,6,Sfilab16,292.29,4-20200812114323798
SkLYfEDooW,4-20200812113821620,4,20200812T113821,71531,4-20200812113821620,20200812T113821,20220812T113821,6,Sfilab16,285.80,4-20200812113821620
SkLYfEDooW,4-20200812113315442,4,20200812T113315,71530,4-20200812113315441,20200812T113315,20220812T113315,6,Sfilab16,302.32,4-20200812113315442
SkLYfEDooW,4-20200812112812272,4,20200812T112812,71529,4-20200812112812272,20200812T112812,20220812T112812,6,Sfilab16,345.99,4-20200812112812272
SkLYfEDooW,4-20200812112308089,4,20200812T112308,71528,4-20200812112308088,20200812T112308,20220812T112308,6,Sfilab16,298.94,4-20200812112308089
SkLYfEDooW,4-20200812111803912,4,20200812T111803,71527,4-20200812111803912,20200812T111803,20220812T111803,6,Sfilab16,289.03,4-20200812111803912
SkLYfEDooW,4-20200812111259736,4,20200812T111259,71526,4-20200812111259735,20200812T111259,20220812T111259,6,Sfilab16,330.77,4-20200812111259736
SkLYfEDooW,4-20200812110751556,4,20200812T110751,71525,4-20200812110751556,20200812T110751,20220812T110751,6,Sfilab16,258.29,4-20200812110751556
SkLYfEDooW,4-20200812110242378,4,20200812T110242,71524,4-20200812110242378,20200812T110242,20220812T110242,6,Sfilab16,270.17,4-20200812110242378
SkLYfEDooW,4-20200812105737346,4,20200812T105737,71523,4-20200812105737345,20200812T105737,20220812T105737,6,Sfilab16,225.69,4-20200812105737346
SkLYfEDooW,4-20200812105231022,4,20200812T105231,71522,4-20200812105231022,20200812T105231,20220812T105231,6,Sfilab16,220.67,4-20200812105231022
SkLYfEDooW,4-20200812104721842,4,20200812T104721,71521,4-20200812104721842,20200812T104721,20220812T104721,6,Sfilab16,225.69,4-20200812104721842
SkLYfEDooW,4-20200812104215663,4,20200812T104215,71520,4-20200812104215663,20200812T104215,20220812T104215,6,Sfilab16,267.15,4-20200812104215663
SkLYfEDooW,4-20200812103709487,4,20200812T103709,71519,4-20200812103709487,20200812T103709,20220812T103709,6,Sfilab16,249.72,4-20200812103709487
SkLYfEDooW,4-20200812103204521,4,20200812T103204,71518,4-20200812103204520,20200812T103204,20220812T103204,6,Sfilab16,255.40,4-20200812103204521
SkLYfEDooW,4-20200812102657132,4,20200812T102657,71517,4-20200812102657132,20200812T102657,20220812T102657,6,Sfilab16,261.21,4-20200812102657132
SkLYfEDooW,4-20200812102151953,4,20200812T102151,71516,4-20200812102151953,20200812T102151,20220812T102151,6,Sfilab16,342.12,4-20200812102151953
SkLYfEDooW,4-20200812101642777,4,20200812T101642,71515,4-20200812101642777,20200812T101642,20220812T101642,6,Sfilab16,334.51,4-20200812101642777
SkLYfEDooW,4-20200812101138597,4,20200812T101138,71514,4-20200812101138597,20200812T101138,20220812T101138,6,Sfilab16,276.32,4-20200812101138597
SkLYfEDooW,4-20200812100637421,4,20200812T100637,71513,4-20200812100637421,20200812T100637,20220812T100637,6,Sfilab16,252.55,4-20200812100637421
SkLYfEDooW,4-20200812100130242,4,20200812T100130,71512,4-20200812100130241,20200812T100130,20220812T100130,6,Sfilab16,334.51,4-20200812100130242
SkLYfEDooW,4-20200812095622063,4,20200812T095622,71511,4-20200812095622062,20200812T095622,20220812T095622,6,Sfilab16,382.83,4-20200812095622063
SkLYfEDooW,4-20200812095118887,4,20200812T095118,71510,4-20200812095118887,20200812T095118,20220812T095118,6,Sfilab16,349.90,4-20200812095118887
SkLYfEDooW,4-20200812094613712,4,20200812T094613,71509,4-20200812094613712,20200812T094613,20220812T094613,6,Sfilab16,366.00,4-20200812094613712
SkLYfEDooW,4-20200812094110547,4,20200812T094110,71508,4-20200812094110546,20200812T094110,20220812T094110,6,Sfilab16,230.82,4-20200812094110547
SkLYfEDooW,4-20200812093607360,4,20200812T093607,71507,4-20200812093607359,20200812T093607,20220812T093607,6,Sfilab16,323.42,4-20200812093607360
SkLYfEDooW,4-20200812093102183,4,20200812T093102,71506,4-20200812093102183,20200812T093102,20220812T093102,6,Sfilab16,292.29,4-20200812093102183
SkLYfEDooW,4-20200812092602009,4,20200812T092602,71505,4-20200812092602008,20200812T092602,20220812T092602,6,Sfilab16,309.20,4-20200812092602009
SkLYfEDooW,4-20200812092054828,4,20200812T092054,71504,4-20200812092054828,20200812T092054,20220812T092054,6,Sfilab16,316.23,4-20200812092054828
SkLYfEDooW,4-20200812091554663,4,20200812T091554,71503,4-20200812091554663,20200812T091554,20220812T091554,6,Sfilab16,323.42,4-20200812091554663
SkLYfEDooW,4-20200812091054494,4,20200812T091054,71502,4-20200812091054493,20200812T091054,20220812T091054,6,Sfilab16,213.35,4-20200812091054494
SkLYfEDooW,4-20200812090545299,4,20200812T090545,71501,4-20200812090545299,20200812T090545,20220812T090545,6,Sfilab16,342.12,4-20200812090545299
SkLYfEDooW,4-20200812090038123,4,20200812T090038,71500,4-20200812090038123,20200812T090038,20220812T090038,6,Sfilab16,305.74,4-20200812090038123
SkLYfEDooW,4-20200812085536946,4,20200812T085536,71499,4-20200812085536945,20200812T085536,20220812T085536,6,Sfilab16,230.82,4-20200812085536946
SkLYfEDooW,4-20200812085035771,4,20200812T085035,71498,4-20200812085035771,20200812T085035,20220812T085035,6,Sfilab16,236.07,4-20200812085035771
SkLYfEDooW,4-20200812084533596,4,20200812T084533,71497,4-20200812084533596,20200812T084533,20220812T084533,6,Sfilab16,338.30,4-20200812084533596
SkLYfEDooW,4-20200812084029422,4,20200812T084029,71496,4-20200812084029422,20200812T084029,20220812T084029,6,Sfilab16,453.16,4-20200812084029422
SkLYfEDooW,4-20200812083528246,4,20200812T083528,71495,4-20200812083528246,20200812T083528,20220812T083528,6,Sfilab16,474.00,4-20200812083528246
SkLYfEDooW,4-20200812083022068,4,20200812T083022,71494,4-20200812083022067,20200812T083022,20220812T083022,6,Sfilab16,395.96,4-20200812083022068
SkLYfEDooW,4-20200812082520891,4,20200812T082520,71493,4-20200812082520890,20200812T082520,20220812T082520,6,Sfilab16,453.16,4-20200812082520891
SkLYfEDooW,4-20200812082011720,4,20200812T082011,71492,4-20200812082011720,20200812T082011,20220812T082011,6,Sfilab16,387.16,4-20200812082011720
SkLYfEDooW,4-20200812081503939,4,20200812T081503,71491,4-20200812081503939,20200812T081503,20220812T081503,6,Sfilab16,395.96,4-20200812081503939
SkLYfEDooW,4-20200812080956349,4,20200812T080956,71490,4-20200812080956349,20200812T080956,20220812T080956,6,Sfilab16,267.15,4-20200812080956349
SkLYfEDooW,4-20200812080451171,4,20200812T080451,71489,4-20200812080451171,20200812T080451,20220812T080451,6,Sfilab16,387.16,4-20200812080451171
