pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
rJfwfEPos-,4-20200812232929939,4,20200812T232929,125384,4-20200812232929939,20200812T232929,20220812T232929,5,Sfilab11,42.26,4-20200812232929939
rJfwfEPos-,4-20200812232435769,4,20200812T232435,125383,4-20200812232435769,20200812T232435,20220812T232435,5,Sfilab11,39.07,4-20200812232435769
rJfwfEPos-,4-20200812231913582,4,20200812T231913,125382,4-20200812231913582,20200812T231913,20220812T231913,5,Sfilab11,48.37,4-20200812231913582
rJfwfEPos-,4-20200812231433147,4,20200812T231433,125381,4-20200812231433146,20200812T231433,20220812T231433,5,Sfilab11,59.89,4-20200812231433147
rJfwfEPos-,4-20200812230904243,4,20200812T230904,125380,4-20200812230904242,20200812T230904,20220812T230904,5,Sfilab11,74.99,4-20200812230904243
rJfwfEPos-,4-20200812230424798,4,20200812T230424,125379,4-20200812230424798,20200812T230424,20220812T230424,5,Sfilab11,79.33,4-20200812230424798
rJfwfEPos-,4-20200812225857890,4,20200812T225857,125378,4-20200812225857889,20200812T225857,20220812T225857,5,Sfilab11,75.84,4-20200812225857890
rJfwfEPos-,4-20200812225409450,4,20200812T225409,125377,4-20200812225409450,20200812T225409,20220812T225409,5,Sfilab11,90.78,4-20200812225409450
rJfwfEPos-,4-20200812224841530,4,20200812T224841,125376,4-20200812224841530,20200812T224841,20220812T224841,5,Sfilab11,58.56,4-20200812224841530
rJfwfEPos-,4-20200812224357369,4,20200812T224357,125375,4-20200812224357369,20200812T224357,20220812T224357,5,Sfilab11,72.50,4-20200812224357369
rJfwfEPos-,4-20200812223836182,4,20200812T223836,125374,4-20200812223836182,20200812T223836,20220812T223836,5,Sfilab11,67.01,4-20200812223836182
rJfwfEPos-,4-20200812223346016,4,20200812T223346,125373,4-20200812223346016,20200812T223346,20220812T223346,5,Sfilab11,77.56,4-20200812223346016
rJfwfEPos-,4-20200812222819825,4,20200812T222819,125372,4-20200812222819824,20200812T222819,20220812T222819,6,Sfilab11,370.13,4-20200812222819825
rJfwfEPos-,4-20200812222337665,4,20200812T222337,125371,4-20200812222337665,20200812T222337,20220812T222337,5,Sfilab11,38.20,4-20200812222337665
rJfwfEPos-,4-20200812221819493,4,20200812T221819,125370,4-20200812221819491,20200812T221819,20220812T221819,5,Sfilab11,32.27,4-20200812221819493
rJfwfEPos-,4-20200812221420066,4,20200812T221420,125369,4-20200812221420066,20200812T221420,20220812T221420,5,Sfilab11,30.85,4-20200812221420066
rJfwfEPos-,4-20200812220855154,4,20200812T220855,125368,4-20200812220855154,20200812T220855,20220812T220855,5,Sfilab11,30.16,4-20200812220855154
rJfwfEPos-,4-20200812220410715,4,20200812T220410,125367,4-20200812220410715,20200812T220410,20220812T220410,5,Sfilab11,33.00,4-20200812220410715
rJfwfEPos-,4-20200812215853810,4,20200812T215853,125366,4-20200812215853810,20200812T215853,20220812T215853,5,Sfilab11,47.83,4-20200812215853810
rJfwfEPos-,4-20200812215406646,4,20200812T215406,125365,4-20200812215406646,20200812T215406,20220812T215406,5,Sfilab11,51.17,4-20200812215406646
rJfwfEPos-,4-20200812214848456,4,20200812T214848,125364,4-20200812214848455,20200812T214848,20220812T214848,5,Sfilab11,54.13,4-20200812214848456
rJfwfEPos-,4-20200812214227253,4,20200812T214227,125363,4-20200812214227252,20200812T214227,20220812T214227,5,Sfilab11,65.52,4-20200812214227253
rJfwfEPos-,4-20200812213720063,4,20200812T213720,125362,4-20200812213720063,20200812T213720,20220812T213720,5,Sfilab11,50.03,4-20200812213720063
rJfwfEPos-,4-20200812213219891,4,20200812T213219,125361,4-20200812213219891,20200812T213219,20220812T213219,5,Sfilab11,36.52,4-20200812213219891
rJfwfEPos-,4-20200812212746740,4,20200812T212746,125360,4-20200812212746739,20200812T212746,20220812T212746,5,Sfilab11,19.90,4-20200812212746740
rJfwfEPos-,4-20200812212216266,4,20200812T212216,125359,4-20200812212216266,20200812T212216,20220812T212216,5,Sfilab11,12.84,4-20200812212216266
rJfwfEPos-,4-20200812211706364,4,20200812T211706,125358,4-20200812211706363,20200812T211706,20220812T211706,4,Sfilab11,9.69,4-20200812211706364
rJfwfEPos-,4-20200812211157186,4,20200812T211157,125357,4-20200812211157186,20200812T211157,20220812T211157,4,Sfilab11,6.92,4-20200812211157186
rJfwfEPos-,4-20200812210654009,4,20200812T210654,125356,4-20200812210654009,20200812T210654,20220812T210654,4,Sfilab11,6.39,4-20200812210654009
rJfwfEPos-,4-20200812210247605,4,20200812T210247,125355,4-20200812210247605,20200812T210247,20220812T210247,4,Sfilab11,5.11,4-20200812210247605
rJfwfEPos-,4-20200812205647659,4,20200812T205647,125354,4-20200812205647658,20200812T205647,20220812T205647,4,Sfilab11,4.99,4-20200812205647659
rJfwfEPos-,4-20200812205158217,4,20200812T205158,125353,4-20200812205158217,20200812T205158,20220812T205158,4,Sfilab11,3.73,4-20200812205158217
rJfwfEPos-,4-20200812204721330,4,20200812T204721,125352,4-20200812204721330,20200812T204721,20220812T204721,4,Sfilab11,2.60,4-20200812204721330
rJfwfEPos-,4-20200812204321916,4,20200812T204321,125351,4-20200812204321915,20200812T204321,20220812T204321,4,Sfilab11,2.22,4-20200812204321916
rJfwfEPos-,4-20200812203707975,4,20200812T203707,125350,4-20200812203707975,20200812T203707,20220812T203707,4,Sfilab11,1.47,4-20200812203707975
rJfwfEPos-,4-20200812203233541,4,20200812T203233,125349,4-20200812203233541,20200812T203233,20220812T203233,4,Sfilab11,1.12,4-20200812203233541
rJfwfEPos-,4-20200812202756380,4,20200812T202756,125348,4-20200812202756380,20200812T202756,20220812T202756,4,Sfilab11,1.09,4-20200812202756380
rJfwfEPos-,4-20200812202240199,4,20200812T202240,125347,4-20200812202240199,20200812T202240,20220812T202240,4,Sfilab11,1.11,4-20200812202240199
rJfwfEPos-,4-20200812201804037,4,20200812T201804,125346,4-20200812201804037,20200812T201804,20220812T201804,4,Sfilab11,1.09,4-20200812201804037
rJfwfEPos-,4-20200812201245854,4,20200812T201245,125345,4-20200812201245853,20200812T201245,20220812T201245,4,Sfilab11,1.11,4-20200812201245854
rJfwfEPos-,4-20200812200718940,4,20200812T200718,125344,4-20200812200718940,20200812T200718,20220812T200718,4,Sfilab11,1.09,4-20200812200718940
rJfwfEPos-,4-20200812200240504,4,20200812T200240,125343,4-20200812200240504,20200812T200240,20220812T200240,4,Sfilab11,1.11,4-20200812200240504
rJfwfEPos-,4-20200812195722599,4,20200812T195722,125342,4-20200812195722599,20200812T195722,20220812T195722,4,Sfilab11,1.11,4-20200812195722599
rJfwfEPos-,4-20200812195232154,4,20200812T195232,125341,4-20200812195232153,20200812T195232,20220812T195232,4,Sfilab11,1.11,4-20200812195232154
rJfwfEPos-,4-20200812194705242,4,20200812T194705,125340,4-20200812194705242,20200812T194705,20220812T194705,4,Sfilab11,1.09,4-20200812194705242
rJfwfEPos-,4-20200812194222804,4,20200812T194222,125339,4-20200812194222802,20200812T194222,20220812T194222,4,Sfilab11,1.09,4-20200812194222804
rJfwfEPos-,4-20200812193658616,4,20200812T193658,125338,4-20200812193658615,20200812T193658,20220812T193658,4,Sfilab11,1.11,4-20200812193658616
rJfwfEPos-,4-20200812193226457,4,20200812T193226,125337,4-20200812193226457,20200812T193226,20220812T193226,4,Sfilab11,1.11,4-20200812193226457
rJfwfEPos-,4-20200812192709553,4,20200812T192709,125336,4-20200812192709553,20200812T192709,20220812T192709,4,Sfilab11,1.11,4-20200812192709553
rJfwfEPos-,4-20200812192150091,4,20200812T192150,125335,4-20200812192150090,20200812T192150,20220812T192150,4,Sfilab11,1.11,4-20200812192150091
rJfwfEPos-,4-20200812191716932,4,20200812T191716,125334,4-20200812191716932,20200812T191716,20220812T191716,4,Sfilab11,1.12,4-20200812191716932
rJfwfEPos-,4-20200812191200027,4,20200812T191200,125333,4-20200812191200027,20200812T191200,20220812T191200,4,Sfilab11,1.11,4-20200812191200027
rJfwfEPos-,4-20200812190636565,4,20200812T190636,125332,4-20200812190636565,20200812T190636,20220812T190636,4,Sfilab11,1.09,4-20200812190636565
rJfwfEPos-,4-20200812190204407,4,20200812T190204,125331,4-20200812190204407,20200812T190204,20220812T190204,4,Sfilab11,1.12,4-20200812190204407
rJfwfEPos-,4-20200812185641221,4,20200812T185641,125330,4-20200812185641221,20200812T185641,20220812T185641,4,Sfilab11,1.11,4-20200812185641221
rJfwfEPos-,4-20200812185120314,4,20200812T185120,125329,4-20200812185120313,20200812T185120,20220812T185120,4,Sfilab11,1.11,4-20200812185120314
rJfwfEPos-,4-20200812184643154,4,20200812T184643,125328,4-20200812184643154,20200812T184643,20220812T184643,4,Sfilab11,1.09,4-20200812184643154
rJfwfEPos-,4-20200812184126695,4,20200812T184126,125327,4-20200812184126695,20200812T184126,20220812T184126,4,Sfilab11,1.09,4-20200812184126695
rJfwfEPos-,4-20200812183609512,4,20200812T183609,125326,4-20200812183609512,20200812T183609,20220812T183609,4,Sfilab11,1.11,4-20200812183609512
rJfwfEPos-,4-20200812183134355,4,20200812T183134,125325,4-20200812183134354,20200812T183134,20220812T183134,4,Sfilab11,1.11,4-20200812183134355
rJfwfEPos-,4-20200812182616171,4,20200812T182616,125324,4-20200812182616170,20200812T182616,20220812T182616,4,Sfilab11,1.12,4-20200812182616171
rJfwfEPos-,4-20200812182053989,4,20200812T182053,125323,4-20200812182053989,20200812T182053,20220812T182053,4,Sfilab11,1.12,4-20200812182053989
rJfwfEPos-,4-20200812181622828,4,20200812T181622,125322,4-20200812181622828,20200812T181622,20220812T181622,4,Sfilab11,1.11,4-20200812181622828
rJfwfEPos-,4-20200812181102644,4,20200812T181102,125321,4-20200812181102644,20200812T181102,20220812T181102,4,Sfilab11,1.11,4-20200812181102644
rJfwfEPos-,4-20200812180539459,4,20200812T180539,125320,4-20200812180539458,20200812T180539,20220812T180539,4,Sfilab11,1.11,4-20200812180539459
rJfwfEPos-,4-20200812180104300,4,20200812T180104,125319,4-20200812180104299,20200812T180104,20220812T180104,4,Sfilab11,1.11,4-20200812180104300
rJfwfEPos-,4-20200812175546118,4,20200812T175546,125318,4-20200812175546118,20200812T175546,20220812T175546,4,Sfilab11,1.11,4-20200812175546118
rJfwfEPos-,4-20200812175028212,4,20200812T175028,125317,4-20200812175028212,20200812T175028,20220812T175028,4,Sfilab11,1.09,4-20200812175028212
rJfwfEPos-,4-20200812174556779,4,20200812T174556,125316,4-20200812174556779,20200812T174556,20220812T174556,4,Sfilab11,1.09,4-20200812174556779
rJfwfEPos-,4-20200812174034597,4,20200812T174034,125315,4-20200812174034594,20200812T174034,20220812T174034,4,Sfilab11,1.09,4-20200812174034597
rJfwfEPos-,4-20200812173511412,4,20200812T173511,125314,4-20200812173511411,20200812T173511,20220812T173511,4,Sfilab11,1.12,4-20200812173511412
rJfwfEPos-,4-20200812173036256,4,20200812T173036,125313,4-20200812173036256,20200812T173036,20220812T173036,4,Sfilab11,1.11,4-20200812173036256
rJfwfEPos-,4-20200812172515068,4,20200812T172515,125312,4-20200812172515067,20200812T172515,20220812T172515,4,Sfilab11,1.09,4-20200812172515068
rJfwfEPos-,4-20200812171957899,4,20200812T171957,125311,4-20200812171957898,20200812T171957,20220812T171957,4,Sfilab11,1.12,4-20200812171957899
rJfwfEPos-,4-20200812171526730,4,20200812T171526,125310,4-20200812171526730,20200812T171526,20220812T171526,4,Sfilab11,1.09,4-20200812171526730
rJfwfEPos-,4-20200812171003547,4,20200812T171003,125309,4-20200812171003546,20200812T171003,20220812T171003,4,Sfilab11,1.11,4-20200812171003547
rJfwfEPos-,4-20200812170442361,4,20200812T170442,125308,4-20200812170442361,20200812T170442,20220812T170442,4,Sfilab11,1.09,4-20200812170442361
rJfwfEPos-,4-20200812165918180,4,20200812T165918,125307,4-20200812165918180,20200812T165918,20220812T165918,6,Sfilab11,218.21,4-20200812165918180
rJfwfEPos-,4-20200812165354994,4,20200812T165354,125306,4-20200812165354993,20200812T165354,20220812T165354,6,Sfilab11,258.29,4-20200812165354994
rJfwfEPos-,4-20200812164836085,4,20200812T164836,125305,4-20200812164836085,20200812T164836,20220812T164836,6,Sfilab11,295.60,4-20200812164836085
rJfwfEPos-,4-20200812164400649,4,20200812T164400,125304,4-20200812164400648,20200812T164400,20220812T164400,6,Sfilab11,264.16,4-20200812164400649
rJfwfEPos-,4-20200812163832738,4,20200812T163832,125303,4-20200812163832738,20200812T163832,20220812T163832,6,Sfilab11,264.16,4-20200812163832738
rJfwfEPos-,4-20200812163309274,4,20200812T163309,125302,4-20200812163309274,20200812T163309,20220812T163309,6,Sfilab11,233.43,4-20200812163309274
rJfwfEPos-,4-20200812162747086,4,20200812T162747,125301,4-20200812162747086,20200812T162747,20220812T162747,6,Sfilab11,270.17,4-20200812162747086
rJfwfEPos-,4-20200812162230179,4,20200812T162230,125300,4-20200812162230179,20200812T162230,20220812T162230,6,Sfilab11,298.94,4-20200812162230179
rJfwfEPos-,4-20200812161750743,4,20200812T161750,125299,4-20200812161750743,20200812T161750,20220812T161750,6,Sfilab11,292.29,4-20200812161750743
rJfwfEPos-,4-20200812161222827,4,20200812T161222,125298,4-20200812161222827,20200812T161222,20220812T161222,6,Sfilab11,238.74,4-20200812161222827
rJfwfEPos-,4-20200812160740389,4,20200812T160740,125297,4-20200812160740389,20200812T160740,20220812T160740,6,Sfilab11,267.15,4-20200812160740389
rJfwfEPos-,4-20200812160211474,4,20200812T160211,125296,4-20200812160211474,20200812T160211,20220812T160211,6,Sfilab11,225.69,4-20200812160211474
rJfwfEPos-,4-20200812155733039,4,20200812T155733,125295,4-20200812155733039,20200812T155733,20220812T155733,6,Sfilab11,225.69,4-20200812155733039
rJfwfEPos-,4-20200812155204124,4,20200812T155204,125294,4-20200812155204123,20200812T155204,20220812T155204,6,Sfilab11,264.16,4-20200812155204124
rJfwfEPos-,4-20200812154811714,4,20200812T154811,125293,4-20200812154811714,20200812T154811,20220812T154811,6,Sfilab11,305.74,4-20200812154811714
rJfwfEPos-,4-20200812154334555,4,20200812T154334,125292,4-20200812154334555,20200812T154334,20220812T154334,6,Sfilab11,285.80,4-20200812154334555
rJfwfEPos-,4-20200812153733344,4,20200812T153733,125291,4-20200812153733343,20200812T153733,20220812T153733,6,Sfilab11,295.60,4-20200812153733344
rJfwfEPos-,4-20200812153343210,4,20200812T153343,125290,4-20200812153343209,20200812T153343,20220812T153343,6,Sfilab11,192.82,4-20200812153343210
rJfwfEPos-,4-20200812152820020,4,20200812T152820,125289,4-20200812152820020,20200812T152820,20220812T152820,6,Sfilab11,279.44,4-20200812152820020
rJfwfEPos-,4-20200812152334857,4,20200812T152334,125288,4-20200812152334857,20200812T152334,20220812T152334,6,Sfilab11,233.43,4-20200812152334857
rJfwfEPos-,4-20200812151812669,4,20200812T151812,125287,4-20200812151812669,20200812T151812,20220812T151812,6,Sfilab11,201.69,4-20200812151812669
rJfwfEPos-,4-20200812151249479,4,20200812T151249,125286,4-20200812151249478,20200812T151249,20220812T151249,6,Sfilab11,213.35,4-20200812151249479
rJfwfEPos-,4-20200812150730305,4,20200812T150730,125285,4-20200812150730305,20200812T150730,20220812T150730,6,Sfilab11,246.93,4-20200812150730305
rJfwfEPos-,4-20200812150208110,4,20200812T150208,125284,4-20200812150208110,20200812T150208,20220812T150208,6,Sfilab11,282.60,4-20200812150208110
rJfwfEPos-,4-20200812145726225,4,20200812T145726,125283,4-20200812145726225,20200812T145726,20220812T145726,6,Sfilab11,252.55,4-20200812145726225
rJfwfEPos-,4-20200812145251785,4,20200812T145251,125282,4-20200812145251785,20200812T145251,20220812T145251,6,Sfilab11,295.60,4-20200812145251785
rJfwfEPos-,4-20200812144644572,4,20200812T144644,125281,4-20200812144644572,20200812T144644,20220812T144644,6,Sfilab11,182.28,4-20200812144644572
rJfwfEPos-,4-20200812144214414,4,20200812T144214,125280,4-20200812144214414,20200812T144214,20220812T144214,6,Sfilab11,246.93,4-20200812144214414
rJfwfEPos-,4-20200812143740259,4,20200812T143740,125279,4-20200812143740259,20200812T143740,20220812T143740,6,Sfilab11,276.32,4-20200812143740259
rJfwfEPos-,4-20200812143218073,4,20200812T143218,125278,4-20200812143218073,20200812T143218,20220812T143218,6,Sfilab11,255.40,4-20200812143218073
rJfwfEPos-,4-20200812142743914,4,20200812T142743,125277,4-20200812142743914,20200812T142743,20220812T142743,6,Sfilab11,302.32,4-20200812142743914
rJfwfEPos-,4-20200812142141707,4,20200812T142141,125276,4-20200812142141707,20200812T142141,20220812T142141,6,Sfilab11,246.93,4-20200812142141707
rJfwfEPos-,4-20200812141708827,4,20200812T141708,125275,4-20200812141708827,20200812T141708,20220812T141708,6,Sfilab11,218.21,4-20200812141708827
rJfwfEPos-,4-20200812141233669,4,20200812T141233,125274,4-20200812141233668,20200812T141233,20220812T141233,6,Sfilab11,264.16,4-20200812141233669
rJfwfEPos-,4-20200812140711483,4,20200812T140711,125273,4-20200812140711483,20200812T140711,20220812T140711,6,Sfilab11,267.15,4-20200812140711483
rJfwfEPos-,4-20200812140150299,4,20200812T140150,125272,4-20200812140150299,20200812T140150,20220812T140150,6,Sfilab11,285.80,4-20200812140150299
rJfwfEPos-,4-20200812135716145,4,20200812T135716,125271,4-20200812135716144,20200812T135716,20220812T135716,6,Sfilab11,273.23,4-20200812135716145
rJfwfEPos-,4-20200812135157951,4,20200812T135157,125270,4-20200812135157951,20200812T135157,20220812T135157,6,Sfilab11,188.53,4-20200812135157951
rJfwfEPos-,4-20200812134642772,4,20200812T134642,125269,4-20200812134642772,20200812T134642,20220812T134642,6,Sfilab11,238.74,4-20200812134642772
rJfwfEPos-,4-20200812134209614,4,20200812T134209,125268,4-20200812134209614,20200812T134209,20220812T134209,6,Sfilab11,246.93,4-20200812134209614
rJfwfEPos-,4-20200812133651153,4,20200812T133651,125267,4-20200812133651152,20200812T133651,20220812T133651,6,Sfilab11,276.32,4-20200812133651153
rJfwfEPos-,4-20200812133135978,4,20200812T133135,125266,4-20200812133135977,20200812T133135,20220812T133135,6,Sfilab11,233.43,4-20200812133135978
rJfwfEPos-,4-20200812132658092,4,20200812T132658,125265,4-20200812132658092,20200812T132658,20220812T132658,6,Sfilab11,201.69,4-20200812132658092
rJfwfEPos-,4-20200812132050881,4,20200812T132050,125264,4-20200812132050881,20200812T132050,20220812T132050,6,Sfilab11,305.74,4-20200812132050881
rJfwfEPos-,4-20200812131615729,4,20200812T131615,125263,4-20200812131615729,20200812T131615,20220812T131615,6,Sfilab11,264.16,4-20200812131615729
rJfwfEPos-,4-20200812131138563,4,20200812T131138,125262,4-20200812131138562,20200812T131138,20220812T131138,6,Sfilab11,246.93,4-20200812131138563
rJfwfEPos-,4-20200812130622384,4,20200812T130622,125261,4-20200812130622383,20200812T130622,20220812T130622,6,Sfilab11,267.15,4-20200812130622384
rJfwfEPos-,4-20200812130059200,4,20200812T130059,125260,4-20200812130059200,20200812T130059,20220812T130059,6,Sfilab11,225.69,4-20200812130059200
rJfwfEPos-,4-20200812125541018,4,20200812T125541,125259,4-20200812125541018,20200812T125541,20220812T125541,6,Sfilab11,295.60,4-20200812125541018
rJfwfEPos-,4-20200812125024837,4,20200812T125024,125258,4-20200812125024837,20200812T125024,20220812T125024,6,Sfilab11,244.17,4-20200812125024837
rJfwfEPos-,4-20200812124424631,4,20200812T124424,125257,4-20200812124424631,20200812T124424,20220812T124424,6,Sfilab11,192.82,4-20200812124424631
rJfwfEPos-,4-20200812123902442,4,20200812T123902,125256,4-20200812123902442,20200812T123902,20220812T123902,6,Sfilab11,289.03,4-20200812123902442
rJfwfEPos-,4-20200812123355268,4,20200812T123355,125255,4-20200812123355267,20200812T123355,20220812T123355,6,Sfilab11,184.34,4-20200812123355268
rJfwfEPos-,4-20200812122853095,4,20200812T122853,125254,4-20200812122853094,20200812T122853,20220812T122853,6,Sfilab11,220.67,4-20200812122853095
rJfwfEPos-,4-20200812122436956,4,20200812T122436,125253,4-20200812122436956,20200812T122436,20220812T122436,6,Sfilab11,270.17,4-20200812122436956
rJfwfEPos-,4-20200812122000798,4,20200812T122000,125252,4-20200812122000798,20200812T122000,20220812T122000,6,Sfilab11,233.43,4-20200812122000798
rJfwfEPos-,4-20200812121441619,4,20200812T121441,125251,4-20200812121441619,20200812T121441,20220812T121441,6,Sfilab11,238.74,4-20200812121441619
rJfwfEPos-,4-20200812120921437,4,20200812T120921,125250,4-20200812120921437,20200812T120921,20220812T120921,6,Sfilab11,184.34,4-20200812120921437
rJfwfEPos-,4-20200812120334234,4,20200812T120334,125249,4-20200812120334234,20200812T120334,20220812T120334,6,Sfilab11,264.16,4-20200812120334234
rJfwfEPos-,4-20200812115844074,4,20200812T115844,125248,4-20200812115844074,20200812T115844,20220812T115844,6,Sfilab11,289.03,4-20200812115844074
rJfwfEPos-,4-20200812115325887,4,20200812T115325,125247,4-20200812115325886,20200812T115325,20220812T115325,6,Sfilab11,285.80,4-20200812115325887
rJfwfEPos-,4-20200812114817723,4,20200812T114817,125246,4-20200812114817722,20200812T114817,20220812T114817,6,Sfilab11,292.29,4-20200812114817723
rJfwfEPos-,4-20200812114317539,4,20200812T114317,125245,4-20200812114317538,20200812T114317,20220812T114317,6,Sfilab11,252.55,4-20200812114317539
rJfwfEPos-,4-20200812113810375,4,20200812T113810,125244,4-20200812113810375,20200812T113810,20220812T113810,6,Sfilab11,225.69,4-20200812113810375
rJfwfEPos-,4-20200812113419229,4,20200812T113419,125243,4-20200812113419229,20200812T113419,20220812T113419,6,Sfilab11,258.29,4-20200812113419229
rJfwfEPos-,4-20200812112901779,4,20200812T112901,125242,4-20200812112901779,20200812T112901,20220812T112901,6,Sfilab11,258.29,4-20200812112901779
rJfwfEPos-,4-20200812112508646,4,20200812T112508,125241,4-20200812112508646,20200812T112508,20220812T112508,6,Sfilab11,285.80,4-20200812112508646
rJfwfEPos-,4-20200812111946474,4,20200812T111946,125240,4-20200812111946474,20200812T111946,20220812T111946,6,Sfilab11,246.93,4-20200812111946474
rJfwfEPos-,4-20200812111427287,4,20200812T111427,125239,4-20200812111427287,20200812T111427,20220812T111427,6,Sfilab11,289.03,4-20200812111427287
rJfwfEPos-,4-20200812110953394,4,20200812T110953,125238,4-20200812110953394,20200812T110953,20220812T110953,6,Sfilab11,228.24,4-20200812110953394
rJfwfEPos-,4-20200812110436214,4,20200812T110436,125237,4-20200812110436214,20200812T110436,20220812T110436,6,Sfilab11,252.55,4-20200812110436214
rJfwfEPos-,4-20200812105829739,4,20200812T105829,125236,4-20200812105829738,20200812T105829,20220812T105829,6,Sfilab11,292.29,4-20200812105829739
rJfwfEPos-,4-20200812105352580,4,20200812T105352,125235,4-20200812105352579,20200812T105352,20220812T105352,6,Sfilab11,176.24,4-20200812105352580
rJfwfEPos-,4-20200812104831394,4,20200812T104831,125234,4-20200812104831393,20200812T104831,20220812T104831,6,Sfilab11,273.23,4-20200812104831394
rJfwfEPos-,4-20200812104359237,4,20200812T104359,125233,4-20200812104359236,20200812T104359,20220812T104359,6,Sfilab11,241.44,4-20200812104359237
rJfwfEPos-,4-20200812103921078,4,20200812T103921,125232,4-20200812103921077,20200812T103921,20220812T103921,6,Sfilab11,168.49,4-20200812103921078
rJfwfEPos-,4-20200812103404896,4,20200812T103404,125231,4-20200812103404896,20200812T103404,20220812T103404,6,Sfilab11,244.17,4-20200812103404896
rJfwfEPos-,4-20200812102841714,4,20200812T102841,125230,4-20200812102841713,20200812T102841,20220812T102841,6,Sfilab11,273.23,4-20200812102841714
rJfwfEPos-,4-20200812102409554,4,20200812T102409,125229,4-20200812102409554,20200812T102409,20220812T102409,6,Sfilab11,230.82,4-20200812102409554
rJfwfEPos-,4-20200812101847364,4,20200812T101847,125228,4-20200812101847364,20200812T101847,20220812T101847,6,Sfilab11,159.28,4-20200812101847364
rJfwfEPos-,4-20200812101323178,4,20200812T101323,125227,4-20200812101323178,20200812T101323,20220812T101323,6,Sfilab11,197.21,4-20200812101323178
rJfwfEPos-,4-20200812100850023,4,20200812T100850,125226,4-20200812100850022,20200812T100850,20220812T100850,6,Sfilab11,244.17,4-20200812100850023
rJfwfEPos-,4-20200812100331843,4,20200812T100331,125225,4-20200812100331843,20200812T100331,20220812T100331,6,Sfilab11,292.29,4-20200812100331843
rJfwfEPos-,4-20200812095811709,4,20200812T095811,125224,4-20200812095811708,20200812T095811,20220812T095811,6,Sfilab11,236.07,4-20200812095811709
rJfwfEPos-,4-20200812095330522,4,20200812T095330,125223,4-20200812095330521,20200812T095330,20220812T095330,6,Sfilab11,279.44,4-20200812095330522
rJfwfEPos-,4-20200812094807324,4,20200812T094807,125222,4-20200812094807324,20200812T094807,20220812T094807,6,Sfilab11,279.44,4-20200812094807324
rJfwfEPos-,4-20200812094251152,4,20200812T094251,125221,4-20200812094251152,20200812T094251,20220812T094251,6,Sfilab11,305.74,4-20200812094251152
rJfwfEPos-,4-20200812093810780,4,20200812T093810,125220,4-20200812093810780,20200812T093810,20220812T093810,6,Sfilab11,279.44,4-20200812093810780
rJfwfEPos-,4-20200812093241801,4,20200812T093241,125219,4-20200812093241801,20200812T093241,20220812T093241,6,Sfilab11,236.07,4-20200812093241801
rJfwfEPos-,4-20200812092755637,4,20200812T092755,125218,4-20200812092755637,20200812T092755,20220812T092755,6,Sfilab11,295.60,4-20200812092755637
rJfwfEPos-,4-20200812092235452,4,20200812T092235,125217,4-20200812092235452,20200812T092235,20220812T092235,6,Sfilab11,238.74,4-20200812092235452
rJfwfEPos-,4-20200812091749283,4,20200812T091749,125216,4-20200812091749283,20200812T091749,20220812T091749,6,Sfilab11,295.60,4-20200812091749283
